monkey_id,pick_date,code,name,market,close
0,2026-03-13,3628,盈正豫順電子股份有限公司,OTC,66.0
0,2026-03-13,8423,保綠資源股份有限公司,OTC,18.3
0,2026-03-13,911608,明輝環球企業有限公司,TWSE,3.03
0,2026-03-13,1734,杏輝藥品工業股份有限公司,TWSE,30.85
0,2026-03-13,3531,先益電子工業股份有限公司,OTC,19.97
1,2026-03-13,8099,大同世界科技股份有限公司,OTC,59.8
1,2026-03-13,2498,宏達國際電子股份有限公司,TWSE,41.55
1,2026-03-13,6662,樂斯科生物科技股份有限公司,OTC,29.9
1,2026-03-13,2066,世德工業股份有限公司,OTC,53.6
1,2026-03-13,2485,兆赫電子股份有限公司,TWSE,62.0
2,2026-03-13,4909,新復興微波通訊股份有限公司,OTC,60.9
2,2026-03-13,3522,御嵿國際股份有限公司,OTC,14.1
2,2026-03-13,4510,高鋒工業股份有限公司,OTC,43.2
2,2026-03-13,3617,碩天科技股份有限公司,TWSE,178.0
2,2026-03-13,1805,寶徠建設股份有限公司,TWSE,10.25
3,2026-03-13,2497,怡利電子工業股份有限公司,TWSE,41.8
3,2026-03-13,6259,百徽股份有限公司,OTC,17.7
3,2026-03-13,8083,瑞穎股份有限公司,OTC,157.98
3,2026-03-13,6143,振曜科技股份有限公司,OTC,93.52
3,2026-03-13,6592,和潤企業股份有限公司,TWSE,57.84
4,2026-03-13,1611,中國電器股份有限公司,TWSE,12.45
4,2026-03-13,6856,鑫傳國際多媒體科技股份有限公司,OTC,50.91
4,2026-03-13,5288,開曼商豐祥控股股份有限公司,TWSE,140.0
4,2026-03-13,7631,聚賢研發股份有限公司,TWSE,115.6
4,2026-03-13,3499,環天世通科技股份有限公司,OTC,17.3
5,2026-03-13,1583,程泰機械股份有限公司,TWSE,43.1
5,2026-03-13,1439,雋揚國際股份有限公司,TWSE,27.45
5,2026-03-13,5356,協益電子股份有限公司,OTC,22.97
5,2026-03-13,2453,凌群電腦股份有限公司,TWSE,56.2
5,2026-03-13,3313,斐成開發科技股份有限公司,OTC,12.45
6,2026-03-13,3259,鑫創科技股份有限公司,OTC,16.95
6,2026-03-13,2497,怡利電子工業股份有限公司,TWSE,41.8
6,2026-03-13,6776,展碁國際股份有限公司,TWSE,53.66
6,2026-03-13,6767,台灣微創醫療器材股份有限公司,OTC,29.0
6,2026-03-13,6763,綠界科技股份有限公司,OTC,49.9
7,2026-03-13,6144,得利影視股份有限公司,OTC,16.75
7,2026-03-13,3312,弘憶國際股份有限公司,TWSE,33.2
7,2026-03-13,2515,中華工程股份有限公司,TWSE,16.0
7,2026-03-13,1476,儒鴻企業股份有限公司,TWSE,355.76
7,2026-03-13,2387,精元電腦股份有限公司,TWSE,39.64
8,2026-03-13,3349,寶德科技股份有限公司,OTC,27.3
8,2026-03-13,4188,安克生醫股份有限公司,OTC,13.0
8,2026-03-13,6134,萬旭電業股份有限公司,OTC,30.3
8,2026-03-13,2371,大同股份有限公司,TWSE,31.8
8,2026-03-13,2012,春雨工廠股份有限公司,TWSE,15.05
9,2026-03-13,9904,寶成工業股份有限公司,TWSE,27.97
9,2026-03-13,1436,華友聯開發股份有限公司,TWSE,54.0
9,2026-03-13,7718,友鋮股份有限公司,OTC,44.07
9,2026-03-13,2506,太平洋建設股份有限公司,TWSE,8.92
9,2026-03-13,7818,溢泰實業股份有限公司,TWSE,92.0
