monkey_id,pick_date,code,name,market,close
0,2025-11-07,6620,漢達生技醫藥股份有限公司,OTC,120.51
0,2025-11-07,5608,四維航業股份有限公司,TWSE,17.1
0,2025-11-07,6210,慶生電子股份有限公司,OTC,18.4
0,2025-11-07,4419,皇家國際美食股份有限公司,OTC,44.15
0,2025-11-07,6143,振曜科技股份有限公司,OTC,129.24
1,2025-11-07,4950,金耘國際股份有限公司,OTC,26.18
1,2025-11-07,6412,群光電能科技股份有限公司,TWSE,84.92
1,2025-11-07,2480,敦陽科技股份有限公司,TWSE,148.7
1,2025-11-07,4535,至興精機股份有限公司,OTC,27.52
1,2025-11-07,6114,久威國際股份有限公司,OTC,31.55
2,2025-11-07,1437,勤益投資控股股份有限公司,TWSE,30.79
2,2025-11-07,6689,伊雲谷數位科技股份有限公司,TWSE,68.4
2,2025-11-07,2388,威盛電子股份有限公司,TWSE,49.17
2,2025-11-07,3710,連展投資控股股份有限公司,OTC,8.11
2,2025-11-07,2912,統一超商股份有限公司,TWSE,236.0
3,2025-11-07,3481,群創光電股份有限公司,TWSE,13.54
3,2025-11-07,8489,三貝德數位文創股份有限公司,OTC,41.0
3,2025-11-07,6509,聚和國際股份有限公司,OTC,30.8
3,2025-11-07,6739,竹陞科技股份有限公司,OTC,738.17
3,2025-11-07,4760,勤凱科技股份有限公司,OTC,162.2
4,2025-11-07,4572,駐龍精密機械股份有限公司,TWSE,147.0
4,2025-11-07,4138,曜亞國際股份有限公司,OTC,62.7
4,2025-11-07,6516,勤崴國際科技股份有限公司,OTC,59.88
4,2025-11-07,3135,凌航科技股份有限公司,TWSE,50.74
4,2025-11-07,8410,森田印刷廠股份有限公司,OTC,39.1
5,2025-11-07,2354,鴻準精密工業股份有限公司,TWSE,67.31
5,2025-11-07,3645,達邁科技股份有限公司,TWSE,58.1
5,2025-11-07,3580,友威科技股份有限公司,OTC,55.76
5,2025-11-07,4433,興采實業股份有限公司,OTC,20.5
5,2025-11-07,3115,富育榮綱股份有限公司,OTC,11.8
6,2025-11-07,4583,台灣精銳科技股份有限公司,TWSE,592.15
6,2025-11-07,3224,三顧股份有限公司,OTC,46.15
6,2025-11-07,3693,營邦企業股份有限公司,OTC,368.0
6,2025-11-07,4943,開曼康而富控股股份有限公司,TWSE,12.95
6,2025-11-07,4419,皇家國際美食股份有限公司,OTC,44.15
7,2025-11-07,911868,同方友友控股有限公司,TWSE,1.26
7,2025-11-07,4549,桓達科技股份有限公司,OTC,128.5
7,2025-11-07,8291,尚茂電子材料股份有限公司,OTC,17.1
7,2025-11-07,6560,欣普羅光電股份有限公司,OTC,42.45
7,2025-11-07,4162,智擎生技製藥股份有限公司,OTC,68.0
8,2025-11-07,2061,風青實業股份有限公司,OTC,18.7
8,2025-11-07,6796,晉弘科技股份有限公司,TWSE,92.1
8,2025-11-07,6899,創為精密材料股份有限公司,OTC,54.5
8,2025-11-07,2910,統領百貨股份有限公司,TWSE,19.96
8,2025-11-07,6728,上洋產業股份有限公司,OTC,133.5
9,2025-11-07,2421,建準電機工業股份有限公司,TWSE,162.98
9,2025-11-07,8429,金麗集團控股有限公司,TWSE,7.58
9,2025-11-07,3484,崧騰企業股份有限公司,OTC,47.45
9,2025-11-07,6578,達邦蛋白生技股份有限公司,OTC,20.2
9,2025-11-07,2302,麗正國際科技股份有限公司,TWSE,18.12
