monkey_id,pick_date,code,name,market,close
0,2025-04-02,5531,鄉林建設事業股份有限公司,TWSE,11.3
0,2025-04-02,8047,星雲電腦股份有限公司,OTC,16.1
0,2025-04-02,6117,迎廣科技股份有限公司,TWSE,84.44
0,2025-04-02,6138,茂達電子股份有限公司,OTC,163.74
0,2025-04-02,3708,上緯國際控股股份有限公司,TWSE,69.39
1,2025-04-02,5484,慧友電子股份有限公司,TWSE,42.9
1,2025-04-02,2855,統一綜合證券股份有限公司,TWSE,20.22
1,2025-04-02,6613,朋億股份有限公司,OTC,172.64
1,2025-04-02,6525,捷敏股份有限公司,TWSE,62.88
1,2025-04-02,5212,凌網科技股份有限公司,OTC,53.65
2,2025-04-02,4562,穎漢科技股份有限公司,TWSE,48.0
2,2025-04-02,2314,台揚科技股份有限公司,TWSE,30.16
2,2025-04-02,5538,開曼東明控股股份有限公司,TWSE,30.8
2,2025-04-02,2890,永豐金融控股股份有限公司,TWSE,21.01
2,2025-04-02,6971,惠民實業股份有限公司,OTC,44.74
3,2025-04-02,2884,玉山金融控股股份有限公司,TWSE,26.84
3,2025-04-02,3615,安可光電股份有限公司,OTC,23.08
3,2025-04-02,6658,聯策科技股份有限公司,TWSE,68.15
3,2025-04-02,5284,經寶精密控股股份有限公司,TWSE,146.45
3,2025-04-02,3713,新晶投資控股股份有限公司,OTC,20.85
4,2025-04-02,3055,蔚華科技股份有限公司,TWSE,65.58
4,2025-04-02,3516,亞帝歐光電股份有限公司,OTC,21.83
4,2025-04-02,2851,中央再保險股份有限公司,TWSE,23.89
4,2025-04-02,5471,松翰科技股份有限公司,TWSE,38.16
4,2025-04-02,6589,台康生技股份有限公司,TWSE,72.1
5,2025-04-02,4720,德淵企業股份有限公司,TWSE,18.43
5,2025-04-02,6412,群光電能科技股份有限公司,TWSE,102.78
5,2025-04-02,2353,宏碁股份有限公司,TWSE,34.08
5,2025-04-02,3374,精材科技股份有限公司,OTC,148.52
5,2025-04-02,6865,偉康科技股份有限公司,OTC,71.57
6,2025-04-02,3211,順達科技股份有限公司,OTC,158.64
6,2025-04-02,2480,敦陽科技股份有限公司,TWSE,125.36
6,2025-04-02,7728,光焱科技股份有限公司,OTC,283.56
6,2025-04-02,5608,四維航業股份有限公司,TWSE,18.65
6,2025-04-02,4303,信立化學工業股份有限公司,OTC,63.16
7,2025-04-02,6739,竹陞科技股份有限公司,OTC,211.49
7,2025-04-02,1735,日勝化工股份有限公司,TWSE,17.04
7,2025-04-02,5871,中租控股股份有限公司,TWSE,112.79
7,2025-04-02,5426,振發實業股份有限公司,OTC,26.02
7,2025-04-02,7734,印能科技股份有限公司,OTC,871.91
8,2025-04-02,1516,川飛能源股份有限公司,TWSE,15.75
8,2025-04-02,6742,澤米科技股份有限公司,TWSE,55.79
8,2025-04-02,8163,達方電子股份有限公司,TWSE,38.21
8,2025-04-02,2834,臺灣中小企業銀行股份有限公司,TWSE,13.59
8,2025-04-02,8050,廣積科技股份有限公司,OTC,64.86
9,2025-04-02,6509,聚和國際股份有限公司,OTC,32.55
9,2025-04-02,3494,誠研科技股份有限公司,TWSE,18.9
9,2025-04-02,4534,慶騰精密科技股份有限公司,OTC,22.3
9,2025-04-02,4905,台聯電訊股份有限公司,OTC,70.84
9,2025-04-02,2355,敬鵬工業股份有限公司,TWSE,31.45
