monkey_id,pick_date,code,name,market,close
0,2025-10-03,3060,銘異科技股份有限公司,TWSE,24.9
0,2025-10-03,1522,堤維西交通工業股份有限公司,TWSE,40.9
0,2025-10-03,5905,南仁湖育樂股份有限公司,OTC,10.2
0,2025-10-03,2409,友達光電股份有限公司,TWSE,13.8
0,2025-10-03,4760,勤凱科技股份有限公司,OTC,165.13
1,2025-10-03,4767,誠泰工業科技股份有限公司,OTC,29.3
1,2025-10-03,6235,華孚科技股份有限公司,TWSE,69.26
1,2025-10-03,4934,太極能源科技股份有限公司,TWSE,15.5
1,2025-10-03,3594,磐儀科技股份有限公司,OTC,43.7
1,2025-10-03,3499,環天世通科技股份有限公司,OTC,14.65
2,2025-10-03,3551,世禾科技股份有限公司,OTC,171.0
2,2025-10-03,5276,達輝股份有限公司,OTC,16.75
2,2025-10-03,4961,天鈺科技股份有限公司,TWSE,158.23
2,2025-10-03,4735,豪展醫療科技股份有限公司,OTC,31.68
2,2025-10-03,2465,麗臺科技股份有限公司,TWSE,57.0
3,2025-10-03,3645,達邁科技股份有限公司,TWSE,65.8
3,2025-10-03,4754,國碳科技股份有限公司,OTC,36.72
3,2025-10-03,1108,幸福水泥股份有限公司,TWSE,15.05
3,2025-10-03,6535,順天醫藥生技股份有限公司,OTC,294.0
3,2025-10-03,3653,健策精密工業股份有限公司,TWSE,2380.0
4,2025-10-03,910322,康師傅控股有限公司,TWSE,19.48
4,2025-10-03,3591,艾笛森光電股份有限公司,TWSE,18.25
4,2025-10-03,1731,美吾華股份有限公司,TWSE,20.58
4,2025-10-03,1605,華新麗華股份有限公司,TWSE,24.89
4,2025-10-03,5906,台南生活(開曼)股份有限公司,TWSE,50.7
5,2025-10-03,3289,宜特科技股份有限公司,OTC,113.06
5,2025-10-03,3047,訊舟科技股份有限公司,TWSE,18.5
5,2025-10-03,3325,旭品科技股份有限公司,OTC,18.45
5,2025-10-03,3380,明泰科技股份有限公司,TWSE,30.6
5,2025-10-03,910861,神州數碼控股有限公司,TWSE,6.1
6,2025-10-03,2852,第一產物保險股份有限公司,TWSE,25.11
6,2025-10-03,2905,三商投資控股股份有限公司,TWSE,12.7
6,2025-10-03,1725,元禎企業股份有限公司,TWSE,26.36
6,2025-10-03,6854,PlayNitride Inc.,TWSE,153.0
6,2025-10-03,2597,潤弘精密工程事業股份有限公司,TWSE,143.04
7,2025-10-03,2515,中華工程股份有限公司,TWSE,10.09
7,2025-10-03,3332,幸康電子股份有限公司,OTC,50.7
7,2025-10-03,5864,致和證券股份有限公司,OTC,12.99
7,2025-10-03,3149,正達國際光電股份有限公司,TWSE,43.8
7,2025-10-03,3617,碩天科技股份有限公司,TWSE,210.0
8,2025-10-03,3557,嘉威生活股份有限公司,TWSE,40.39
8,2025-10-03,8085,福華電子股份有限公司,OTC,20.25
8,2025-10-03,5272,笙科電子股份有限公司,OTC,21.35
8,2025-10-03,2501,國泰建設股份有限公司,TWSE,23.3
8,2025-10-03,9934,成霖企業股份有限公司,TWSE,10.05
9,2025-10-03,9918,欣欣天然氣股份有限公司,TWSE,39.7
9,2025-10-03,6498,久禾光電股份有限公司,OTC,92.02
9,2025-10-03,4116,明基三豐醫療器材股份有限公司,OTC,45.03
9,2025-10-03,9925,台灣新光保全股份有限公司,TWSE,40.7
9,2025-10-03,2027,大成不銹鋼工業股份有限公司,TWSE,37.2
