monkey_id,pick_date,code,name,market,close
0,2025-07-18,6727,亞泰金屬工業股份有限公司,OTC,70.6
0,2025-07-18,3158,嘉實資訊股份有限公司,OTC,120.11
0,2025-07-18,4161,聿新生物科技股份有限公司,OTC,26.44
0,2025-07-18,6547,高端疫苗生物製劑股份有限公司,OTC,41.6
0,2025-07-18,2415,錩新科技股份有限公司,TWSE,23.4
1,2025-07-18,3219,倚強科技股份有限公司,OTC,49.26
1,2025-07-18,2038,海光企業股份有限公司,TWSE,15.1
1,2025-07-18,2881,富邦金融控股股份有限公司,TWSE,78.98
1,2025-07-18,4528,江興鍛壓工業股份有限公司,OTC,16.9
1,2025-07-18,3211,順達科技股份有限公司,OTC,216.73
2,2025-07-18,8431,匯鑽科技股份有限公司,OTC,40.2
2,2025-07-18,4207,環泰企業股份有限公司,OTC,14.74
2,2025-07-18,6754,匯僑室內裝修設計股份有限公司,TWSE,52.88
2,2025-07-18,911868,同方友友控股有限公司,TWSE,1.44
2,2025-07-18,3437,榮創能源科技股份有限公司,TWSE,14.3
3,2025-07-18,8432,東生華製藥股份有限公司,OTC,46.4
3,2025-07-18,3257,虹冠電子工業股份有限公司,TWSE,57.22
3,2025-07-18,1310,台灣苯乙烯工業股份有限公司,TWSE,8.2
3,2025-07-18,8163,達方電子股份有限公司,TWSE,35.24
3,2025-07-18,4157,太景醫藥研發控股股份有限公司,OTC,8.52
4,2025-07-18,3018,隆銘綠能科技工程股份有限公司,TWSE,13.85
4,2025-07-18,6733,博晟生醫股份有限公司,OTC,29.65
4,2025-07-18,2441,超豐電子股份有限公司,TWSE,57.12
4,2025-07-18,1434,福懋興業股份有限公司,TWSE,16.15
4,2025-07-18,1725,元禎企業股份有限公司,TWSE,28.4
5,2025-07-18,5283,禾聯碩股份有限公司,TWSE,62.51
5,2025-07-18,3704,合勤投資控股股份有限公司,TWSE,26.52
5,2025-07-18,3701,大眾全球投資控股股份有限公司,TWSE,33.08
5,2025-07-18,8917,欣泰石油氣股份有限公司,OTC,57.38
5,2025-07-18,4556,旭然國際股份有限公司,OTC,25.65
6,2025-07-18,2376,技嘉科技股份有限公司,TWSE,279.25
6,2025-07-18,2239,開曼英利工業股份有限公司,TWSE,30.45
6,2025-07-18,5205,中茂能資系統整合科技(股)公司,OTC,34.3
6,2025-07-18,2059,川湖科技股份有限公司,TWSE,2388.55
6,2025-07-18,2482,連宇股份有限公司,TWSE,18.5
7,2025-07-18,6496,科懋生物科技股份有限公司,OTC,26.45
7,2025-07-18,6910,德鴻科技股份有限公司,OTC,42.99
7,2025-07-18,4113,聯上實業股份有限公司,OTC,19.21
7,2025-07-18,4532,瑞智精密股份有限公司,TWSE,22.42
7,2025-07-18,6115,鎰勝工業股份有限公司,TWSE,50.0
8,2025-07-18,4919,新唐科技股份有限公司,TWSE,70.79
8,2025-07-18,2015,豐興鋼鐵股份有限公司,TWSE,62.23
8,2025-07-18,1597,直得科技股份有限公司,TWSE,83.11
8,2025-07-18,1531,高林股份有限公司,TWSE,12.35
8,2025-07-18,4513,福裕事業股份有限公司,OTC,19.05
9,2025-07-18,6751,智聯服務股份有限公司,OTC,41.8
9,2025-07-18,3548,兆利科技工業股份有限公司,OTC,110.68
9,2025-07-18,3583,辛耘企業股份有限公司,TWSE,355.0
9,2025-07-18,2736,富野大飯店股份有限公司,OTC,16.4
9,2025-07-18,2382,廣達電腦股份有限公司,TWSE,273.5
