monkey_id,pick_date,code,name,market,close
0,2026-02-11,8440,綠電再生股份有限公司,OTC,24.87
0,2026-02-11,1325,恒大股份有限公司,TWSE,30.25
0,2026-02-11,3306,鼎天國際股份有限公司,OTC,47.5
0,2026-02-11,6768,志強國際企業股份有限公司,TWSE,94.48
0,2026-02-11,1618,合機電線電纜股份有限公司,TWSE,44.75
1,2026-02-11,3290,東浦精密光電股份有限公司,OTC,46.68
1,2026-02-11,4163,鐿鈦科技股份有限公司,OTC,99.66
1,2026-02-11,6180,遊戲橘子數位科技股份有限公司,OTC,51.6
1,2026-02-11,5301,寶得利國際股份有限公司,OTC,11.8
1,2026-02-11,4908,前鼎光電股份有限公司,OTC,79.2
2,2026-02-11,6142,友勁科技股份有限公司,TWSE,9.58
2,2026-02-11,5493,三聯科技股份有限公司,OTC,85.9
2,2026-02-11,8240,華宏新技股份有限公司,OTC,38.05
2,2026-02-11,5386,青雲國際科技股份有限公司,OTC,159.5
2,2026-02-11,6593,台灣銘板股份有限公司,OTC,39.5
3,2026-02-11,1101,臺灣水泥股份有限公司,TWSE,24.94
3,2026-02-11,2250,第一化成控股(開曼)股份有限公司,TWSE,70.2
3,2026-02-11,1541,錩泰工業股份有限公司,TWSE,25.4
3,2026-02-11,3025,星通資訊股份有限公司,TWSE,54.1
3,2026-02-11,3288,點晶科技股份有限公司,OTC,15.7
4,2026-02-11,6671,三能集團控股股份有限公司,TWSE,36.6
4,2026-02-11,6290,良維科技股份有限公司,OTC,185.5
4,2026-02-11,4935,茂林光電科技(開曼)股份有限公司,TWSE,37.7
4,2026-02-11,4502,健信科技工業股份有限公司,OTC,15.8
4,2026-02-11,3529,力旺電子股份有限公司,OTC,1972.16
5,2026-02-11,3541,西柏科技股份有限公司,OTC,26.2
5,2026-02-11,4609,唐鋒實業股份有限公司,OTC,5.75
5,2026-02-11,6191,精成科技股份有限公司,TWSE,104.0
5,2026-02-11,1434,福懋興業股份有限公司,TWSE,17.6
5,2026-02-11,3527,聚積科技股份有限公司,OTC,57.2
6,2026-02-11,1434,福懋興業股份有限公司,TWSE,17.6
6,2026-02-11,6282,康舒科技股份有限公司,TWSE,48.0
6,2026-02-11,8349,恒耀國際股份有限公司,OTC,41.08
6,2026-02-11,7631,聚賢研發股份有限公司,TWSE,119.05
6,2026-02-11,6789,采鈺科技股份有限公司,TWSE,295.34
7,2026-02-11,6272,驊陞科技股份有限公司,TWSE,36.49
7,2026-02-11,3114,好德科技股份有限公司,OTC,25.65
7,2026-02-11,3716,中化控股股份有限公司,TWSE,33.9
7,2026-02-11,3632,研勤科技股份有限公司,OTC,9.19
7,2026-02-11,6877,鏵友益科技股份有限公司,OTC,81.5
8,2026-02-11,2641,正德海運股份有限公司,OTC,19.12
8,2026-02-11,2885,元大金融控股股份有限公司,TWSE,44.75
8,2026-02-11,3537,堡達實業股份有限公司,OTC,45.25
8,2026-02-11,4561,健椿工業股份有限公司,OTC,40.9
8,2026-02-11,7751,竑騰科技股份有限公司,OTC,946.5
9,2026-02-11,6670,復盛應用科技股份有限公司,TWSE,250.7
9,2026-02-11,4401,東隆興業股份有限公司,OTC,16.0
9,2026-02-11,6146,耕興股份有限公司,OTC,168.49
9,2026-02-11,6582,申豐特用應材股份有限公司,TWSE,32.3
9,2026-02-11,3632,研勤科技股份有限公司,OTC,9.19
