monkey_id,pick_date,code,name,market,close
0,2025-11-28,3191,雲嘉南科技股份有限公司,OTC,18.15
0,2025-11-28,4707,磐亞股份有限公司,OTC,9.66
0,2025-11-28,2753,八方雲集國際股份有限公司,TWSE,182.97
0,2025-11-28,3605,宏致電子股份有限公司,TWSE,62.5
0,2025-11-28,4558,寶緯工業股份有限公司,OTC,19.95
1,2025-11-28,8021,尖點科技股份有限公司,TWSE,135.5
1,2025-11-28,6212,理銘開發股份有限公司,OTC,40.5
1,2025-11-28,6533,晶心科技股份有限公司,TWSE,282.5
1,2025-11-28,1806,冠軍建材股份有限公司,TWSE,9.06
1,2025-11-28,1102,亞洲水泥股份有限公司,TWSE,38.8
2,2025-11-28,8472,納維康生技股份有限公司,OTC,77.6
2,2025-11-28,1294,漢田生技股份有限公司,OTC,59.35
2,2025-11-28,4571,鈞興機電國際股份有限公司,TWSE,160.14
2,2025-11-28,1711,臺灣永光化學工業股份有限公司,TWSE,18.4
2,2025-11-28,6885,全福生物科技股份有限公司,TWSE,29.15
3,2025-11-28,2906,高林實業股份有限公司,TWSE,13.5
3,2025-11-28,8299,群聯電子股份有限公司,OTC,1105.72
3,2025-11-28,2433,互盛股份有限公司,TWSE,45.34
3,2025-11-28,2468,華經資訊企業股份有限公司,TWSE,43.95
3,2025-11-28,1727,臺灣中華化學工業股份有限公司,TWSE,41.08
4,2025-11-28,9925,台灣新光保全股份有限公司,TWSE,40.7
4,2025-11-28,4551,智伸科技股份有限公司,TWSE,116.0
4,2025-11-28,3028,增你強股份有限公司,TWSE,34.51
4,2025-11-28,4976,佳凌科技股份有限公司,TWSE,31.9
4,2025-11-28,8933,愛地雅工業股份有限公司,OTC,5.81
5,2025-11-28,8261,富鼎先進電子股份有限公司,TWSE,93.0
5,2025-11-28,3715,定穎投資控股股份有限公司,TWSE,117.76
5,2025-11-28,1216,統一企業股份有限公司,TWSE,76.5
5,2025-11-28,3680,家登精密工業股份有限公司,OTC,337.71
5,2025-11-28,2504,國產建材實業股份有限公司,TWSE,33.0
6,2025-11-28,6498,久禾光電股份有限公司,OTC,88.12
6,2025-11-28,2301,光寶科技股份有限公司,TWSE,156.19
6,2025-11-28,6541,泰福生技股份有限公司,TWSE,54.5
6,2025-11-28,2462,台灣良得電子股份有限公司,TWSE,21.61
6,2025-11-28,3004,豐達科技股份有限公司,TWSE,99.19
7,2025-11-28,8240,華宏新技股份有限公司,OTC,32.44
7,2025-11-28,2453,凌群電腦股份有限公司,TWSE,52.5
7,2025-11-28,2460,建通精密工業股份有限公司,TWSE,17.9
7,2025-11-28,6412,群光電能科技股份有限公司,TWSE,93.76
7,2025-11-28,6227,茂綸股份有限公司,OTC,85.6
8,2025-11-28,1259,安心食品服務股份有限公司,OTC,60.82
8,2025-11-28,3122,笙泉科技股份有限公司,OTC,22.7
8,2025-11-28,2374,佳能企業股份有限公司,TWSE,80.2
8,2025-11-28,2546,根基營造股份有限公司,TWSE,89.0
8,2025-11-28,6279,胡連精密股份有限公司,OTC,128.5
9,2025-11-28,3346,麗清科技股份有限公司,TWSE,19.45
9,2025-11-28,8917,欣泰石油氣股份有限公司,OTC,55.84
9,2025-11-28,7721,微程式資訊股份有限公司,TWSE,47.9
9,2025-11-28,3516,亞帝歐光電股份有限公司,OTC,19.75
9,2025-11-28,1533,車王電子股份有限公司,TWSE,31.5
