monkey_id,pick_date,code,name,market,close
0,2025-05-23,1256,鮮活控股股份有限公司,TWSE,112.95
0,2025-05-23,2007,燁興企業股份有限公司,TWSE,8.25
0,2025-05-23,1586,和勤精機股份有限公司,OTC,28.39
0,2025-05-23,5907,Grand Ocean RetailGroupLimited,TWSE,7.71
0,2025-05-23,6220,岳豐科技股份有限公司,OTC,19.84
1,2025-05-23,2491,吉祥全球實業股份有限公司,TWSE,10.45
1,2025-05-23,1456,怡華實業股份有限公司,TWSE,13.7
1,2025-05-23,2006,東和鋼鐵企業股份有限公司,TWSE,62.97
1,2025-05-23,8938,明安國際企業股份有限公司,OTC,65.24
1,2025-05-23,1473,台南企業股份有限公司,TWSE,27.09
2,2025-05-23,6840,東研信超股份有限公司,OTC,40.4
2,2025-05-23,6996,力領科技股份有限公司,OTC,152.59
2,2025-05-23,1294,漢田生技股份有限公司,OTC,54.53
2,2025-05-23,6530,創威光電股份有限公司,OTC,47.08
2,2025-05-23,8421,旭源包裝科技股份有限公司,OTC,13.25
3,2025-05-23,2643,捷迅股份有限公司,OTC,67.21
3,2025-05-23,4148,全宇生技控股有限公司,TWSE,43.43
3,2025-05-23,2434,統懋半導體股份有限公司,TWSE,29.05
3,2025-05-23,1307,三芳化學工業股份有限公司,TWSE,33.98
3,2025-05-23,8472,納維康生技股份有限公司,OTC,28.1
4,2025-05-23,6846,綠茵生技股份有限公司,OTC,69.36
4,2025-05-23,2031,新光鋼鐵股份有限公司,TWSE,38.4
4,2025-05-23,2466,冠西電子企業股份有限公司,TWSE,92.8
4,2025-05-23,6199,天品聯合企業股份有限公司,OTC,122.0
4,2025-05-23,4935,茂林光電科技(開曼)股份有限公司,TWSE,39.78
5,2025-05-23,1702,南僑投資控股股份有限公司,TWSE,42.12
5,2025-05-23,4430,耀億工業股份有限公司,OTC,20.42
5,2025-05-23,2105,正新橡膠工業股份有限公司,TWSE,46.91
5,2025-05-23,6506,雙邦實業股份有限公司,OTC,16.01
5,2025-05-23,3289,宜特科技股份有限公司,OTC,103.97
6,2025-05-23,4938,和碩聯合科技股份有限公司,TWSE,76.93
6,2025-05-23,4977,眾達科技股份有限公司,TWSE,82.9
6,2025-05-23,2434,統懋半導體股份有限公司,TWSE,29.05
6,2025-05-23,3322,建舜電子製造股份有限公司,OTC,12.8
6,2025-05-23,2455,全新光電科技股份有限公司,TWSE,101.52
7,2025-05-23,1533,車王電子股份有限公司,TWSE,29.45
7,2025-05-23,6863,Arizon RFID Technology,TWSE,166.57
7,2025-05-23,2939,永邑國際集團股份有限公司,TWSE,31.9
7,2025-05-23,1504,東元電機股份有限公司,TWSE,49.28
7,2025-05-23,6104,創惟科技股份有限公司,OTC,158.37
8,2025-05-23,3272,東碩資訊股份有限公司,OTC,27.4
8,2025-05-23,1612,宏泰電工股份有限公司,TWSE,29.48
8,2025-05-23,6441,廣錠科技股份有限公司,OTC,32.8
8,2025-05-23,2409,友達光電股份有限公司,TWSE,13.25
8,2025-05-23,5321,美而快國際股份有限公司,OTC,41.0
9,2025-05-23,1517,利奇機械工業股份有限公司,TWSE,11.19
9,2025-05-23,3713,新晶投資控股股份有限公司,OTC,20.35
9,2025-05-23,6109,亞元科技股份有限公司,OTC,10.15
9,2025-05-23,6028,公勝保險經紀人股份有限公司,OTC,125.14
9,2025-05-23,8438,昶昕實業股份有限公司,TWSE,32.17
