monkey_id,pick_date,code,name,market,close
0,2025-01-10,5871,中租控股股份有限公司,TWSE,104.87
0,2025-01-10,1529,樂事綠能科技股份有限公司,TWSE,23.32
0,2025-01-10,3312,弘憶國際股份有限公司,TWSE,49.3
0,2025-01-10,8432,東生華製藥股份有限公司,OTC,55.76
0,2025-01-10,4911,德英生物科技股份有限公司,OTC,50.23
1,2025-01-10,6152,百一電子股份有限公司,TWSE,12.55
1,2025-01-10,5525,順天建設股份有限公司,TWSE,27.87
1,2025-01-10,6236,中湛股份有限公司,OTC,28.95
1,2025-01-10,9960,邁達康網路事業股份有限公司,OTC,23.68
1,2025-01-10,3685,元創精密車業股份有限公司,OTC,14.4
2,2025-01-10,2705,六福開發股份有限公司,TWSE,17.3
2,2025-01-10,2006,東和鋼鐵企業股份有限公司,TWSE,57.72
2,2025-01-10,3437,榮創能源科技股份有限公司,TWSE,21.2
2,2025-01-10,1475,台灣業旺股份有限公司,TWSE,50.33
2,2025-01-10,4906,正文科技股份有限公司,TWSE,29.83
3,2025-01-10,2029,盛餘股份有限公司,TWSE,22.33
3,2025-01-10,6124,業強科技股份有限公司,OTC,29.65
3,2025-01-10,3130,一零四資訊科技股份有限公司,TWSE,205.3
3,2025-01-10,8473,山林水環境工程股份有限公司,TWSE,36.15
3,2025-01-10,3090,日電貿股份有限公司,TWSE,61.56
4,2025-01-10,3024,憶聲電子股份有限公司,TWSE,17.17
4,2025-01-10,1268,漢來美食股份有限公司,OTC,141.71
4,2025-01-10,1472,三洋實業股份有限公司,TWSE,62.06
4,2025-01-10,2439,美律實業股份有限公司,TWSE,98.93
4,2025-01-10,5531,鄉林建設事業股份有限公司,TWSE,9.98
5,2025-01-10,5450,南良國際股份有限公司,OTC,17.28
5,2025-01-10,1593,祺驊股份有限公司,OTC,31.76
5,2025-01-10,2464,盟立自動化股份有限公司,TWSE,74.75
5,2025-01-10,6899,創為精密材料股份有限公司,OTC,48.48
5,2025-01-10,8905,裕國冷凍冷藏股份有限公司,OTC,30.48
6,2025-01-10,2734,易飛網國際旅行社股份有限公司,OTC,25.5
6,2025-01-10,4912,聯德控股股份有限公司,TWSE,142.77
6,2025-01-10,5014,建錩實業股份有限公司,OTC,12.89
6,2025-01-10,2646,星宇航空股份有限公司,TWSE,27.3
6,2025-01-10,8404,百和興業股份有限公司(開曼),TWSE,24.11
7,2025-01-10,6929,佑全藥品股份有限公司,OTC,37.05
7,2025-01-10,2442,新美齊股份有限公司,TWSE,23.8
7,2025-01-10,4306,炎洲股份有限公司,TWSE,15.18
7,2025-01-10,4304,勝昱科技股份有限公司,OTC,9.0
7,2025-01-10,3008,大立光電股份有限公司,TWSE,2599.67
8,2025-01-10,3485,敘(余+卜+又)豐企業股份有限公司,OTC,64.61
8,2025-01-10,4540,全球傳動科技股份有限公司,TWSE,52.0
8,2025-01-10,2377,微星科技股份有限公司,TWSE,177.86
8,2025-01-10,2028,威致鋼鐵工業股份有限公司,TWSE,19.55
8,2025-01-10,8938,明安國際企業股份有限公司,OTC,65.74
9,2025-01-10,1598,岱宇國際股份有限公司,TWSE,28.53
9,2025-01-10,8279,生展生物科技股份有限公司,OTC,116.27
9,2025-01-10,6275,元山科技工業股份有限公司,OTC,42.71
9,2025-01-10,6199,天品聯合企業股份有限公司,OTC,125.5
9,2025-01-10,3022,威強電工業電腦股份有限公司,TWSE,72.67
