monkey_id,pick_date,code,name,market,close
0,2025-03-14,6242,立康生醫事業股份有限公司,OTC,40.21
0,2025-03-14,8069,元太科技工業股份有限公司,OTC,282.32
0,2025-03-14,6123,上奇科技股份有限公司,OTC,51.98
0,2025-03-14,1616,億泰電線電纜股份有限公司,TWSE,20.81
0,2025-03-14,1604,聲寶股份有限公司,TWSE,25.37
1,2025-03-14,3673,"TPK Holding Co., Ltd.",TWSE,35.8
1,2025-03-14,2258,鴻華先進科技股份有限公司,TWSE,46.1
1,2025-03-14,5015,華祺工業股份有限公司,OTC,36.2
1,2025-03-14,2457,飛宏科技股份有限公司,TWSE,30.95
1,2025-03-14,5488,松普科技股份有限公司,OTC,11.2
2,2025-03-14,1235,興泰實業股份有限公司,TWSE,80.28
2,2025-03-14,2905,三商投資控股股份有限公司,TWSE,15.04
2,2025-03-14,2313,華通電腦股份有限公司,TWSE,62.3
2,2025-03-14,6284,佳邦科技股份有限公司,OTC,75.67
2,2025-03-14,5285,界霖科技股份有限公司,TWSE,48.97
3,2025-03-14,3550,聯穎科技股份有限公司,TWSE,16.2
3,2025-03-14,1583,程泰機械股份有限公司,TWSE,58.6
3,2025-03-14,1735,日勝化工股份有限公司,TWSE,18.71
3,2025-03-14,8349,恒耀國際股份有限公司,OTC,47.99
3,2025-03-14,8383,千附實業股份有限公司,OTC,42.52
4,2025-03-14,6865,偉康科技股份有限公司,OTC,53.08
4,2025-03-14,2496,卓越成功股份有限公司,TWSE,78.32
4,2025-03-14,6903,巨漢系統科技股份有限公司,OTC,115.29
4,2025-03-14,5278,尚凡國際創新科技股份有限公司,OTC,33.0
4,2025-03-14,6667,信紘科技股份有限公司,OTC,192.53
5,2025-03-14,4979,華星光通科技股份有限公司,OTC,185.44
5,2025-03-14,2941,米斯特國際企業股份有限公司,OTC,58.88
5,2025-03-14,4721,美琪瑪國際股份有限公司,OTC,61.76
5,2025-03-14,6931,青松健康股份有限公司,TWSE,69.4
5,2025-03-14,2380,虹光精密工業股份有限公司,TWSE,16.09
6,2025-03-14,6655,科定企業股份有限公司,TWSE,120.26
6,2025-03-14,5236,凌陽創新科技股份有限公司,OTC,135.15
6,2025-03-14,3313,斐成開發科技股份有限公司,OTC,14.5
6,2025-03-14,8103,瀚荃股份有限公司,TWSE,55.65
6,2025-03-14,6485,點序科技股份有限公司,OTC,76.86
7,2025-03-14,1817,凱撒衛浴股份有限公司,TWSE,43.71
7,2025-03-14,3508,位速科技股份有限公司,OTC,28.0
7,2025-03-14,6523,達爾膚生醫科技股份有限公司,OTC,132.85
7,2025-03-14,2464,盟立自動化股份有限公司,TWSE,74.45
7,2025-03-14,3376,新日興股份有限公司,TWSE,248.35
8,2025-03-14,3167,大量科技股份有限公司,TWSE,86.59
8,2025-03-14,5014,建錩實業股份有限公司,OTC,15.37
8,2025-03-14,3176,基亞生物科技股份有限公司,OTC,34.95
8,2025-03-14,1301,台灣塑膠工業股份有限公司,TWSE,39.02
8,2025-03-14,2438,翔耀實業股份有限公司,TWSE,30.75
9,2025-03-14,6609,台灣瀧澤科技股份有限公司,OTC,71.67
9,2025-03-14,1217,愛之味股份有限公司,TWSE,11.24
9,2025-03-14,2301,光寶科技股份有限公司,TWSE,99.67
9,2025-03-14,3419,譁裕實業股份有限公司,TWSE,17.1
9,2025-03-14,3430,奇鈦科技股份有限公司,OTC,58.75
