monkey_id,pick_date,code,name,market,close
0,2025-12-26,3714,富采控股股份有限公司,TWSE,32.38
0,2025-12-26,6418,詠昇電子股份有限公司,OTC,47.33
0,2025-12-26,3047,訊舟科技股份有限公司,TWSE,18.7
0,2025-12-26,3499,環天世通科技股份有限公司,OTC,20.2
0,2025-12-26,5205,中茂能資系統整合科技(股)公司,OTC,29.8
1,2025-12-26,1506,正道工業股份有限公司,TWSE,11.6
1,2025-12-26,3209,全科科技股份有限公司,TWSE,31.5
1,2025-12-26,6584,南俊國際股份有限公司,OTC,342.0
1,2025-12-26,2365,昆盈企業股份有限公司,TWSE,35.1
1,2025-12-26,6275,元山科技工業股份有限公司,OTC,52.9
2,2025-12-26,2460,建通精密工業股份有限公司,TWSE,20.9
2,2025-12-26,1342,八貫企業股份有限公司,TWSE,82.49
2,2025-12-26,2926,誠品生活股份有限公司,OTC,38.93
2,2025-12-26,3628,盈正豫順電子股份有限公司,OTC,68.9
2,2025-12-26,2434,統懋半導體股份有限公司,TWSE,30.3
3,2025-12-26,1338,廣華控股有限公司,TWSE,20.7
3,2025-12-26,3669,圓展科技股份有限公司,TWSE,31.19
3,2025-12-26,2457,飛宏科技股份有限公司,TWSE,29.35
3,2025-12-26,7740,熙特爾新能源股份有限公司,TWSE,151.0
3,2025-12-26,8034,榮群電訊股份有限公司,OTC,24.92
4,2025-12-26,6244,茂迪股份有限公司,OTC,22.65
4,2025-12-26,9921,巨大機械工業股份有限公司,TWSE,93.0
4,2025-12-26,2369,菱生精密工業股份有限公司,TWSE,23.4
4,2025-12-26,2903,遠東百貨股份有限公司,TWSE,21.04
4,2025-12-26,4768,晶呈科技股份有限公司,OTC,383.0
5,2025-12-26,5345,馥鴻建設股份有限公司,OTC,23.2
5,2025-12-26,3021,鴻名企業股份有限公司,TWSE,16.93
5,2025-12-26,3083,中華網龍股份有限公司,OTC,34.7
5,2025-12-26,1563,巧新科技工業股份有限公司,TWSE,47.7
5,2025-12-26,6217,中國探針股份有限公司,OTC,53.2
6,2025-12-26,7584,樂意傳播股份有限公司,OTC,41.0
6,2025-12-26,3211,順達科技股份有限公司,OTC,314.41
6,2025-12-26,6477,安集科技股份有限公司,TWSE,36.9
6,2025-12-26,4714,永捷創新科技股份有限公司,OTC,17.05
6,2025-12-26,6274,台燿科技股份有限公司,OTC,494.05
7,2025-12-26,2480,敦陽科技股份有限公司,TWSE,142.05
7,2025-12-26,5439,高技企業股份有限公司,OTC,323.5
7,2025-12-26,3083,中華網龍股份有限公司,OTC,34.7
7,2025-12-26,4551,智伸科技股份有限公司,TWSE,114.5
7,2025-12-26,3492,長盛科技股份有限公司,OTC,25.85
8,2025-12-26,6776,展碁國際股份有限公司,TWSE,46.41
8,2025-12-26,1460,宏遠興業股份有限公司,TWSE,6.34
8,2025-12-26,3663,鑫科材料科技股份有限公司,OTC,52.4
8,2025-12-26,3051,力特光電科技股份有限公司,TWSE,18.25
8,2025-12-26,2404,漢唐集成股份有限公司,TWSE,941.0
9,2025-12-26,6593,台灣銘板股份有限公司,OTC,38.35
9,2025-12-26,8415,大成國際鋼鐵股份有限公司,OTC,32.17
9,2025-12-26,2228,劍麟股份有限公司,TWSE,108.5
9,2025-12-26,2645,長榮航太科技股份有限公司,TWSE,147.5
9,2025-12-26,1539,巨庭機械股份有限公司,TWSE,17.05
