monkey_id,pick_date,code,name,market,close
0,2026-07-03,2063,世鎧精密股份有限公司,OTC,24.1
0,2026-07-03,1446,宏和精密紡織股份有限公司,TWSE,17.7
0,2026-07-03,8416,實威國際股份有限公司,OTC,169.0
0,2026-07-03,2478,大毅科技股份有限公司,TWSE,238.0
0,2026-07-03,3293,鈊象電子股份有限公司,OTC,759.74
1,2026-07-03,3521,台鋼建設事業股份有限公司,OTC,12.9
1,2026-07-03,3609,三一東林科技股份有限公司,OTC,27.7
1,2026-07-03,3706,神達控股股份有限公司,TWSE,91.0
1,2026-07-03,3481,群創光電股份有限公司,TWSE,66.0
1,2026-07-03,1522,堤維西交通工業股份有限公司,TWSE,30.6
2,2026-07-03,5302,太欣半導體股份有限公司,OTC,14.05
2,2026-07-03,8467,波力環球企業股份有限公司,TWSE,113.0
2,2026-07-03,1217,愛之味股份有限公司,TWSE,10.15
2,2026-07-03,6933,艾瑪斯科技控股股份有限公司,TWSE,152.0
2,2026-07-03,8464,億豐綜合工業股份有限公司,TWSE,369.0
3,2026-07-03,3705,永信國際投資控股股份有限公司,TWSE,54.4
3,2026-07-03,6185,幃翔精密股份有限公司,OTC,14.65
3,2026-07-03,1303,南亞塑膠工業股份有限公司,TWSE,196.05
3,2026-07-03,6919,康霈生技股份有限公司,TWSE,99.7
3,2026-07-03,6160,欣技資訊股份有限公司,OTC,16.65
4,2026-07-03,1201,味全食品工業股份有限公司,TWSE,12.65
4,2026-07-03,2450,神腦國際企業股份有限公司,TWSE,29.15
4,2026-07-03,6642,富致科技股份有限公司,OTC,83.1
4,2026-07-03,3533,嘉澤端子工業股份有限公司,TWSE,2175.0
4,2026-07-03,2707,晶華國際酒店股份有限公司,TWSE,180.0
5,2026-07-03,3085,台鋼新零售股份有限公司,OTC,12.15
5,2026-07-03,6706,惠特科技股份有限公司,TWSE,154.0
5,2026-07-03,2464,盟立自動化股份有限公司,TWSE,172.5
5,2026-07-03,1586,和勤精機股份有限公司,OTC,19.5
5,2026-07-03,2061,風青實業股份有限公司,OTC,74.2
6,2026-07-03,8032,光菱電子股份有限公司,OTC,43.4
6,2026-07-03,2241,艾姆勒科技股份有限公司,TWSE,47.6
6,2026-07-03,8463,潤泰精密材料股份有限公司,TWSE,21.55
6,2026-07-03,6716,應廣科技股份有限公司,OTC,99.5
6,2026-07-03,4951,精拓科技股份有限公司,OTC,96.5
7,2026-07-03,6228,全譜科技股份有限公司,OTC,19.65
7,2026-07-03,6182,合晶科技股份有限公司,OTC,163.0
7,2026-07-03,1220,台榮產業股份有限公司,TWSE,11.85
7,2026-07-03,3224,三顧股份有限公司,OTC,38.4
7,2026-07-03,5344,立衛科技股份有限公司,OTC,15.95
8,2026-07-03,3025,星通資訊股份有限公司,TWSE,68.0
8,2026-07-03,6739,竹陞科技股份有限公司,OTC,1300.0
8,2026-07-03,6788,華景電通股份有限公司,OTC,445.0
8,2026-07-03,3049,精金科技股份有限公司,TWSE,13.15
8,2026-07-03,2426,鼎元光電科技股份有限公司,TWSE,79.0
9,2026-07-03,2707,晶華國際酒店股份有限公司,TWSE,180.0
9,2026-07-03,4161,聿新生物科技股份有限公司,OTC,23.3
9,2026-07-03,4741,泓瀚科技股份有限公司,OTC,59.0
9,2026-07-03,3135,凌航科技股份有限公司,TWSE,184.5
9,2026-07-03,6285,啟碁科技股份有限公司,TWSE,258.0
