monkey_id,pick_date,code,name,market,close
0,2026-07-31,2454,聯發科,TWSE,3555.0
0,2026-07-31,2945,三商家購,TWSE,41.4
0,2026-07-31,2102,泰豐,TWSE,19.35
0,2026-07-31,3540,曜越,OTC,19.45
0,2026-07-31,6592,和潤企業,TWSE,61.4
1,2026-07-31,5871,中租-KY,TWSE,111.5
1,2026-07-31,6290,良維,OTC,208.0
1,2026-07-31,4580,捷流閥業,OTC,81.2
1,2026-07-31,6496,科懋,OTC,24.6
1,2026-07-31,2641,正德,OTC,16.75
2,2026-07-31,1227,佳格,TWSE,29.25
2,2026-07-31,3050,鈺德,TWSE,11.2
2,2026-07-31,1514,亞力,TWSE,97.6
2,2026-07-31,4571,鈞興-KY,TWSE,147.5
2,2026-07-31,5289,宜鼎,OTC,1295.0
3,2026-07-31,2924,宏太-KY,OTC,18.0
3,2026-07-31,3219,倚強科,OTC,58.6
3,2026-07-31,6499,益安,OTC,57.1
3,2026-07-31,1231,聯華食,TWSE,81.5
3,2026-07-31,6474,華豫寧,OTC,37.0
4,2026-07-31,4956,光鋐,TWSE,26.0
4,2026-07-31,5234,達興材料,TWSE,311.5
4,2026-07-31,2371,大同,TWSE,24.3
4,2026-07-31,6263,普萊德,OTC,145.5
4,2026-07-31,4923,力士,OTC,39.6
5,2026-07-31,8088,品安,OTC,43.8
5,2026-07-31,1712,興農,TWSE,39.0
5,2026-07-31,5356,協益,OTC,24.25
5,2026-07-31,8091,翔名,OTC,210.5
5,2026-07-31,6887,寶綠特-KY,TWSE,36.6
6,2026-07-31,4107,邦特,OTC,113.5
6,2026-07-31,3529,力旺,OTC,2475.0
6,2026-07-31,1795,美時,TWSE,175.0
6,2026-07-31,8440,綠電,OTC,19.0
6,2026-07-31,1473,台南,TWSE,19.9
7,2026-07-31,8923,時報,OTC,18.6
7,2026-07-31,7705,三商餐飲,TWSE,30.4
7,2026-07-31,5438,東友,OTC,16.35
7,2026-07-31,2641,正德,OTC,16.75
7,2026-07-31,3481,群創,TWSE,45.5
8,2026-07-31,3226,龍鋒,OTC,49.4
8,2026-07-31,6996,力領科技,OTC,173.0
8,2026-07-31,6542,隆中,OTC,47.5
8,2026-07-31,2734,易飛網,OTC,14.4
8,2026-07-31,8016,矽創,TWSE,266.5
9,2026-07-31,2362,藍天,TWSE,41.95
9,2026-07-31,2064,晉椿,OTC,11.7
9,2026-07-31,2511,太子,TWSE,8.6
9,2026-07-31,6683,雍智科技,OTC,927.0
9,2026-07-31,4128,中天,OTC,13.85
