monkey_id,pick_date,code,name,market,close
0,2026-04-17,1467,南緯實業股份有限公司,TWSE,7.0
0,2026-04-17,1777,生泰合成工業股份有限公司,OTC,72.1
0,2026-04-17,2417,圓剛科技股份有限公司,TWSE,41.18
0,2026-04-17,1760,寶齡富錦生技股份有限公司,TWSE,62.61
0,2026-04-17,4999,鑫禾科技股份有限公司,TWSE,21.1
1,2026-04-17,2880,華南金融控股股份有限公司,TWSE,36.15
1,2026-04-17,3373,熱映光電股份有限公司,OTC,17.05
1,2026-04-17,2514,龍邦國際興業股份有限公司,TWSE,13.5
1,2026-04-17,5902,德記洋行股份有限公司,OTC,36.76
1,2026-04-17,3531,先益電子工業股份有限公司,OTC,22.27
2,2026-04-17,3577,泓格科技股份有限公司,OTC,80.2
2,2026-04-17,3234,光環科技股份有限公司,OTC,115.5
2,2026-04-17,2360,致茂電子股份有限公司,TWSE,2236.09
2,2026-04-17,6928,攸泰科技股份有限公司,TWSE,48.8
2,2026-04-17,8011,台通光電股份有限公司,TWSE,19.48
3,2026-04-17,6474,華豫寧股份有限公司,OTC,36.85
3,2026-04-17,8354,冠好科技股份有限公司,OTC,16.05
3,2026-04-17,4558,寶緯工業股份有限公司,OTC,19.9
3,2026-04-17,6910,德鴻科技股份有限公司,OTC,29.4
3,2026-04-17,6116,瀚宇彩晶股份有限公司,TWSE,8.95
4,2026-04-17,6243,迅杰科技股份有限公司,TWSE,30.95
4,2026-04-17,6183,關貿網路股份有限公司,TWSE,95.3
4,2026-04-17,2444,兆勁科技股份有限公司,TWSE,13.9
4,2026-04-17,2002,中國鋼鐵股份有限公司,TWSE,20.1
4,2026-04-17,6541,泰福生技股份有限公司,TWSE,41.0
5,2026-04-17,1570,力肯實業股份有限公司,OTC,31.98
5,2026-04-17,8435,台灣鉅邁股份有限公司,OTC,54.64
5,2026-04-17,9939,宏全國際股份有限公司,TWSE,108.93
5,2026-04-17,6474,華豫寧股份有限公司,OTC,36.85
5,2026-04-17,4934,太極能源科技股份有限公司,TWSE,16.8
6,2026-04-17,6525,捷敏股份有限公司,TWSE,86.71
6,2026-04-17,8028,昇陽國際半導體股份有限公司,TWSE,185.34
6,2026-04-17,8074,鉅橡企業股份有限公司,OTC,70.36
6,2026-04-17,3499,環天世通科技股份有限公司,OTC,16.65
6,2026-04-17,1795,美時化學製藥股份有限公司,TWSE,234.5
7,2026-04-17,3708,上緯國際控股股份有限公司,TWSE,116.52
7,2026-04-17,6568,宏觀微電子股份有限公司,OTC,223.04
7,2026-04-17,9927,泰銘實業股份有限公司,TWSE,70.5
7,2026-04-17,3027,盛達電業股份有限公司,TWSE,19.4
7,2026-04-17,8093,保銳科技股份有限公司,OTC,20.0
8,2026-04-17,1455,集盛實業股份有限公司,TWSE,8.88
8,2026-04-17,6246,臺龍電子股份有限公司,OTC,16.5
8,2026-04-17,8067,志旭國際股份有限公司,OTC,13.0
8,2026-04-17,6679,鈺太科技股份有限公司,OTC,270.77
8,2026-04-17,6233,旺玖科技股份有限公司,OTC,25.18
9,2026-04-17,5009,榮剛材料科技股份有限公司,OTC,30.17
9,2026-04-17,6542,隆中網絡股份有限公司,OTC,51.38
9,2026-04-17,4153,鈺緯科技開發股份有限公司,OTC,30.02
9,2026-04-17,4961,天鈺科技股份有限公司,TWSE,145.84
9,2026-04-17,6177,達麗建設事業股份有限公司,TWSE,45.75
