monkey_id,pick_date,code,name,market,close
0,2026-09-18,6855,數泓科,OTC,114.5
0,2026-09-18,1702,南僑,TWSE,32.95
0,2026-09-18,6123,上奇,OTC,43.15
0,2026-09-18,6278,台表科,TWSE,196.0
0,2026-09-18,2436,偉詮電,TWSE,67.9
1,2026-09-18,1220,台榮,TWSE,10.85
1,2026-09-18,4938,和碩,TWSE,90.3
1,2026-09-18,6855,數泓科,OTC,114.5
1,2026-09-18,8074,鉅橡,OTC,50.1
1,2026-09-18,6689,伊雲谷,TWSE,66.8
2,2026-09-18,5489,彩富,OTC,41.25
2,2026-09-18,3653,健策,TWSE,5525.0
2,2026-09-18,1219,福壽,TWSE,11.5
2,2026-09-18,6129,普誠,OTC,14.7
2,2026-09-18,4744,皇將,OTC,29.6
3,2026-09-18,6949,沛爾生醫*-創,TWSE,54.5
3,2026-09-18,9908,大台北,TWSE,29.0
3,2026-09-18,3529,力旺,OTC,2845.0
3,2026-09-18,1438,三地開發,TWSE,22.4
3,2026-09-18,6561,是方,OTC,317.0
4,2026-09-18,2107,厚生,TWSE,27.3
4,2026-09-18,3026,禾伸堂,TWSE,797.0
4,2026-09-18,4131,浩泰,OTC,31.4
4,2026-09-18,1294,漢田生技,OTC,51.5
4,2026-09-18,1732,毛寶,TWSE,26.05
5,2026-09-18,3441,聯一光電,OTC,185.5
5,2026-09-18,4590,富田-創,TWSE,91.0
5,2026-09-18,6111,光聚晶電,OTC,35.8
5,2026-09-18,8042,金山電,OTC,113.0
5,2026-09-18,8291,尚茂,OTC,31.7
6,2026-09-18,4506,崇友,OTC,119.5
6,2026-09-18,6279,胡連,OTC,113.5
6,2026-09-18,2484,希華,TWSE,70.4
6,2026-09-18,5607,遠雄港,TWSE,53.0
6,2026-09-18,3362,先進光,OTC,178.5
7,2026-09-18,2527,宏璟,TWSE,45.8
7,2026-09-18,2439,美律,TWSE,78.2
7,2026-09-18,3581,博磊,OTC,102.0
7,2026-09-18,4106,雃博,TWSE,24.55
7,2026-09-18,6668,中揚光,TWSE,49.25
8,2026-09-18,8996,高力,TWSE,1430.0
8,2026-09-18,5340,建榮,OTC,83.1
8,2026-09-18,2405,輔信,TWSE,15.2
8,2026-09-18,4568,科際精密,OTC,39.6
8,2026-09-18,5215,科嘉-KY,TWSE,37.95
9,2026-09-18,3485,敘豐,OTC,198.5
9,2026-09-18,9935,慶豐富,TWSE,18.25
9,2026-09-18,2832,台產,TWSE,58.7
9,2026-09-18,6491,晶碩,TWSE,396.0
9,2026-09-18,8488,吉源-KY,TWSE,10.2
