date,idx
2020-11-10,165.71
2020-11-11,166.87
2020-11-12,165.91
2020-11-13,166.67
2020-11-16,168.49
2020-11-17,168.35
2020-11-18,169.98
2020-11-19,170.47
2020-11-20,171.39
2020-11-23,173.06
2020-11-24,172.61
2020-11-25,172.22
2020-11-26,173.93
2020-11-27,175.24
2020-11-30,176.62
2020-12-01,177.93
2020-12-02,180.0
2020-12-03,179.81
2020-12-04,180.31
2020-12-07,179.64
2020-12-08,181.22
2020-12-09,182.66
2020-12-10,180.53
2020-12-11,179.39
2020-12-14,180.28
2020-12-15,176.93
2020-12-16,180.29
2020-12-17,179.74
2020-12-18,179.32
2020-12-21,179.36
2020-12-22,177.76
2020-12-23,179.45
2020-12-24,179.69
2020-12-25,180.49
2020-12-28,181.69
2020-12-29,182.38
2020-12-30,184.24
2020-12-31,184.1
2021-01-04,185.8
2021-01-05,185.95
2021-01-06,184.26
2021-01-07,186.13
2021-01-08,187.02
2021-01-11,188.89
2021-01-12,186.18
2021-01-13,188.66
2021-01-14,187.91
2021-01-15,184.68
2021-01-18,185.45
2021-01-19,186.45
2021-01-20,182.98
2021-01-21,184.23
2021-01-22,187.8
2021-01-25,188.03
2021-01-26,185.37
2021-01-27,186.74
2021-01-28,183.09
2021-01-29,179.54
2021-02-01,180.39
2021-02-02,183.45
2021-02-03,183.69
2021-02-04,182.83
2021-02-05,183.3
2021-02-17,187.84
2021-02-18,190.65
2021-02-19,193.48
2021-02-22,199.02
2021-02-23,197.89
2021-02-24,196.22
2021-02-25,197.83
2021-02-26,195.07
2021-03-02,193.32
2021-03-03,194.1
2021-03-04,192.12
2021-03-05,192.62
2021-03-08,191.47
2021-03-09,190.2
2021-03-10,191.74
2021-03-11,195.31
2021-03-12,196.04
2021-03-15,197.57
2021-03-16,199.11
2021-03-17,199.4
2021-03-18,200.89
2021-03-19,199.88
2021-03-22,200.43
2021-03-23,199.38
2021-03-24,200.34
2021-03-25,199.59
2021-03-26,201.78
2021-03-29,204.34
2021-03-30,206.16
2021-03-31,206.29
2021-04-01,207.39
2021-04-06,209.7
2021-04-07,211.38
2021-04-08,213.8
2021-04-09,213.31
2021-04-12,212.47
2021-04-13,209.39
2021-04-14,206.26
2021-04-15,209.59
2021-04-16,210.74
2021-04-19,211.21
2021-04-20,213.62
2021-04-21,213.02
2021-04-22,206.99
2021-04-23,210.84
2021-04-26,212.95
2021-04-27,214.49
2021-04-28,213.77
2021-04-29,215.08
2021-05-03,208.86
2021-05-04,202.45
2021-05-05,198.56
2021-05-06,197.71
2021-05-07,204.39
2021-05-10,201.93
2021-05-11,193.04
2021-05-12,185.15
2021-05-13,187.03
2021-05-14,187.05
2021-05-17,181.11
2021-05-18,188.95
2021-05-19,189.08
2021-05-20,187.2
2021-05-21,190.87
2021-05-24,192.8
2021-05-25,197.02
2021-05-26,198.03
2021-05-27,198.61
2021-05-28,200.65
2021-05-31,201.87
2021-06-01,203.26
2021-06-02,200.49
2021-06-03,202.52
2021-06-04,201.0
2021-06-07,200.98
2021-06-08,202.62
2021-06-09,203.5
2021-06-10,206.79
2021-06-11,206.59
2021-06-15,208.74
2021-06-16,206.54
2021-06-17,209.38
