date,idx
2014-07-22,9499.36
2014-07-24,9527.54
2014-07-25,9439.29
2014-07-28,9420.18
2014-07-29,9391.88
2014-07-30,9447.02
2014-07-31,9315.85
2014-08-01,9266.51
2014-08-04,9330.19
2014-08-05,9141.44
2014-08-06,9143.97
2014-08-07,9131.44
2014-08-08,9085.96
2014-08-11,9172.91
2014-08-12,9163.12
2014-08-13,9231.31
2014-08-14,9230.61
2014-08-15,9206.81
2014-08-18,9141.31
2014-08-19,9243.78
2014-08-20,9288.05
2014-08-21,9253.38
2014-08-22,9380.1
2014-08-25,9390.62
2014-08-26,9393.96
2014-08-27,9485.59
2014-08-28,9478.37
2014-08-29,9436.27
2014-09-01,9513.06
2014-09-02,9399.72
2014-09-03,9450.35
2014-09-04,9428.89
2014-09-05,9407.94
2014-09-09,9434.77
2014-09-10,9357.61
2014-09-11,9322.95
2014-09-12,9223.18
2014-09-15,9217.46
2014-09-16,9133.4
2014-09-17,9195.17
2014-09-18,9237.03
2014-09-19,9240.45
2014-09-22,9134.65
2014-09-23,9084.9
2014-09-24,9098.49
2014-09-25,9011.59
2014-09-26,8989.82
2014-09-29,8960.76
2014-09-30,8966.92
2014-10-01,8990.26
2014-10-02,8975.19
2014-10-03,9106.28
2014-10-06,9095.14
2014-10-07,9040.81
2014-10-08,8955.18
2014-10-09,8966.44
2014-10-13,8711.39
2014-10-14,8768.39
2014-10-15,8655.51
2014-10-16,8633.69
2014-10-17,8512.88
2014-10-20,8663.14
2014-10-21,8654.64
2014-10-22,8748.83
2014-10-23,8731.07
2014-10-24,8646.01
2014-10-27,8627.78
2014-10-28,8773.55
2014-10-29,8903.68
2014-10-30,8888.07
2014-10-31,8974.76
2014-11-03,9004.86
2014-11-04,8989.18
2014-11-05,8962.6
2014-11-06,8891.02
2014-11-07,8912.62
2014-11-10,9049.98
2014-11-11,9034.14
2014-11-12,8918.95
2014-11-13,8980.67
2014-11-14,8982.88
2014-11-17,8884.39
2014-11-18,8859.07
2014-11-19,8963.24
2014-11-20,9078.87
2014-11-21,9091.53
2014-11-24,9122.33
2014-11-25,9116.24
2014-11-26,9122.39
2014-11-27,9165.31
2014-11-28,9187.15
2014-12-01,9117.71
2014-12-02,9034.79
2014-12-03,9175.26
2014-12-04,9225.11
2014-12-05,9206.57
2014-12-08,9187.29
2014-12-09,9128.9
2014-12-10,9032.16
2014-12-11,9013.07
2014-12-12,9027.33
2014-12-15,8985.63
2014-12-16,8950.91
2014-12-17,8828.36
2014-12-18,8878.63
2014-12-19,8999.52
2014-12-22,9095.0
2014-12-23,9097.71
2014-12-24,9186.18
2014-12-25,9158.7
2014-12-26,9214.07
2014-12-27,9218.5
2014-12-29,9286.28
2014-12-30,9268.43
2014-12-31,9307.26
2015-01-05,9274.11
2015-01-06,9048.34
2015-01-07,9080.09
2015-01-08,9238.03
2015-01-09,9215.58
2015-01-12,9178.3
2015-01-13,9231.8
2015-01-14,9180.23
2015-01-15,9165.09
2015-01-16,9138.29
2015-01-19,9174.06
2015-01-20,9251.69
2015-01-21,9319.71
2015-01-22,9369.51
2015-01-23,9470.94
2015-01-26,9477.67
2015-01-27,9521.59
2015-01-28,9510.92
2015-01-29,9426.9
2015-01-30,9361.91
2015-02-02,9386.99
2015-02-03,9448.73
2015-02-04,9513.92
2015-02-05,9512.05
2015-02-06,9456.18
2015-02-09,9421.5
2015-02-10,9393.7
2015-02-11,9462.22
2015-02-12,9496.31
2015-02-13,9529.51
2015-02-24,9629.37
2015-02-25,9699.54
2015-02-26,9622.1
2015-03-02,9601.36
2015-03-03,9605.77
2015-03-04,9621.73
2015-03-05,9595.09
2015-03-06,9645.77
2015-03-09,9562.98
2015-03-10,9536.53
2015-03-11,9523.18
2015-03-12,9596.0
2015-03-13,9579.35
2015-03-16,9512.91
2015-03-17,9539.44
2015-03-18,9653.43
2015-03-19,9736.73
2015-03-20,9749.69
2015-03-23,9758.09
2015-03-24,9731.66
2015-03-25,9667.83
2015-03-26,9619.12
2015-03-27,9503.72
2015-03-30,9521.87
2015-03-31,9586.44
2015-04-01,9507.66
2015-04-02,9600.32
2015-04-07,9641.9
2015-04-08,9571.97
2015-04-09,9568.04
2015-04-10,9617.7
2015-04-13,9666.52
2015-04-14,9642.22
2015-04-15,9540.06
2015-04-16,9656.87
2015-04-17,9570.93
2015-04-20,9552.85
2015-04-21,9533.98
2015-04-22,9613.0
2015-04-23,9797.49
2015-04-24,9913.28
2015-04-27,9973.12
2015-04-28,9956.83
2015-04-29,9853.83
2015-04-30,9820.05
2015-05-04,9845.04
2015-05-05,9820.13
2015-05-06,9818.2
2015-05-07,9704.11
2015-05-08,9692.0
2015-05-11,9663.72
2015-05-12,9680.73
2015-05-13,9724.11
2015-05-14,9610.83
2015-05-15,9579.48
2015-05-18,9606.1
2015-05-19,9716.77
2015-05-20,9685.31
2015-05-21,9578.56
2015-05-22,9638.8
2015-05-25,9645.17
2015-05-26,9669.41
2015-05-27,9693.54
2015-05-28,9712.84
2015-05-29,9701.07
2015-06-01,9625.69
2015-06-02,9614.26
2015-06-03,9556.52
2015-06-04,9348.63
2015-06-05,9340.13
2015-06-08,9368.43
2015-06-09,9191.87
2015-06-10,9298.5
2015-06-11,9302.49
2015-06-12,9301.93
2015-06-15,9259.48
2015-06-16,9212.78
2015-06-17,9189.83
2015-06-18,9218.37
2015-06-22,9341.77
2015-06-23,9391.14
2015-06-24,9397.31
2015-06-25,9476.34
2015-06-26,9462.57
2015-06-29,9236.1
2015-06-30,9323.02
2015-07-01,9375.23
2015-07-02,9379.24
2015-07-03,9358.23
2015-07-06,9255.96
2015-07-07,9250.16
2015-07-08,8976.11
2015-07-09,8914.13
2015-07-13,9033.92
2015-07-14,9041.76
2015-07-15,9054.2
2015-07-16,9042.21
2015-07-17,9045.98
2015-07-20,8975.0
2015-07-21,9005.96
2015-07-22,8918.7
2015-07-23,8791.12
2015-07-24,8767.86
2015-07-27,8556.68
2015-07-28,8582.49
2015-07-29,8563.48
2015-07-30,8651.49
2015-07-31,8665.34
2015-08-03,8524.41
2015-08-04,8510.86
2015-08-05,8542.27
2015-08-06,8449.56
2015-08-07,8442.29
2015-08-10,8466.84
2015-08-11,8394.14
2015-08-12,8283.38
2015-08-13,8311.74
2015-08-14,8305.64
2015-08-17,8213.42
2015-08-18,8177.22
2015-08-19,8021.84
2015-08-20,8029.81
2015-08-21,7786.92
2015-08-24,7410.34
2015-08-25,7675.64
2015-08-26,7715.59
2015-08-27,7824.55
2015-08-28,8019.18
2015-08-31,8174.92
2015-09-01,8017.56
2015-09-02,8035.29
2015-09-03,8095.95
2015-09-04,8000.6
2015-09-07,7986.56
2015-09-08,8001.5
2015-09-09,8286.92
2015-09-10,8268.68
2015-09-11,8305.82
2015-09-14,8307.29
2015-09-15,8259.99
2015-09-16,8333.29
2015-09-17,8445.5
2015-09-18,8462.14
2015-09-21,8307.04
2015-09-22,8365.92
2015-09-23,8193.42
2015-09-24,8123.1
2015-09-25,8132.35
2015-09-30,8181.24
2015-10-01,8295.94
2015-10-02,8305.03
2015-10-05,8352.36
2015-10-06,8394.1
2015-10-07,8495.23
2015-10-08,8445.96
2015-10-12,8573.72
2015-10-13,8567.92
2015-10-14,8522.51
2015-10-15,8601.52
2015-10-16,8604.95
2015-10-19,8631.5
2015-10-20,8653.6
2015-10-21,8609.23
2015-10-22,8608.46
2015-10-23,8673.81
2015-10-26,8745.36
2015-10-27,8701.32
2015-10-28,8665.99
2015-10-29,8571.08
2015-10-30,8554.31
2015-11-02,8614.77
2015-11-03,8713.19
2015-11-04,8857.02
2015-11-05,8850.18
2015-11-06,8693.57
2015-11-09,8642.48
2015-11-10,8536.9
2015-11-11,8415.01
2015-11-12,8428.09
2015-11-13,8329.5
2015-11-16,8295.4
2015-11-17,8419.42
2015-11-18,8340.47
2015-11-19,8477.2
2015-11-20,8465.45
2015-11-23,8485.73
2015-11-24,8400.14
2015-11-25,8386.13
2015-11-26,8484.9
2015-11-27,8398.4
2015-11-30,8320.61
2015-12-01,8463.3
2015-12-02,8457.4
2015-12-03,8456.06
2015-12-04,8398.6
2015-12-07,8454.27
2015-12-08,8343.86
2015-12-09,8229.62
2015-12-10,8216.17
2015-12-11,8115.89
2015-12-14,8040.16
2015-12-15,8073.35
2015-12-16,8184.66
2015-12-17,8319.67
2015-12-18,8257.32
2015-12-21,8282.17
2015-12-22,8292.74
2015-12-23,8315.7
2015-12-24,8324.36
2015-12-25,8363.28
2015-12-28,8358.49
2015-12-29,8293.91
2015-12-30,8279.99
2015-12-31,8338.06
2016-01-04,8114.26
2016-01-05,8075.11
2016-01-06,7990.39
2016-01-07,7852.06
2016-01-08,7893.97
2016-01-11,7788.42
2016-01-12,7768.45
2016-01-13,7824.61
2016-01-14,7742.88
2016-01-15,7762.01
2016-01-18,7811.18
2016-01-19,7854.88
2016-01-20,7699.12
2016-01-21,7664.01
2016-01-22,7756.18
2016-01-25,7894.15
2016-01-26,7828.67
2016-01-27,7849.83
2016-01-28,7905.1
2016-01-29,8080.6
2016-01-30,8145.21
2016-02-01,8156.96
2016-02-02,8131.24
2016-02-03,8063.0
2016-02-15,8066.51
2016-02-16,8212.07
2016-02-17,8214.25
2016-02-18,8314.67
2016-02-19,8325.04
2016-02-22,8326.68
2016-02-23,8334.64
2016-02-24,8282.86
2016-02-25,8365.86
2016-02-26,8411.16
2016-03-01,8485.69
2016-03-02,8544.05
2016-03-03,8611.79
2016-03-04,8643.55
2016-03-07,8659.55
2016-03-08,8664.31
2016-03-09,8634.11
2016-03-10,8660.7
2016-03-11,8706.14
2016-03-14,8747.9
2016-03-15,8611.18
2016-03-16,8699.14
2016-03-17,8734.54
2016-03-18,8810.71
2016-03-21,8812.7
2016-03-22,8785.68
2016-03-23,8766.09
2016-03-24,8743.38
2016-03-25,8704.97
2016-03-28,8690.45
2016-03-29,8617.35
2016-03-30,8737.04
2016-03-31,8744.83
2016-04-01,8657.55
2016-04-06,8513.3
2016-04-07,8490.25
2016-04-08,8541.5
2016-04-11,8562.59
2016-04-12,8531.18
2016-04-13,8652.08
2016-04-14,8667.71
2016-04-15,8700.39
2016-04-18,8666.01
2016-04-19,8633.72
2016-04-20,8514.48
2016-04-21,8568.65
2016-04-22,8535.75
2016-04-25,8560.28
2016-04-26,8581.57
2016-04-27,8563.05
2016-04-28,8473.87
2016-04-29,8377.9
2016-05-03,8294.12
2016-05-04,8185.47
2016-05-05,8167.96
2016-05-06,8146.43
2016-05-09,8131.83
2016-05-10,8156.29
2016-05-11,8135.56
2016-05-12,8108.05
2016-05-13,8053.69
2016-05-16,8067.6
2016-05-17,8140.48
2016-05-18,8159.68
2016-05-19,8095.98
2016-05-20,8131.26
2016-05-23,8344.44
2016-05-24,8300.66
2016-05-25,8396.2
2016-05-26,8394.12
2016-05-27,8463.61
2016-05-30,8535.87
2016-05-31,8535.59
2016-06-01,8597.16
2016-06-02,8556.02
2016-06-03,8587.36
2016-06-04,8591.57
2016-06-06,8597.11
2016-06-07,8679.9
2016-06-08,8715.48
2016-06-13,8536.22
2016-06-14,8576.12
2016-06-15,8606.37
2016-06-16,8494.14
2016-06-17,8568.08
2016-06-20,8625.92
2016-06-21,8684.85
2016-06-22,8716.25
2016-06-23,8676.68
2016-06-24,8476.99
2016-06-27,8458.87
2016-06-28,8505.51
2016-06-29,8586.56
2016-06-30,8666.58
2016-07-01,8738.24
2016-07-04,8760.58
2016-07-05,8716.07
2016-07-06,8575.75
2016-07-07,8640.91
2016-07-11,8786.47
2016-07-12,8841.46
2016-07-13,8857.75
2016-07-14,8866.36
2016-07-15,8949.85
2016-07-18,9008.21
2016-07-19,9034.87
2016-07-20,9007.68
2016-07-21,9056.56
2016-07-22,9013.14
2016-07-25,8991.67
2016-07-26,9024.79
2016-07-27,9063.39
2016-07-28,9076.64
2016-07-29,8984.41
2016-08-01,9080.71
2016-08-02,9068.76
2016-08-03,9001.71
2016-08-04,9024.71
2016-08-05,9092.12
2016-08-08,9150.26
2016-08-09,9155.08
2016-08-10,9200.42
2016-08-11,9131.83
2016-08-12,9150.39
2016-08-15,9148.51
2016-08-16,9110.36
2016-08-17,9117.7
2016-08-18,9122.5
2016-08-19,9034.27
2016-08-22,8981.81
2016-08-23,9030.93
2016-08-24,9017.38
2016-08-25,9115.47
2016-08-26,9131.72
2016-08-29,9110.17
2016-08-30,9110.56
2016-08-31,9068.85
2016-09-01,9001.15
2016-09-02,8987.55
2016-09-05,9090.13
2016-09-06,9181.85
2016-09-07,9259.07
2016-09-08,9262.89
2016-09-09,9164.88
2016-09-10,9053.69
2016-09-12,8947.06
2016-09-13,8940.83
2016-09-14,8902.3
2016-09-19,9152.88
2016-09-20,9161.58
2016-09-21,9228.5
2016-09-22,9235.26
2016-09-23,9284.62
2016-09-26,9194.52
2016-09-29,9270.9
2016-09-30,9166.85
2016-10-03,9234.2
2016-10-04,9287.77
2016-10-05,9272.28
2016-10-06,9284.31
2016-10-07,9265.81
2016-10-11,9219.82
2016-10-12,9252.6
2016-10-13,9219.17
2016-10-14,9165.17
2016-10-17,9176.22
2016-10-18,9222.58
2016-10-19,9283.99
2016-10-20,9317.24
2016-10-21,9306.57
2016-10-24,9322.5
2016-10-25,9385.65
2016-10-26,9362.25
2016-10-27,9299.55
2016-10-28,9306.92
2016-10-31,9290.12
2016-11-01,9272.7
2016-11-02,9139.04
2016-11-03,9067.27
2016-11-04,9068.15
2016-11-07,9189.84
2016-11-08,9217.43
2016-11-09,8943.2
2016-11-10,9152.18
2016-11-11,8957.76
2016-11-14,8940.4
2016-11-15,8931.03
2016-11-16,8962.22
2016-11-17,8995.26
2016-11-18,9008.79
2016-11-21,9041.11
2016-11-22,9133.39
2016-11-23,9178.23
2016-11-24,9152.11
2016-11-25,9159.07
2016-11-28,9222.24
2016-11-29,9192.38
2016-11-30,9240.71
2016-12-01,9263.53
2016-12-02,9189.49
2016-12-05,9160.66
2016-12-06,9250.77
2016-12-07,9263.89
2016-12-08,9375.86
2016-12-09,9392.68
2016-12-12,9349.94
2016-12-13,9382.14
2016-12-14,9368.52
2016-12-15,9360.35
2016-12-16,9326.78
2016-12-19,9239.32
2016-12-20,9242.41
2016-12-21,9204.26
2016-12-22,9118.75
2016-12-23,9078.64
2016-12-26,9110.54
2016-12-27,9109.27
2016-12-28,9201.4
2016-12-29,9153.09
2016-12-30,9253.5
2017-01-03,9272.88
2017-01-04,9286.96
2017-01-05,9358.14
2017-01-06,9372.22
2017-01-09,9342.42
2017-01-10,9349.64
2017-01-11,9345.74
2017-01-12,9410.18
2017-01-13,9378.83
2017-01-16,9292.33
2017-01-17,9354.53
2017-01-18,9341.97
2017-01-19,9318.12
2017-01-20,9331.46
2017-01-23,9424.05
2017-01-24,9447.95
2017-02-02,9428.97
2017-02-03,9455.56
2017-02-06,9538.01
2017-02-07,9554.56
2017-02-08,9543.25
2017-02-09,9590.18
2017-02-10,9665.59
2017-02-13,9710.32
2017-02-14,9718.78
2017-02-15,9799.76
2017-02-16,9771.25
2017-02-17,9759.76
2017-02-18,9779.92
2017-02-20,9753.2
2017-02-21,9763.93
2017-02-22,9778.78
2017-02-23,9769.31
2017-02-24,9750.47
2017-03-01,9674.78
2017-03-02,9691.8
2017-03-03,9648.21
2017-03-06,9682.63
2017-03-07,9738.07
2017-03-08,9753.45
2017-03-09,9658.61
2017-03-10,9627.89
2017-03-13,9697.34
2017-03-14,9744.21
2017-03-15,9740.31
2017-03-16,9837.83
2017-03-17,9908.69
2017-03-20,9912.97
2017-03-21,9972.49
2017-03-22,9922.66
2017-03-23,9930.74
2017-03-24,9902.98
2017-03-27,9876.77
2017-03-28,9876.45
2017-03-29,9856.25
2017-03-30,9848.15
2017-03-31,9811.52
2017-04-05,9949.48
2017-04-06,9897.8
2017-04-07,9873.37
2017-04-10,9882.54
2017-04-11,9832.42
2017-04-12,9817.68
2017-04-13,9836.68
2017-04-14,9732.93
2017-04-17,9716.4
2017-04-18,9746.56
2017-04-19,9639.94
2017-04-20,9632.69
2017-04-21,9717.41
2017-04-24,9717.95
2017-04-25,9841.71
2017-04-26,9856.45
2017-04-27,9860.62
2017-04-28,9872.0
2017-05-02,9941.27
2017-05-03,9955.33
2017-05-04,9967.64
2017-05-05,9899.94
2017-05-08,9937.25
2017-05-09,9915.48
2017-05-10,9968.32
2017-05-11,10001.48
2017-05-12,9986.82
2017-05-15,10036.82
2017-05-16,10031.49
2017-05-17,10013.67
2017-05-18,9969.45
2017-05-19,9947.62
2017-05-22,9997.26
2017-05-23,10007.84
2017-05-24,10044.42
2017-05-25,10108.49
2017-05-26,10101.95
2017-05-31,10040.72
2017-06-01,10087.42
2017-06-02,10152.53
2017-06-03,10158.15
2017-06-05,10226.84
2017-06-06,10206.18
2017-06-07,10209.99
2017-06-08,10225.78
2017-06-09,10199.65
2017-06-12,10109.96
2017-06-13,10128.15
2017-06-14,10072.46
2017-06-15,10088.35
2017-06-16,10156.73
2017-06-19,10250.6
2017-06-20,10324.46
2017-06-21,10349.72
2017-06-22,10399.06
2017-06-23,10377.7
2017-06-26,10513.96
2017-06-27,10512.06
2017-06-28,10390.55
2017-06-29,10421.65
2017-06-30,10395.07
2017-07-03,10412.79
2017-07-04,10347.78
2017-07-05,10404.79
2017-07-06,10368.2
2017-07-07,10297.25
2017-07-10,10289.91
2017-07-11,10415.57
2017-07-12,10420.68
2017-07-13,10460.15
2017-07-14,10443.91
2017-07-17,10457.54
2017-07-18,10481.26
2017-07-19,10506.1
2017-07-20,10499.36
2017-07-21,10436.7
2017-07-24,10461.28
2017-07-25,10463.15
2017-07-26,10419.11
2017-07-27,10508.37
2017-07-28,10423.05
2017-07-31,10427.33
2017-08-01,10437.29
2017-08-02,10519.27
2017-08-03,10469.88
2017-08-04,10506.56
2017-08-07,10579.38
2017-08-08,10568.97
2017-08-09,10470.38
2017-08-10,10329.74
2017-08-11,10329.57
2017-08-14,10225.28
2017-08-15,10311.16
2017-08-16,10290.39
2017-08-17,10369.37
2017-08-18,10321.33
2017-08-21,10326.39
2017-08-22,10392.07
2017-08-23,10406.81
2017-08-24,10488.96
2017-08-25,10515.51
2017-08-28,10525.98
2017-08-29,10496.57
2017-08-30,10569.4
2017-08-31,10585.78
2017-09-01,10594.82
2017-09-04,10569.87
2017-09-05,10617.84
2017-09-06,10547.86
2017-09-07,10538.51
2017-09-08,10609.95
2017-09-11,10572.16
2017-09-12,10610.35
2017-09-13,10532.88
2017-09-14,10553.57
2017-09-15,10580.41
2017-09-18,10631.57
2017-09-19,10576.14
2017-09-20,10519.17
2017-09-21,10578.44
2017-09-22,10449.68
2017-09-25,10335.89
2017-09-26,10257.02
2017-09-27,10326.68
2017-09-28,10296.45
2017-09-29,10329.94
2017-09-30,10383.94
2017-10-02,10465.16
2017-10-03,10469.35
2017-10-05,10518.27
2017-10-06,10532.81
2017-10-11,10641.19
2017-10-12,10711.44
2017-10-13,10724.09
2017-10-16,10774.21
2017-10-17,10723.15
2017-10-18,10720.28
2017-10-19,10760.29
2017-10-20,10728.88
2017-10-23,10735.21
2017-10-24,10743.78
2017-10-25,10750.57
2017-10-26,10734.76
2017-10-27,10709.11
2017-10-30,10756.87
2017-10-31,10793.8
2017-11-01,10806.36
2017-11-02,10788.51
2017-11-03,10800.77
2017-11-06,10786.19
2017-11-07,10840.34
2017-11-08,10818.99
2017-11-09,10743.27
2017-11-10,10732.67
2017-11-13,10683.92
2017-11-14,10687.18
2017-11-15,10630.65
2017-11-16,10625.04
2017-11-17,10701.64
2017-11-20,10664.55
2017-11-21,10779.24
2017-11-22,10822.59
2017-11-23,10854.57
2017-11-24,10854.09
2017-11-27,10750.93
2017-11-28,10707.07
2017-11-29,10713.55
2017-11-30,10560.44
2017-12-01,10600.37
2017-12-04,10651.11
2017-12-05,10566.85
2017-12-06,10393.92
2017-12-07,10355.76
2017-12-08,10398.62
2017-12-11,10473.09
2017-12-12,10443.28
2017-12-13,10470.7
2017-12-14,10538.01
2017-12-15,10491.44
2017-12-18,10506.52
2017-12-19,10467.34
2017-12-20,10504.52
2017-12-21,10488.97
2017-12-22,10537.27
2017-12-25,10522.49
2017-12-26,10421.91
2017-12-27,10486.67
2017-12-28,10567.64
2017-12-29,10642.86
2018-01-02,10710.73
2018-01-03,10801.57
2018-01-04,10848.63
2018-01-05,10879.8
2018-01-08,10915.75
2018-01-09,10914.89
2018-01-10,10831.09
2018-01-11,10810.06
2018-01-12,10883.96
2018-01-15,10956.31
2018-01-16,10986.11
2018-01-17,11004.8
2018-01-18,11071.57
2018-01-19,11150.85
2018-01-22,11231.46
2018-01-23,11253.11
2018-01-24,11152.16
2018-01-25,11165.95
2018-01-26,11147.1
2018-01-29,11221.81
2018-01-30,11076.78
2018-01-31,11103.79
2018-02-01,11160.25
2018-02-02,11126.23
2018-02-05,10946.25
2018-02-06,10404.0
2018-02-07,10551.54
2018-02-08,10528.52
2018-02-09,10371.75
2018-02-12,10421.09
2018-02-21,10714.44
2018-02-22,10662.38
2018-02-23,10794.55
2018-02-26,10836.7
2018-02-27,10815.47
2018-03-01,10785.79
2018-03-02,10698.17
2018-03-05,10642.9
2018-03-06,10784.34
2018-03-07,10745.32
2018-03-08,10823.24
2018-03-09,10864.82
2018-03-12,11002.1
2018-03-13,11095.63
2018-03-14,11038.8
2018-03-15,11018.45
2018-03-16,11027.7
2018-03-19,11046.9
2018-03-20,11010.84
2018-03-21,11011.07
2018-03-22,11005.84
2018-03-23,10823.33
2018-03-26,10840.05
2018-03-27,10986.79
2018-03-28,10865.66
2018-03-29,10845.92
2018-03-30,10906.22
2018-03-31,10919.49
2018-04-02,10888.27
2018-04-03,10821.53
2018-04-09,10893.53
2018-04-10,10927.18
2018-04-11,10974.02
2018-04-12,10955.29
2018-04-13,10965.39
2018-04-16,10954.55
2018-04-17,10810.45
2018-04-18,10847.89
2018-04-19,10971.22
2018-04-20,10779.38
2018-04-23,10697.13
2018-04-24,10579.5
2018-04-25,10559.97
2018-04-26,10488.58
2018-04-27,10553.43
2018-04-30,10657.88
2018-05-02,10618.81
2018-05-03,10514.18
2018-05-04,10529.37
2018-05-07,10604.91
2018-05-08,10691.38
2018-05-09,10703.35
2018-05-10,10760.21
2018-05-11,10858.98
2018-05-14,10952.39
2018-05-15,10874.73
2018-05-16,10897.57
2018-05-17,10833.81
2018-05-18,10830.84
2018-05-21,10966.2
2018-05-22,10938.73
2018-05-23,10886.18
2018-05-24,10936.93
2018-05-25,10942.3
2018-05-28,10987.77
2018-05-29,10964.12
2018-05-30,10821.17
2018-05-31,10874.96
2018-06-01,10949.08
2018-06-04,11109.5
2018-06-05,11100.11
2018-06-06,11201.83
2018-06-07,11251.75
2018-06-08,11156.42
2018-06-11,11149.23
2018-06-12,11144.79
2018-06-13,11173.21
2018-06-14,11013.98
2018-06-15,11087.47
2018-06-19,10904.19
2018-06-20,10927.44
2018-06-21,10941.07
2018-06-22,10899.28
2018-06-25,10786.46
2018-06-26,10742.17
2018-06-27,10701.03
2018-06-28,10654.28
2018-06-29,10836.91
2018-07-02,10777.94
2018-07-03,10715.72
2018-07-04,10721.87
2018-07-05,10611.81
2018-07-06,10608.57
2018-07-09,10720.28
2018-07-10,10756.89
2018-07-11,10676.84
2018-07-12,10738.38
2018-07-13,10864.54
2018-07-16,10817.45
2018-07-17,10778.99
2018-07-18,10842.46
2018-07-19,10835.38
2018-07-20,10932.11
2018-07-23,10946.89
2018-07-24,10995.39
2018-07-25,10965.79
2018-07-26,11010.61
2018-07-27,11075.78
2018-07-30,11033.54
2018-07-31,11057.51
2018-08-01,11098.13
2018-08-02,10929.77
2018-08-03,11012.43
2018-08-06,11024.1
2018-08-07,10983.44
2018-08-08,11075.25
2018-08-09,11028.07
2018-08-10,10983.68
2018-08-13,10748.92
2018-08-14,10824.23
2018-08-15,10716.75
2018-08-16,10683.9
2018-08-17,10690.96
2018-08-20,10699.05
2018-08-21,10792.2
2018-08-22,10804.2
2018-08-23,10863.13
2018-08-24,10809.35
2018-08-27,10902.21
2018-08-28,10989.55
2018-08-29,11099.57
2018-08-30,11093.75
2018-08-31,11063.94
2018-09-03,10964.22
2018-09-04,11021.38
2018-09-05,10995.13
2018-09-06,10924.3
2018-09-07,10846.99
2018-09-10,10725.8
2018-09-11,10752.3
2018-09-12,10722.57
2018-09-13,10727.23
2018-09-14,10868.14
2018-09-17,10828.61
2018-09-18,10760.21
2018-09-19,10857.27
2018-09-20,10831.41
2018-09-21,10972.41
2018-09-25,10978.85
2018-09-26,10974.19
2018-09-27,11034.19
2018-09-28,11006.34
2018-10-01,11051.8
