date,idx
2015-04-22,14637.96
2015-04-23,14918.89
2015-04-24,15095.2
2015-04-27,15186.32
2015-04-28,15161.52
2015-04-29,15004.68
2015-04-30,14953.23
2015-05-04,14991.62
2015-05-05,14953.69
2015-05-06,14950.75
2015-05-07,14777.02
2015-05-08,14758.59
2015-05-11,14715.52
2015-05-12,14741.41
2015-05-13,14807.48
2015-05-14,14635.25
2015-05-15,14587.52
2015-05-18,14628.05
2015-05-19,14796.58
2015-05-20,14748.68
2015-05-21,14586.12
2015-05-22,14677.84
2015-05-25,14687.55
2015-05-26,14724.46
2015-05-27,14761.36
2015-05-28,14790.76
2015-05-29,14772.83
2015-06-01,14658.67
2015-06-02,14641.27
2015-06-03,14553.47
2015-06-04,14236.88
2015-06-05,14223.93
2015-06-08,14267.25
2015-06-09,13999.29
2015-06-10,14161.7
2015-06-11,14167.97
2015-06-12,14167.12
2015-06-15,14103.6
2015-06-16,14032.87
2015-06-17,13998.95
2015-06-18,14042.92
2015-06-22,14232.05
2015-06-23,14309.65
2015-06-24,14319.17
2015-06-25,14440.35
2015-06-26,14428.68
2015-06-29,14144.9
2015-06-30,14307.35
2015-07-01,14401.91
2015-07-02,14416.53
2015-07-03,14391.89
2015-07-06,14239.1
2015-07-07,14237.53
2015-07-08,13817.85
2015-07-09,13743.06
2015-07-13,13936.67
2015-07-14,13962.85
2015-07-15,14016.79
2015-07-16,14033.93
2015-07-17,14041.88
2015-07-20,13937.12
2015-07-21,13991.22
2015-07-22,13862.71
2015-07-23,13685.18
2015-07-24,13658.28
2015-07-27,13330.86
2015-07-28,13378.88
2015-07-29,13362.86
2015-07-30,13511.41
2015-07-31,13538.36
2015-08-03,13319.24
2015-08-04,13309.81
2015-08-05,13359.35
2015-08-06,13235.14
2015-08-07,13224.89
2015-08-10,13281.67
2015-08-11,13175.1
2015-08-12,13003.75
2015-08-13,13070.77
2015-08-14,13061.76
2015-08-17,12921.88
2015-08-18,12866.52
2015-08-19,12623.03
2015-08-20,12639.66
2015-08-21,12257.34
2015-08-24,11666.06
2015-08-25,12088.44
2015-08-26,12153.54
2015-08-27,12337.12
2015-08-28,12645.42
2015-08-31,12894.35
2015-09-01,12651.38
