pick_date,code,name,market,close,alpha120,beta120,d240h,rank
2026-05-22,4916,事欣科技股份有限公司,TWSE,98.3,1.056,0.743,-0.0051,35
2026-05-22,1582,信錦企業股份有限公司,TWSE,111.24,1.0483,0.301,-0.0213,36
2026-05-22,8040,九暘電子股份有限公司,OTC,119.0,1.0004,0.902,0.0,37
2026-05-22,4540,全球傳動科技股份有限公司,TWSE,72.6,1.0003,0.787,-0.041,38
2026-05-22,3095,及成企業股份有限公司,OTC,46.9,0.994,0.2,-0.0178,39
2026-05-22,3645,達邁科技股份有限公司,TWSE,109.0,0.9878,0.785,-0.048,40
2026-05-22,6166,凌華科技股份有限公司,TWSE,127.0,0.9736,0.885,0.0,41
2026-05-22,6207,雷科股份有限公司,OTC,89.9,0.9474,0.55,0.0,42
2026-05-22,2049,上銀科技股份有限公司,TWSE,374.31,0.9465,0.643,-0.0408,43
2026-05-22,2233,宇隆科技股份有限公司,TWSE,347.0,0.9342,0.572,0.0,44
2026-05-22,6642,富致科技股份有限公司,OTC,88.5,0.9239,0.164,0.0,45
2026-05-22,3615,安可光電股份有限公司,OTC,47.55,0.9091,0.69,0.0,46
2026-05-22,3675,德微科技股份有限公司,OTC,319.5,0.8756,0.965,0.0,47
2026-05-22,3673,"TPK Holding Co., Ltd.",TWSE,77.0,0.8708,0.598,0.0,48
2026-05-22,3702,大聯大控股股份有限公司,TWSE,118.0,0.8628,0.528,-0.0445,49
2026-05-22,6174,安碁科技股份有限公司,OTC,46.43,0.8455,0.741,0.0,50
2026-05-22,6446,藥華醫藥股份有限公司,TWSE,810.0,0.8422,0.489,-0.0194,51
2026-05-22,4951,精拓科技股份有限公司,OTC,134.73,0.8256,0.789,0.0,52
2026-05-22,2221,大甲永和機械工業股份有限公司,OTC,44.4,0.7865,0.231,-0.0769,53
2026-05-22,4533,協易機械工業股份有限公司,OTC,33.4,0.7836,0.432,-0.1903,54
2026-05-22,2491,吉祥全球實業股份有限公司,TWSE,22.15,0.7785,0.44,-0.1245,55
2026-05-22,8043,蜜望實企業股份有限公司,OTC,130.5,0.7764,0.835,0.0,56
2026-05-22,6133,金橋科技股份有限公司,TWSE,24.1,0.7459,0.329,-0.1675,57
2026-05-22,8261,富鼎先進電子股份有限公司,TWSE,160.0,0.7457,0.566,0.0,58
2026-05-22,6151,晉倫科技股份有限公司,OTC,49.8,0.7325,0.62,0.0,59
2026-05-22,6538,倉和股份有限公司,OTC,126.08,0.7285,0.713,0.0,60
2026-05-22,3033,威健實業股份有限公司,TWSE,53.9,0.7285,0.591,0.0,61
2026-05-22,8926,台灣汽電共生股份有限公司,TWSE,59.16,0.7232,0.193,-0.0033,62
2026-05-22,3591,艾笛森光電股份有限公司,TWSE,26.75,0.7189,0.241,-0.0165,63
2026-05-22,8162,微矽電子股份有限公司,TWSE,59.5,0.7074,0.662,0.0,64
2026-05-22,3580,友威科技股份有限公司,OTC,102.64,0.6992,0.714,-0.0631,65
2026-05-22,3088,艾訊股份有限公司,OTC,142.0,0.6926,0.656,0.0,66
2026-05-22,5011,久陽精密股份有限公司,OTC,16.1,0.6884,0.343,-0.0359,67
2026-05-22,2409,友達光電股份有限公司,TWSE,22.2,0.6838,0.962,0.0,68
2026-05-22,3066,李洲科技股份有限公司,OTC,20.8,0.6716,0.413,-0.1333,69
2026-05-22,2305,全友電腦股份有限公司,TWSE,18.8,0.6711,0.757,-0.0505,70
2026-05-22,3024,憶聲電子股份有限公司,TWSE,17.6,0.6691,0.437,-0.0112,71
2026-05-22,3663,鑫科材料科技股份有限公司,OTC,86.9,0.6609,0.995,0.0,72
2026-05-22,6175,立敦科技股份有限公司,OTC,88.3,0.6512,0.776,0.0,73
2026-05-22,2061,風青實業股份有限公司,OTC,26.65,0.6196,0.278,0.0,74
2026-05-22,6139,亞翔工程股份有限公司,TWSE,769.0,0.6139,0.861,-0.0191,75
2026-05-22,3490,單井工業股份有限公司,OTC,43.5,0.5674,0.724,0.0,76
2026-05-22,2481,強茂股份有限公司,TWSE,133.5,0.5632,0.637,-0.0111,77
2026-05-22,3149,正達國際光電股份有限公司,TWSE,59.1,0.552,0.81,-0.0183,78
2026-05-22,8016,矽創電子股份有限公司,TWSE,280.4,0.5469,0.594,-0.0185,79
2026-05-22,6168,宏齊科技股份有限公司,TWSE,30.8,0.5215,0.694,0.0,80
2026-05-22,6197,佳必琪國際股份有限公司,TWSE,250.91,0.5064,0.937,0.0,81
2026-05-22,3504,揚明光學股份有限公司,TWSE,83.4,0.5021,0.739,-0.028,82
2026-05-22,3025,星通資訊股份有限公司,TWSE,71.0,0.4924,0.691,-0.0743,83
2026-05-22,3624,光頡科技股份有限公司,OTC,90.75,0.4872,0.983,0.0,84
2026-05-22,3441,聯一光電股份有限公司,OTC,51.39,0.486,0.633,-0.0132,85
2026-05-22,8390,金益鼎企業股份有限公司,OTC,120.0,0.4832,0.695,0.0,86
2026-05-22,6613,朋億股份有限公司,OTC,251.77,0.4828,0.456,-0.0039,87
2026-05-22,2388,威盛電子股份有限公司,TWSE,87.95,0.4714,0.951,0.0,88
2026-05-22,3438,台灣類比科技股份有限公司,OTC,71.4,0.4708,0.633,0.0,89
2026-05-22,6127,九豪精密陶瓷股份有限公司,OTC,52.5,0.4667,0.924,-0.0094,90
2026-05-22,5285,界霖科技股份有限公司,TWSE,78.02,0.4378,0.481,-0.0354,91
2026-05-22,3008,大立光電股份有限公司,TWSE,3540.0,0.4345,0.855,0.0,92
2026-05-22,3023,信邦電子股份有限公司,TWSE,314.5,0.4308,0.546,0.0,93
2026-05-22,8105,凌巨科技股份有限公司,TWSE,17.4,0.4121,0.697,0.0,94
2026-05-22,6509,聚和國際股份有限公司,OTC,50.1,0.4084,0.47,0.0,95
2026-05-22,2891,中國信託金融控股股份有限公司,TWSE,57.6,0.3931,0.271,-0.0035,96
2026-05-22,4168,台灣醣聯生技醫藥股份有限公司,OTC,26.9,0.3869,0.188,-0.1166,97
2026-05-22,6525,捷敏股份有限公司,TWSE,111.15,0.3856,0.643,-0.0043,98
2026-05-22,6679,鈺太科技股份有限公司,OTC,329.14,0.3593,0.917,0.0,99
2026-05-22,8215,明基材料股份有限公司,TWSE,29.35,0.3503,0.695,-0.0593,100
2026-05-22,6116,瀚宇彩晶股份有限公司,TWSE,11.85,0.3431,0.959,0.0,101
2026-05-22,6579,研揚科技股份有限公司,TWSE,150.99,0.3153,0.493,0.0,102
2026-05-22,2065,世豐螺絲股份有限公司,OTC,35.15,0.3099,0.212,-0.098,103
2026-05-22,5471,松翰科技股份有限公司,TWSE,54.0,0.3062,0.849,0.0,104
2026-05-22,1776,展宇科技材料股份有限公司,TWSE,18.31,0.3026,0.234,-0.0026,105
2026-05-22,6570,維田科技股份有限公司,OTC,53.19,0.2964,0.429,0.0,106
2026-05-22,5236,凌陽創新科技股份有限公司,OTC,172.0,0.281,0.527,0.0,107
2026-05-22,6742,澤米科技股份有限公司,TWSE,61.5,0.2595,0.655,-0.0128,108
2026-05-22,9933,中鼎工程股份有限公司,TWSE,39.3,0.2529,0.34,-0.0076,109
2026-05-22,7777,能率亞洲資本股份有限公司,OTC,33.67,0.2502,0.776,-0.1699,110
2026-05-22,5299,杰力科技股份有限公司,OTC,107.0,0.2487,0.586,0.0,111
2026-05-22,2483,百容電子股份有限公司,TWSE,25.95,0.2447,0.477,0.0,112
2026-05-22,3310,佳穎精密企業股份有限公司,OTC,73.17,0.2415,0.225,-0.1241,113
2026-05-22,5210,寶碩財務科技股份有限公司,OTC,26.75,0.2405,0.246,-0.1343,114
2026-05-22,6506,雙邦實業股份有限公司,OTC,19.2,0.2367,0.218,-0.0229,115
2026-05-22,2312,金寶電子工業股份有限公司,TWSE,32.55,0.21,0.947,-0.065,116
2026-05-22,6227,茂綸股份有限公司,OTC,128.0,0.2084,0.66,0.0,117
2026-05-22,2404,漢唐集成股份有限公司,TWSE,1155.0,0.2055,0.8,-0.061,118
2026-05-22,6881,潤德室內裝修設計工程(股)公司,OTC,254.19,0.2043,0.157,-0.0073,119
2026-05-22,5410,國眾電腦股份有限公司,OTC,38.8,0.2033,0.323,-0.0251,120
2026-05-22,6277,宏正自動科技股份有限公司,TWSE,74.5,0.2002,0.307,-0.0013,121
2026-05-22,5488,松普科技股份有限公司,OTC,11.55,0.1911,0.265,-0.0212,122
2026-05-22,9103,美德向邦醫療國際股份有限公司,TWSE,5.2,0.1889,0.159,-0.1862,123
2026-05-22,3528,安馳科技股份有限公司,TWSE,93.8,0.1859,0.635,0.0,124
2026-05-22,3094,聯傑國際股份有限公司,TWSE,35.12,0.166,0.783,-0.0262,125
2026-05-22,2066,世德工業股份有限公司,OTC,57.9,0.1593,0.297,-0.2674,126
2026-05-22,3305,昇貿科技股份有限公司,TWSE,146.0,0.1551,0.9,-0.0519,127
2026-05-22,3546,宇峻奧汀科技股份有限公司,OTC,77.43,0.1535,0.104,-0.1696,128
2026-05-22,2882,國泰金融控股股份有限公司,TWSE,76.95,0.1472,0.317,-0.0038,129
2026-05-22,5215,科嘉(開曼)股份有限公司,TWSE,45.55,0.1351,0.271,-0.0162,130
2026-05-22,6792,詠業科技股份有限公司,TWSE,66.0,0.1348,0.581,-0.0044,131
2026-05-22,4527,(方方土)霖冷凍機械股份有限公司,OTC,41.03,0.1339,0.102,-0.0446,132
2026-05-22,2488,漢平電子工業股份有限公司,TWSE,54.4,0.132,0.265,0.0,133
2026-05-22,7718,友鋮股份有限公司,OTC,47.35,0.1275,0.25,-0.0927,134
2026-05-22,6432,今展科技股份有限公司,OTC,55.7,0.127,0.862,-0.0211,135
2026-05-22,2414,精技電腦股份有限公司,TWSE,50.2,0.1267,0.351,0.0,136
2026-05-22,5324,士林開發股份有限公司,OTC,11.95,0.1265,0.125,-0.0736,137
2026-05-22,2401,凌陽科技股份有限公司,TWSE,30.75,0.1235,0.906,0.0,138
2026-05-22,2302,麗正國際科技股份有限公司,TWSE,27.89,0.1222,0.86,0.0,139
2026-05-22,2937,集雅社股份有限公司,OTC,47.5,0.1138,0.113,0.0,140
2026-05-22,6996,力領科技股份有限公司,OTC,194.0,0.1062,0.605,-0.0202,141
2026-05-22,4729,熒茂光學股份有限公司,OTC,25.6,0.1062,0.472,-0.0466,142
2026-05-22,2027,大成不銹鋼工業股份有限公司,TWSE,41.95,0.0991,0.215,-0.0094,143
2026-05-22,4306,炎洲股份有限公司,TWSE,14.05,0.0984,0.08,-0.0687,144
2026-05-22,4106,雃博股份有限公司,TWSE,23.3,0.097,0.067,-0.0148,145
2026-05-22,3317,尼克森微電子股份有限公司,OTC,76.1,0.095,0.901,0.0,146
2026-05-22,1533,車王電子股份有限公司,TWSE,38.85,0.0923,0.383,-0.0251,147
2026-05-22,1447,力鵬企業股份有限公司,TWSE,6.0,0.0883,0.216,-0.0506,148
2026-05-22,5213,亞昕國際開發股份有限公司,OTC,23.96,0.088,0.246,-0.1334,149
2026-05-22,6120,達運精密工業股份有限公司,TWSE,14.46,0.0863,0.818,-0.0361,150
2026-05-22,2420,新巨企業股份有限公司,TWSE,62.7,0.0788,0.471,0.0,151
2026-05-22,4526,東台精機股份有限公司,TWSE,39.45,0.0764,0.654,-0.0211,152
2026-05-22,5425,台灣半導體股份有限公司,OTC,87.1,0.0711,0.918,-0.0365,153
2026-05-22,6189,豐藝電子股份有限公司,TWSE,49.09,0.0694,0.35,-0.2083,154
2026-05-22,5245,智晶光電股份有限公司,OTC,26.25,0.069,0.49,-0.2257,155
2026-05-22,2379,瑞昱半導體股份有限公司,TWSE,578.0,0.0689,0.34,-0.0236,156
2026-05-22,3684,榮昌科技股份有限公司,OTC,58.65,0.0612,0.471,-0.1227,157
2026-05-22,1268,漢來美食股份有限公司,OTC,171.5,0.0604,0.109,0.0,158
2026-05-22,5220,萬達光電科技股份有限公司,OTC,22.18,0.0589,0.407,-0.0132,159
2026-05-22,5321,美而快國際股份有限公司,OTC,38.9,0.0536,0.089,-0.1488,160
2026-05-22,8935,邦泰複合材料股份有限公司,OTC,20.0,0.0525,0.339,-0.3485,161
2026-05-22,8487,愛爾達科技股份有限公司,TWSE,66.4,0.0422,0.087,-0.0429,162
2026-05-22,8092,建暐精密科技股份有限公司,OTC,18.3,0.0363,0.539,-0.1159,163
2026-05-22,6609,台灣瀧澤科技股份有限公司,OTC,46.35,0.0332,0.676,-0.1188,164
2026-05-22,2064,晉椿工業股份有限公司,OTC,13.05,0.0299,0.165,-0.1031,165
2026-05-22,8081,致新科技股份有限公司,TWSE,265.03,0.0283,0.671,0.0,166
2026-05-22,5263,智崴資訊科技股份有限公司,OTC,113.5,0.0258,0.461,-0.092,167
2026-05-22,3416,融程電訊股份有限公司,TWSE,177.4,0.0255,0.562,-0.0985,168
2026-05-22,8473,山林水環境工程股份有限公司,TWSE,39.8,0.0249,0.304,-0.0668,169
2026-05-22,2356,英業達股份有限公司,TWSE,59.5,0.0218,0.85,0.0,170
2026-05-22,3356,奇偶科技股份有限公司,TWSE,59.71,0.0168,0.667,0.0,171
2026-05-22,4995,晶達光電股份有限公司,OTC,46.71,0.0114,0.328,-0.1264,172
2026-05-22,2377,微星科技股份有限公司,TWSE,124.0,0.0103,0.451,-0.1565,173
2026-05-22,3704,合勤投資控股股份有限公司,TWSE,43.63,0.01,0.633,0.0,174
2026-05-22,2458,義隆電子股份有限公司,TWSE,162.0,0.0089,0.565,0.0,175
2026-05-22,4571,鈞興機電國際股份有限公司,TWSE,222.74,0.0073,0.824,-0.0108,176
2026-05-22,4510,高鋒工業股份有限公司,OTC,49.6,0.007,0.712,-0.1014,177
2026-05-22,6870,騰雲科技服務股份有限公司,OTC,235.0,0.0056,0.549,-0.1149,178
2026-05-22,9928,中國電視事業股份有限公司,TWSE,17.95,0.0041,0.059,-0.1411,179
2026-05-22,3406,玉晶光電股份有限公司,TWSE,561.64,-0.0025,0.6,-0.0204,180
2026-05-22,3014,聯陽半導體股份有限公司,TWSE,148.0,-0.0057,0.503,0.0,181
2026-05-22,5284,經寶精密控股股份有限公司,TWSE,410.0,-0.0063,0.995,0.0,182
2026-05-22,2908,特力股份有限公司,TWSE,20.61,-0.0066,0.122,0.0,183
2026-05-22,4912,聯德控股股份有限公司,TWSE,105.07,-0.0105,0.794,-0.0047,184
2026-05-22,2609,陽明海運股份有限公司,TWSE,53.0,-0.0226,0.127,-0.2786,185
2026-05-22,6416,瑞祺電通股份有限公司,TWSE,91.5,-0.0238,0.461,-0.0273,186
2026-05-22,3003,健和興端子股份有限公司,TWSE,61.9,-0.0238,0.681,0.0,187
2026-05-22,4207,環泰企業股份有限公司,OTC,19.6,-0.0271,0.16,0.0,188
2026-05-22,2606,裕民航運股份有限公司,TWSE,62.67,-0.0293,0.488,-0.0603,189
2026-05-22,4432,銘旺實業股份有限公司,OTC,17.15,-0.0323,0.177,-0.1382,190
2026-05-22,1530,亞崴機電股份有限公司,TWSE,28.0,-0.0373,0.169,-0.097,191
2026-05-22,3046,建碁股份有限公司,TWSE,50.54,-0.0414,0.366,-0.0326,192
2026-05-22,6154,順發電腦股份有限公司,OTC,13.11,-0.0439,0.044,-0.0993,193
2026-05-22,2390,云辰電子開發股份有限公司,TWSE,10.6,-0.0457,0.401,-0.113,194
2026-05-22,1563,巧新科技工業股份有限公司,TWSE,46.05,-0.0504,0.293,-0.1503,195
2026-05-22,3168,眾福科技股份有限公司,TWSE,42.55,-0.0513,0.181,-0.093,196
2026-05-22,5478,智冠科技股份有限公司,OTC,99.1,-0.0578,0.27,-0.0752,197
2026-05-22,1215,台灣卜蜂企業股份有限公司,TWSE,135.98,-0.0632,0.202,-0.1254,198
2026-05-22,8097,常珵科技股份有限公司,OTC,57.3,-0.0642,0.064,-0.2882,199
2026-05-22,3217,優群科技股份有限公司,OTC,207.0,-0.0678,0.576,0.0,200
2026-05-22,2114,鑫永銓股份有限公司,TWSE,85.28,-0.0686,0.068,-0.0405,201
2026-05-22,5520,力泰建設企業股份有限公司,OTC,82.2,-0.0743,0.004,-0.0916,202
2026-05-22,8932,智通科創股份有限公司,OTC,101.0,-0.0762,0.6,-0.1495,203
2026-05-22,4754,國碳科技股份有限公司,OTC,36.34,-0.0812,0.066,-0.0469,204
2026-05-22,3004,豐達科技股份有限公司,TWSE,130.5,-0.0834,0.789,-0.1706,205
2026-05-22,2615,萬海航運股份有限公司,TWSE,81.25,-0.087,0.159,-0.2589,206
2026-05-22,4155,訊映光電股份有限公司,TWSE,15.2,-0.088,0.152,-0.1257,207
2026-05-22,3479,安勤科技股份有限公司,OTC,121.54,-0.0893,0.537,0.0,208
2026-05-22,9939,宏全國際股份有限公司,TWSE,120.82,-0.0921,0.16,-0.1885,209
2026-05-22,6237,驊訊電子企業股份有限公司,OTC,54.8,-0.0928,0.815,0.0,210
2026-05-22,6585,鼎基先進材料股份有限公司,TWSE,92.28,-0.0938,0.285,-0.2121,211
2026-05-22,6721,信實保全股份有限公司,OTC,56.16,-0.0939,0.035,-0.0541,212
2026-05-22,6161,捷波資訊股份有限公司,OTC,53.8,-0.0946,0.434,-0.0881,213
2026-05-22,6412,群光電能科技股份有限公司,TWSE,96.54,-0.0962,0.462,-0.196,214
2026-05-22,3213,茂訊電腦股份有限公司,OTC,112.62,-0.097,0.495,-0.0808,215
2026-05-22,1720,生達化學製藥股份有限公司,TWSE,62.1,-0.0994,0.118,-0.0534,216
2026-05-22,6464,台灣數位光訊科技股份有限公司,TWSE,78.1,-0.0996,0.127,-0.0238,217
2026-05-22,7715,裕山環境工程股份有限公司,OTC,29.6,-0.1004,0.352,-0.2375,218
2026-05-22,4584,君帆工業股份有限公司,OTC,46.0,-0.101,0.05,-0.2158,219
2026-05-22,3537,堡達實業股份有限公司,OTC,69.8,-0.1033,0.783,0.0,220
2026-05-22,8255,朋程科技股份有限公司,OTC,154.19,-0.1041,0.58,0.0,221
2026-05-22,6799,來頡科技股份有限公司,TWSE,100.5,-0.1072,0.797,-0.0663,222
2026-05-22,8163,達方電子股份有限公司,TWSE,35.24,-0.1125,0.455,-0.1009,223
2026-05-22,4924,欣厚科技股份有限公司,OTC,12.45,-0.1126,0.292,-0.3064,224
2026-05-22,6113,亞矽科技股份有限公司,OTC,27.6,-0.1156,0.903,0.0,225
2026-05-22,2597,潤弘精密工程事業股份有限公司,TWSE,154.88,-0.1194,0.198,-0.1016,226
2026-05-22,2035,唐榮鐵工廠股份有限公司,OTC,28.35,-0.1199,0.154,-0.1085,227
2026-05-22,3285,微端科技股份有限公司,OTC,28.8,-0.1219,0.254,-0.0972,228
2026-05-22,8049,晶采光電科技股份有限公司,OTC,26.8,-0.1325,0.261,-0.0669,229
2026-05-22,6556,勝品電通股份有限公司,OTC,70.7,-0.1328,0.163,-0.1338,230
2026-05-22,1810,和成欣業股份有限公司,TWSE,18.87,-0.1404,0.51,-0.2128,231
2026-05-22,8931,大園汽電共生股份有限公司,OTC,42.25,-0.1457,0.024,-0.2205,232
2026-05-22,5460,同協電子股份有限公司,OTC,15.55,-0.1505,0.26,-0.1433,233
2026-05-22,4550,長佳機電工程股份有限公司,OTC,23.82,-0.1519,0.202,-0.1182,234
2026-05-22,3169,亞信電子股份有限公司,OTC,118.59,-0.1542,0.84,0.0,235
2026-05-22,2206,三陽工業股份有限公司,TWSE,60.1,-0.1585,0.129,-0.1177,236
2026-05-22,1402,遠東新世紀股份有限公司,TWSE,27.0,-0.1637,0.111,-0.1621,237
2026-05-22,5609,中菲行國際物流股份有限公司,OTC,75.03,-0.1653,0.174,-0.0171,238
2026-05-22,8077,洛碁實業股份有限公司,OTC,45.55,-0.168,0.178,-0.0194,239
2026-05-22,6719,力智電子股份有限公司,TWSE,232.0,-0.174,0.63,-0.0064,240
2026-05-22,3362,先進光電科技股份有限公司,OTC,120.0,-0.1751,0.761,-0.148,241
2026-05-22,4562,穎漢科技股份有限公司,TWSE,42.8,-0.179,0.723,-0.3097,242
2026-05-22,3021,鴻名企業股份有限公司,TWSE,18.8,-0.184,0.505,-0.0091,243
2026-05-22,1713,國泰化工廠股份有限公司,TWSE,47.8,-0.1937,0.405,-0.1049,244
2026-05-22,3545,敦泰電子股份有限公司,TWSE,61.6,-0.1947,0.666,-0.1213,245
2026-05-22,6243,迅杰科技股份有限公司,TWSE,36.3,-0.1994,0.832,-0.0845,246
2026-05-22,4580,捷流閥業股份有限公司,OTC,82.3,-0.2049,0.196,-0.148,247
2026-05-22,5209,新鼎系統股份有限公司,OTC,153.97,-0.2099,0.234,-0.1024,248
2026-05-22,9946,三發地產股份有限公司,TWSE,16.8,-0.2102,0.272,-0.2304,249
2026-05-22,5484,慧友電子股份有限公司,TWSE,44.7,-0.2138,0.893,-0.1707,250
2026-05-22,3062,建漢科技股份有限公司,TWSE,29.35,-0.2192,0.803,-0.0997,251
2026-05-22,8050,廣積科技股份有限公司,OTC,53.8,-0.2262,0.556,-0.0837,252
2026-05-22,2453,凌群電腦股份有限公司,TWSE,57.2,-0.2263,0.474,-0.1034,253
2026-05-22,6245,立端科技股份有限公司,OTC,88.0,-0.2263,0.648,0.0,254
2026-05-22,5309,系統電子工業股份有限公司,OTC,68.86,-0.2282,0.785,-0.0735,255
2026-05-22,4735,豪展醫療科技股份有限公司,OTC,30.19,-0.2299,0.219,-0.151,256
2026-05-22,6578,達邦蛋白生技股份有限公司,OTC,17.3,-0.2358,0.08,-0.3229,257
2026-05-22,3114,好德科技股份有限公司,OTC,28.25,-0.2404,0.377,-0.0018,258
2026-05-22,6913,鴻呈實業股份有限公司,OTC,137.43,-0.2415,0.667,-0.1026,259
2026-05-22,6491,晶碩光學股份有限公司,TWSE,308.0,-0.2523,0.218,-0.1175,260
2026-05-22,5014,建錩實業股份有限公司,OTC,10.45,-0.2527,0.288,-0.161,261
2026-05-22,1733,五鼎生物技術股份有限公司,TWSE,28.36,-0.2539,0.223,-0.2093,262
2026-05-22,6498,久禾光電股份有限公司,OTC,101.46,-0.2581,0.688,-0.1839,263
2026-05-22,3287,廣寰科技股份有限公司,OTC,31.85,-0.2607,0.393,-0.1537,264
2026-05-22,3191,雲嘉南科技股份有限公司,OTC,16.5,-0.2695,0.122,-0.1473,265
2026-05-22,1907,永豐餘投資控股股份有限公司,TWSE,24.45,-0.27,0.087,-0.1189,266
2026-05-22,1777,生泰合成工業股份有限公司,OTC,71.5,-0.2759,0.124,-0.1539,267
2026-05-22,4555,台灣氣立股份有限公司,TWSE,49.26,-0.2767,0.71,-0.0217,268
2026-05-22,6138,茂達電子股份有限公司,OTC,318.5,-0.2771,0.875,0.0,269
2026-05-22,8032,光菱電子股份有限公司,OTC,41.65,-0.2803,0.585,-0.121,270
2026-05-22,4536,拓凱實業股份有限公司,TWSE,163.0,-0.2885,0.287,-0.1641,271
2026-05-22,6762,達亞國際股份有限公司,OTC,188.0,-0.2916,0.261,-0.2295,272
2026-05-22,4974,亞泰影像科技股份有限公司,OTC,72.31,-0.2948,0.476,-0.2071,273
2026-05-22,6698,旭暉應用材料股份有限公司,TWSE,34.2,-0.3057,0.679,-0.1385,274
2026-05-22,6844,諾貝兒寶貝股份有限公司,OTC,62.71,-0.306,0.047,-0.3603,275
2026-05-22,6546,正基科技股份有限公司,OTC,76.22,-0.3081,0.85,-0.1233,276
2026-05-22,3596,智易科技股份有限公司,TWSE,189.0,-0.3098,0.606,-0.202,277
2026-05-22,6835,圓裕企業股份有限公司,TWSE,38.17,-0.3099,0.371,-0.2036,278
2026-05-22,2352,佳世達科技股份有限公司,TWSE,28.75,-0.3124,0.536,-0.2482,279
2026-05-22,6214,精誠資訊股份有限公司,TWSE,124.47,-0.3196,0.539,-0.0406,280
2026-05-22,5227,蓋曼群島商立凱電能科技(股)公司,OTC,26.4,-0.3208,0.264,-0.2235,281
2026-05-22,8044,網路家庭國際資訊股份有限公司,OTC,28.9,-0.321,0.355,-0.2365,282
2026-05-22,2241,艾姆勒科技股份有限公司,TWSE,37.85,-0.3223,0.445,-0.0734,283
2026-05-22,5490,同亨科技股份有限公司,OTC,28.2,-0.328,0.481,-0.1816,284
2026-05-22,6527,明達醫學科技股份有限公司,OTC,70.2,-0.345,0.064,-0.2137,285
2026-05-22,6668,中揚光電股份有限公司,TWSE,39.65,-0.3501,0.536,-0.1949,286
2026-05-22,3311,閎暉實業股份有限公司,TWSE,33.32,-0.3517,0.516,-0.1744,287
2026-05-22,3694,海華科技股份有限公司,TWSE,70.5,-0.3552,0.716,-0.3221,288
2026-05-22,3147,大綜電腦系統股份有限公司,OTC,186.0,-0.3635,0.425,-0.0668,289
