pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-08-29,1513,中興電工機械股份有限公司,TWSE,171.5,0.2306,0.98,0.0,6,1
2025-08-29,8422,可寧衛股份有限公司,TWSE,19.06,0.1492,0.434,0.0,7,1
2025-08-29,2451,創見資訊股份有限公司,TWSE,96.95,0.0868,0.952,-0.1095,8,1
2025-08-29,8213,志超科技股份有限公司,TWSE,36.5,0.0311,0.806,-0.0228,9,1
2025-08-29,2442,新美齊股份有限公司,TWSE,27.53,-0.0112,0.891,-0.1614,10,1
