pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-03-06,1314,中國石油化學工業開發(股)公司,TWSE,8.92,0.4499,0.126,-0.0851,6,1
2026-03-06,1304,台灣聚合化學品股份有限公司,TWSE,13.1,0.3914,0.254,0.0,7,1
2026-03-06,1305,華夏海灣塑膠股份有限公司,TWSE,13.25,0.1377,0.282,-0.0202,8,1
2026-03-06,1718,中國人造纖維股份有限公司,TWSE,7.54,0.109,0.235,0.0,9,1
2026-03-06,2897,王道商業銀行股份有限公司,TWSE,9.83,0.1072,0.121,-0.001,10,1
