pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-04-10,5522,遠雄建設事業股份有限公司,TWSE,67.66,0.3099,0.251,-0.0995,6,1
2026-04-10,2032,新鋼工業股份有限公司,TWSE,16.45,0.2182,0.227,-0.0557,7,1
2026-04-10,3591,艾笛森光電股份有限公司,TWSE,22.25,0.2159,0.43,-0.0089,8,1
2026-04-10,1709,和益化學工業股份有限公司,TWSE,18.4,0.1686,0.145,-0.0187,9,1
2026-04-10,2897,王道商業銀行股份有限公司,TWSE,10.15,0.1673,0.128,0.0,10,1
