pick_date,code,name,market,close,alpha120,beta120,d240h,rank
2026-07-03,8016,矽創電子股份有限公司,TWSE,334.0,0.7185,0.707,-0.0147,42
2026-07-03,6538,倉和股份有限公司,OTC,135.5,0.7121,0.951,-0.0458,43
2026-07-03,3284,太普高精密影像股份有限公司,OTC,30.15,0.7041,0.172,-0.005,44
2026-07-03,2428,興勤電子工業股份有限公司,TWSE,342.0,0.6957,0.812,0.0,45
2026-07-03,4169,泰宗生物科技股份有限公司,TWSE,222.0,0.682,0.067,-0.0769,46
2026-07-03,2887,台新新光金融控股股份有限公司,TWSE,34.15,0.6592,0.423,0.0,47
2026-07-03,5488,松普科技股份有限公司,OTC,15.45,0.6557,0.426,0.0,48
2026-07-03,6190,萬泰科技股份有限公司,OTC,85.8,0.6546,0.87,-0.0674,49
2026-07-03,2347,聯強國際股份有限公司,TWSE,94.8,0.6489,0.376,-0.0021,50
2026-07-03,8109,博大科技股份有限公司,OTC,140.5,0.6334,0.223,0.0,51
2026-07-03,3230,錦明實業股份有限公司,OTC,51.6,0.6085,0.233,-0.2182,52
2026-07-03,1515,力山工業股份有限公司,TWSE,42.0,0.6031,0.403,0.0,53
2026-07-03,3023,信邦電子股份有限公司,TWSE,336.5,0.6009,0.605,0.0,54
2026-07-03,1709,和益化學工業股份有限公司,TWSE,23.7,0.5915,0.162,0.0,55
2026-07-03,3479,安勤科技股份有限公司,OTC,143.0,0.5905,0.473,0.0,56
2026-07-03,1460,宏遠興業股份有限公司,TWSE,8.58,0.5754,0.088,0.0,57
2026-07-03,2851,中央再保險股份有限公司,TWSE,38.45,0.5526,0.39,0.0,58
2026-07-03,7556,意德士科技股份有限公司,OTC,291.5,0.5514,0.815,-0.0862,59
2026-07-03,1467,南緯實業股份有限公司,TWSE,9.71,0.5494,0.165,0.0,60
2026-07-03,2236,百達精密工業股份有限公司,TWSE,184.0,0.5428,0.467,0.0,61
2026-07-03,8039,台虹科技股份有限公司,TWSE,151.0,0.5364,0.842,-0.0542,62
2026-07-03,1617,榮星電線工業股份有限公司,TWSE,24.5,0.5256,0.584,0.0,63
2026-07-03,3346,麗清科技股份有限公司,TWSE,29.15,0.4998,0.498,-0.0051,64
2026-07-03,2415,錩新科技股份有限公司,TWSE,37.9,0.4849,0.342,0.0,65
2026-07-03,1312,國喬石油化學股份有限公司,TWSE,15.1,0.4845,0.176,0.0,66
2026-07-03,6491,晶碩光學股份有限公司,TWSE,372.5,0.4265,0.168,0.0,67
2026-07-03,6615,慧智基因股份有限公司,OTC,37.1,0.4195,0.016,-0.0159,68
2026-07-03,3518,柏騰科技股份有限公司,TWSE,36.35,0.4122,0.794,-0.0656,69
2026-07-03,1301,台灣塑膠工業股份有限公司,TWSE,62.1,0.4024,0.686,0.0,70
2026-07-03,6139,亞翔工程股份有限公司,TWSE,948.0,0.396,0.879,-0.0073,71
2026-07-03,1435,中福國際(股)公司,TWSE,29.75,0.3945,0.422,-0.1427,72
2026-07-03,1776,展宇科技材料股份有限公司,TWSE,20.3,0.3945,0.269,-0.0073,73
2026-07-03,8383,千附實業股份有限公司,OTC,66.0,0.3876,0.742,-0.0884,74
2026-07-03,5292,華懋科技股份有限公司,TWSE,227.0,0.3784,0.392,-0.1434,75
2026-07-03,3031,佰鴻工業股份有限公司,TWSE,34.0,0.3543,0.875,-0.0145,76
2026-07-03,6782,視陽光學股份有限公司,TWSE,209.5,0.317,0.129,-0.1085,77
2026-07-03,4952,凌通科技股份有限公司,TWSE,60.1,0.3023,0.931,0.0,78
2026-07-03,4771,望隼科技股份有限公司,TWSE,215.0,0.2999,0.182,0.0,79
2026-07-03,4541,晟田科技工業股份有限公司,OTC,60.7,0.2937,0.683,-0.028,80
2026-07-03,1466,聚隆纖維股份有限公司,TWSE,18.4,0.2839,0.382,-0.0777,81
2026-07-03,5511,德昌營造股份有限公司,OTC,80.4,0.2764,0.171,0.0,82
2026-07-03,6703,軒郁國際股份有限公司,OTC,118.0,0.2524,0.068,-0.0126,83
2026-07-03,3594,磐儀科技股份有限公司,OTC,58.7,0.2395,0.788,0.0,84
2026-07-03,6204,台灣艾華電子工業股份有限公司,OTC,122.0,0.2393,0.831,-0.024,85
2026-07-03,5460,同協電子股份有限公司,OTC,19.3,0.2317,0.247,0.0,86
2026-07-03,7704,明遠精密科技股份有限公司,OTC,63.5,0.2312,0.532,-0.0622,87
2026-07-03,4532,瑞智精密股份有限公司,TWSE,29.1,0.2145,0.289,0.0,88
2026-07-03,1789,台灣神隆股份有限公司,TWSE,20.85,0.2067,0.339,-0.2515,89
2026-07-03,2645,長榮航太科技股份有限公司,TWSE,216.5,0.2018,0.714,0.0,90
2026-07-03,2390,云辰電子開發股份有限公司,TWSE,13.25,0.1962,0.476,0.0,91
2026-07-03,2406,國碩科技工業股份有限公司,TWSE,41.15,0.1919,0.944,-0.0156,92
2026-07-03,4306,炎洲股份有限公司,TWSE,16.55,0.1888,0.126,0.0,93
2026-07-03,3605,宏致電子股份有限公司,TWSE,88.2,0.1859,0.725,-0.0329,94
2026-07-03,7747,昕奇雲端科技股份有限公司,OTC,131.5,0.1749,0.102,-0.1971,95
2026-07-03,6024,群益期貨股份有限公司,TWSE,61.9,0.1698,0.22,-0.0064,96
2026-07-03,4554,橙的電子股份有限公司,OTC,32.15,0.1558,0.261,-0.1597,97
2026-07-03,6620,漢達生技醫藥股份有限公司,OTC,100.43,0.1557,0.307,-0.3121,98
2026-07-03,3092,鴻碩精密電工股份有限公司,TWSE,33.05,0.1494,0.673,-0.1257,99
2026-07-03,3004,豐達科技股份有限公司,TWSE,150.0,0.1437,0.772,0.0,100
2026-07-03,9944,新麗企業股份有限公司,TWSE,18.0,0.1208,0.048,0.0,101
2026-07-03,4147,中裕新藥股份有限公司,OTC,70.0,0.1207,0.284,-0.2018,102
2026-07-03,8415,大成國際鋼鐵股份有限公司,OTC,34.6,0.1156,0.036,-0.0086,103
2026-07-03,2231,為升電裝工業股份有限公司,TWSE,118.5,0.1151,0.5,-0.1966,104
2026-07-03,1434,福懋興業股份有限公司,TWSE,18.9,0.111,0.277,0.0,105
2026-07-03,2816,旺旺友聯產物保險股份有限公司,TWSE,34.85,0.1085,0.376,0.0,106
2026-07-03,2832,台灣產物保險股份有限公司,TWSE,56.9,0.1004,0.289,-0.0052,107
2026-07-03,1734,杏輝藥品工業股份有限公司,TWSE,33.6,0.1003,0.098,0.0,108
2026-07-03,8033,雷虎科技股份有限公司,TWSE,204.5,0.0946,0.667,0.0,109
2026-07-03,9949,琉園股份有限公司,OTC,26.8,0.0945,0.172,-0.2698,110
2026-07-03,2432,倚天酷碁股份有限公司,TWSE,28.6,0.0904,0.299,-0.0545,111
2026-07-03,1414,東和紡織股份有限公司,TWSE,19.45,0.0842,0.106,-0.0586,112
2026-07-03,1720,生達化學製藥股份有限公司,TWSE,63.9,0.0769,0.095,-0.0259,113
2026-07-03,6109,亞元科技股份有限公司,OTC,14.0,0.0764,0.33,-0.0036,114
2026-07-03,3176,基亞生物科技股份有限公司,OTC,35.35,0.0728,0.184,-0.1096,115
2026-07-03,2404,漢唐集成股份有限公司,TWSE,1350.0,0.071,0.863,-0.0253,116
2026-07-03,3015,全漢企業股份有限公司,TWSE,68.0,0.0692,0.584,0.0,117
2026-07-03,2838,聯邦商業銀行股份有限公司,TWSE,22.9,0.0659,0.287,0.0,118
2026-07-03,1907,永豐餘投資控股股份有限公司,TWSE,28.15,0.0631,0.103,-0.0018,119
2026-07-03,6617,共信醫藥科技控股股份有限公司,OTC,92.6,0.0618,0.229,-0.1805,120
2026-07-03,1474,弘裕企業股份有限公司,TWSE,11.35,0.0595,0.107,-0.0956,121
2026-07-03,2908,特力股份有限公司,TWSE,21.45,0.0594,0.106,0.0,122
2026-07-03,1452,宏益纖維工業股份有限公司,TWSE,11.95,0.0488,0.041,-0.1457,123
2026-07-03,6901,鑽石生技投資股份有限公司,TWSE,18.9,0.0466,0.287,-0.1043,124
2026-07-03,1817,凱撒衛浴股份有限公司,TWSE,38.9,0.0464,0.098,0.0,125
2026-07-03,2476,鉅祥企業股份有限公司,TWSE,133.0,0.0463,0.883,-0.0075,126
2026-07-03,2520,冠德建設股份有限公司,TWSE,34.85,0.0457,0.022,-0.2332,127
2026-07-03,6582,申豐特用應材股份有限公司,TWSE,33.4,0.0386,0.019,-0.107,128
2026-07-03,2540,愛山林建設開發股份有限公司,TWSE,53.7,0.0383,0.12,-0.1085,129
2026-07-03,2332,友訊科技股份有限公司,TWSE,20.0,0.0351,0.615,-0.0025,130
2026-07-03,6576,逸達生物科技股份有限公司,OTC,83.2,0.0309,0.055,-0.047,131
2026-07-03,5450,南良國際股份有限公司,OTC,15.25,0.0306,0.061,-0.0379,132
2026-07-03,9905,大華金屬工業股份有限公司,TWSE,21.35,0.0257,0.121,-0.0273,133
2026-07-03,2547,日勝生活科技股份有限公司,TWSE,11.55,0.0229,0.081,-0.0145,134
2026-07-03,3356,奇偶科技股份有限公司,TWSE,61.8,0.0189,0.699,-0.0144,135
2026-07-03,6164,華興電子工業股份有限公司,TWSE,17.4,0.0097,0.665,0.0,136
2026-07-03,1402,遠東新世紀股份有限公司,TWSE,29.1,0.0077,0.127,-0.0695,137
2026-07-03,2834,臺灣中小企業銀行股份有限公司,TWSE,17.95,0.0074,0.217,-0.0028,138
2026-07-03,6790,永豐餘消費品實業股份有限公司,TWSE,40.85,0.0066,0.108,-0.0049,139
2026-07-03,3489,森寶開發股份有限公司,OTC,24.25,0.0056,0.142,-0.0202,140
2026-07-03,6730,常廣股份有限公司,OTC,36.7,0.0034,0.203,-0.239,141
2026-07-03,1203,味王股份有限公司,TWSE,43.35,-0.0013,0.169,-0.0203,142
2026-07-03,4139,馬光保健控股股份有限公司,OTC,24.6,-0.0017,0.037,-0.1517,143
2026-07-03,2466,冠西電子企業股份有限公司,TWSE,86.2,-0.0038,0.735,-0.0559,144
2026-07-03,1730,花仙子企業股份有限公司,TWSE,51.2,-0.0058,0.056,-0.0063,145
2026-07-03,1527,鑽全實業股份有限公司,TWSE,34.2,-0.0061,0.108,-0.1105,146
2026-07-03,1737,臺鹽實業股份有限公司,TWSE,32.05,-0.0068,0.035,-0.0093,147
2026-07-03,5512,力麒建設股份有限公司,OTC,8.26,-0.0118,0.115,-0.0715,148
2026-07-03,2480,敦陽科技股份有限公司,TWSE,159.5,-0.0125,0.229,-0.0751,149
2026-07-03,3672,康聯訊科技股份有限公司,OTC,12.45,-0.0169,0.114,-0.2803,150
2026-07-03,2546,根基營造股份有限公司,TWSE,95.2,-0.0194,0.174,-0.0315,151
2026-07-03,7716,昱臺國際股份有限公司,OTC,25.1,-0.0197,0.191,-0.2678,152
2026-07-03,2527,宏璟建設股份有限公司,TWSE,41.2,-0.0197,0.767,0.0,153
2026-07-03,4433,興采實業股份有限公司,OTC,21.65,-0.0237,0.167,-0.235,154
2026-07-03,2109,華豐橡膠工業股份有限公司,TWSE,14.95,-0.0325,0.107,-0.0742,155
2026-07-03,6133,金橋科技股份有限公司,TWSE,25.8,-0.0338,0.558,-0.1088,156
2026-07-03,9925,台灣新光保全股份有限公司,TWSE,40.85,-0.0378,0.04,-0.0073,157
2026-07-03,4506,崇友實業(股)公司,OTC,123.5,-0.0428,0.109,-0.0679,158
2026-07-03,3567,逸昌科技股份有限公司,OTC,29.95,-0.0481,0.471,-0.0684,159
2026-07-03,6156,松上電子股份有限公司,OTC,29.9,-0.0483,0.757,-0.0656,160
2026-07-03,1525,江申工業股份有限公司,TWSE,67.9,-0.0508,0.285,-0.0123,161
2026-07-03,1760,寶齡富錦生技股份有限公司,TWSE,63.0,-0.0538,0.124,-0.1158,162
2026-07-03,5443,均豪精密工業股份有限公司,OTC,121.0,-0.0541,0.996,-0.101,163
2026-07-03,5519,隆大營建事業股份有限公司,TWSE,34.55,-0.0574,0.14,-0.0212,164
2026-07-03,2013,中國鋼鐵結構股份有限公司,TWSE,41.65,-0.0607,0.159,-0.0243,165
2026-07-03,5490,同亨科技股份有限公司,OTC,30.45,-0.0636,0.42,-0.1164,166
2026-07-03,1465,偉全實業股份有限公司,TWSE,12.95,-0.0641,0.12,-0.03,167
2026-07-03,4754,國碳科技股份有限公司,OTC,37.2,-0.0649,0.117,-0.0245,168
2026-07-03,1216,統一企業股份有限公司,TWSE,76.3,-0.0681,0.041,-0.09,169
2026-07-03,1731,美吾華股份有限公司,TWSE,20.7,-0.0722,0.083,-0.0123,170
2026-07-03,4766,南寶樹脂化學工廠股份有限公司,TWSE,370.5,-0.0727,0.541,-0.1121,171
2026-07-03,4105,台灣東洋藥品工業股份有限公司,OTC,77.9,-0.0732,0.106,-0.0435,172
2026-07-03,4102,永日化學工業股份有限公司,OTC,19.9,-0.0779,0.084,-0.1404,173
2026-07-03,4550,長佳機電工程股份有限公司,OTC,24.95,-0.0824,0.174,-0.0765,174
2026-07-03,2739,寒舍餐旅管理顧問股份有限公司,TWSE,37.95,-0.0827,0.206,-0.063,175
2026-07-03,4503,金雨企業股份有限公司,OTC,45.95,-0.0859,0.438,-0.2417,176
2026-07-03,4536,拓凱實業股份有限公司,TWSE,172.5,-0.086,0.246,-0.1154,177
2026-07-03,1315,達新工業股份有限公司,TWSE,64.0,-0.0873,0.152,0.0,178
2026-07-03,2511,太子建設開發股份有限公司,TWSE,8.4,-0.0899,0.126,-0.1158,179
2026-07-03,4198,欣大健康投資控股股份有限公司,OTC,41.0,-0.0915,0.418,-0.0342,180
2026-07-03,1417,嘉裕股份有限公司,TWSE,9.12,-0.0919,0.127,-0.0141,181
2026-07-03,4972,湯石照明科技股份有限公司,OTC,17.45,-0.094,0.023,-0.1142,182
2026-07-03,6803,崑鼎綠能環保股份有限公司,OTC,279.0,-0.1002,0.099,-0.0468,183
2026-07-03,1227,佳格食品股份有限公司,TWSE,30.0,-0.1033,0.085,-0.1163,184
2026-07-03,6661,威健股份有限公司,OTC,18.55,-0.1039,0.143,-0.2039,185
2026-07-03,8093,保銳科技股份有限公司,OTC,20.5,-0.1069,0.094,-0.3819,186
2026-07-03,8462,柏文健康事業股份有限公司,TWSE,147.0,-0.1073,0.198,-0.0867,187
2026-07-03,4560,強信機械科技股份有限公司,TWSE,34.4,-0.108,0.232,-0.1007,188
2026-07-03,1451,年興紡織股份有限公司,TWSE,17.4,-0.1085,0.228,-0.0323,189
2026-07-03,6712,長聖國際生技股份有限公司,OTC,159.5,-0.1112,0.226,-0.082,190
2026-07-03,2949,欣新網股份有限公司,OTC,70.9,-0.1127,0.246,-0.0432,191
2026-07-03,1217,愛之味股份有限公司,TWSE,10.15,-0.115,0.102,-0.0628,192
2026-07-03,3296,勝德國際研發股份有限公司,TWSE,29.3,-0.1192,0.538,-0.0456,193
2026-07-03,2845,遠東國際商業銀行股份有限公司,TWSE,13.15,-0.1212,0.157,-0.0113,194
2026-07-03,7743,金利食安科技股份有限公司,OTC,21.0,-0.1246,0.153,-0.2708,195
2026-07-03,7760,享溫馨企業股份有限公司,TWSE,36.35,-0.1261,0.172,-0.106,196
2026-07-03,3416,融程電訊股份有限公司,TWSE,187.0,-0.1264,0.642,-0.0497,197
2026-07-03,6743,安普新股份有限公司,TWSE,31.3,-0.1278,0.433,-0.1044,198
2026-07-03,6527,明達醫學科技股份有限公司,OTC,73.0,-0.1334,0.052,-0.1779,199
2026-07-03,4934,太極能源科技股份有限公司,TWSE,18.25,-0.1378,0.839,-0.1205,200
2026-07-03,8464,億豐綜合工業股份有限公司,TWSE,369.0,-0.138,0.321,-0.2291,201
2026-07-03,4564,元翎精密工業股份有限公司,TWSE,18.25,-0.1424,0.283,-0.1452,202
2026-07-03,4406,新昕纖維股份有限公司,OTC,9.95,-0.1462,0.088,-0.0701,203
2026-07-03,9951,皇田工業股份有限公司,OTC,54.3,-0.1535,0.122,-0.1435,204
2026-07-03,4126,太平洋醫材股份有限公司,OTC,80.6,-0.1551,0.059,-0.1239,205
2026-07-03,3276,宇環科技股份有限公司,OTC,17.0,-0.1567,0.343,-0.0368,206
2026-07-03,6512,啟發電子股份有限公司,OTC,20.35,-0.1573,0.136,-0.1094,207
2026-07-03,2516,新亞建設開發股份有限公司,TWSE,14.1,-0.1656,0.087,-0.148,208
2026-07-03,4153,鈺緯科技開發股份有限公司,OTC,30.9,-0.1658,0.063,-0.213,209
2026-07-03,1733,五鼎生物技術股份有限公司,TWSE,29.85,-0.1664,0.207,-0.1678,210
2026-07-03,8432,東生華製藥股份有限公司,OTC,52.5,-0.167,0.076,-0.061,211
2026-07-03,2705,六福開發股份有限公司,TWSE,16.65,-0.1675,0.176,-0.0593,212
2026-07-03,2718,全心投資控股股份有限公司,OTC,52.4,-0.172,0.218,-0.125,213
2026-07-03,6625,必應創造股份有限公司,TWSE,79.0,-0.1728,0.257,-0.2023,214
2026-07-03,4581,World Known MFG(Cayman)Limited,TWSE,50.2,-0.1769,0.133,-0.1131,215
2026-07-03,2901,欣欣大眾市場股份有限公司,TWSE,24.0,-0.1781,0.131,-0.0983,216
2026-07-03,6129,普誠科技股份有限公司,OTC,19.15,-0.1842,0.987,-0.0425,217
2026-07-03,2634,漢翔航空工業股份有限公司,TWSE,59.2,-0.1843,0.546,-0.1071,218
2026-07-03,6666,羅麗芬控股股份有限公司,TWSE,43.85,-0.1869,0.175,-0.2893,219
2026-07-03,6409,旭隼科技股份有限公司,TWSE,1255.0,-0.1896,0.853,-0.0157,220
2026-07-03,2852,第一產物保險股份有限公司,TWSE,26.85,-0.1902,0.242,0.0,221
2026-07-03,1517,利奇機械工業股份有限公司,TWSE,11.2,-0.192,0.242,-0.214,222
2026-07-03,6967,汎瑋材料科技股份有限公司,OTC,74.0,-0.1993,0.581,-0.1465,223
2026-07-03,8927,北基國際股份有限公司,OTC,21.75,-0.2012,0.077,-0.5246,224
2026-07-03,3218,大學光學科技股份有限公司,OTC,141.5,-0.2019,0.311,-0.314,225
2026-07-03,2433,互盛股份有限公司,TWSE,42.05,-0.2032,0.071,-0.096,226
2026-07-03,3611,鼎翰科技股份有限公司,OTC,202.5,-0.2058,0.189,-0.0603,227
2026-07-03,4123,晟德大藥廠股份有限公司,OTC,39.65,-0.2114,0.166,-0.1966,228
2026-07-03,1445,大宇紡織股份有限公司,TWSE,12.6,-0.2122,0.226,-0.2044,229
2026-07-03,3628,盈正豫順電子股份有限公司,OTC,78.1,-0.2146,0.576,-0.2151,230
2026-07-03,2706,第一華僑大飯店股份有限公司,TWSE,12.65,-0.2172,0.166,-0.0628,231
2026-07-03,2723,開曼美食達人股份有限公司,TWSE,67.4,-0.2193,0.112,-0.2043,232
2026-07-03,2633,台灣高速鐵路股份有限公司,TWSE,26.8,-0.2195,0.129,-0.0662,233
2026-07-03,4114,健喬信元醫藥生技股份有限公司,OTC,31.8,-0.2225,0.195,-0.1898,234
2026-07-03,9935,慶豐富實業股份有限公司,TWSE,19.3,-0.2284,0.253,-0.0487,235
2026-07-03,8928,鉅明股份有限公司,OTC,23.3,-0.2308,0.115,-0.1664,236
2026-07-03,7642,昶瑞機電股份有限公司,OTC,78.2,-0.2317,0.305,-0.368,237
2026-07-03,3596,智易科技股份有限公司,TWSE,197.5,-0.2321,0.613,-0.1661,238
2026-07-03,6753,龍德造船工業股份有限公司,TWSE,154.0,-0.2372,0.567,-0.2432,239
2026-07-03,2812,台中商業銀行股份有限公司,TWSE,20.4,-0.2418,0.185,-0.1188,240
2026-07-03,4401,東隆興業股份有限公司,OTC,15.25,-0.2424,0.058,-0.1408,241
2026-07-03,6914,阜爾運通股份有限公司,TWSE,145.0,-0.247,0.232,-0.0645,242
2026-07-03,2515,中華工程股份有限公司,TWSE,14.3,-0.2484,0.496,-0.2186,243
2026-07-03,1806,冠軍建材股份有限公司,TWSE,8.51,-0.2592,0.121,-0.1972,244
2026-07-03,1464,得力實業股份有限公司,TWSE,11.0,-0.2614,0.221,-0.1185,245
2026-07-03,5287,數字科技股份有限公司,OTC,152.0,-0.2619,0.097,-0.1329,246
2026-07-03,6142,友勁科技股份有限公司,TWSE,9.99,-0.2669,0.486,-0.104,247
2026-07-03,6438,迅得機械股份有限公司,TWSE,165.0,-0.2755,0.717,-0.1766,248
2026-07-03,2427,三商電腦股份有限公司,TWSE,26.65,-0.2775,0.317,-0.1863,249
2026-07-03,1321,大洋塑膠工業股份有限公司,TWSE,31.9,-0.2831,0.11,-0.155,250
2026-07-03,6771,平和環保科技股份有限公司,TWSE,39.1,-0.2843,0.151,-0.26,251
2026-07-03,6199,天品聯合企業股份有限公司,OTC,105.5,-0.2853,0.386,-0.1526,252
2026-07-03,4743,合一生技股份有限公司,OTC,57.3,-0.2912,0.433,-0.2701,253
2026-07-03,5306,桂盟國際股份有限公司,TWSE,86.2,-0.2917,0.234,-0.0844,254
2026-07-03,2211,長榮鋼鐵股份有限公司,TWSE,96.5,-0.293,0.262,-0.2025,255
2026-07-03,6122,擎邦國際科技工程股份有限公司,OTC,51.5,-0.2953,0.406,-0.1786,256
2026-07-03,4161,聿新生物科技股份有限公司,OTC,23.3,-0.3002,0.157,-0.2048,257
2026-07-03,2701,萬華企業股份有限公司,TWSE,10.8,-0.3006,0.203,-0.04,258
2026-07-03,1468,昶和纖維興業股份有限公司,TWSE,12.25,-0.3064,0.371,-0.161,259
2026-07-03,4183,福永生物科技股份有限公司,OTC,14.6,-0.3099,0.076,-0.2715,260
2026-07-03,4572,駐龍精密機械股份有限公司,TWSE,151.0,-0.3106,0.277,-0.1493,261
2026-07-03,4119,旭富製藥科技股份有限公司,TWSE,45.1,-0.3124,0.196,-0.2811,262
2026-07-03,7714,創泓科技股份有限公司,OTC,159.5,-0.3132,0.485,-0.1072,263
2026-07-03,2617,台灣航業股份有限公司,TWSE,30.5,-0.3158,0.311,-0.0868,264
2026-07-03,2022,聚亨企業股份有限公司,TWSE,8.2,-0.3163,0.353,-0.165,265
2026-07-03,5547,久舜營造股份有限公司,OTC,19.84,-0.3219,0.093,-0.1779,266
2026-07-03,1752,南光化學製藥股份有限公司,TWSE,32.3,-0.3237,0.116,-0.1516,267
2026-07-03,1437,勤益投資控股股份有限公司,TWSE,31.1,-0.3265,0.133,-0.0929,268
2026-07-03,1231,聯華食品工業股份有限公司,TWSE,88.5,-0.3323,0.118,-0.3633,269
2026-07-03,6264,富裔實業股份有限公司,OTC,6.11,-0.3387,0.018,-0.2391,270
2026-07-03,3402,漢科系統科技股份有限公司,OTC,155.0,-0.3394,0.928,0.0,271
2026-07-03,6844,諾貝兒寶貝股份有限公司,OTC,62.0,-0.3407,0.071,-0.3383,272
2026-07-03,7402,邑錡股份有限公司,OTC,138.5,-0.341,0.554,-0.1555,273
2026-07-03,1229,聯華實業控股股份有限公司,TWSE,41.05,-0.3413,0.159,-0.1319,274
2026-07-03,5905,南仁湖育樂股份有限公司,OTC,8.75,-0.3567,0.326,-0.2769,275
2026-07-03,4417,金洲海洋科技股份有限公司,OTC,48.2,-0.3579,0.143,-0.1514,276
2026-07-03,3592,瑞鼎科技股份有限公司,TWSE,270.0,-0.3594,0.794,-0.2133,277
2026-07-03,2204,中華汽車工業股份有限公司,TWSE,57.1,-0.3622,0.275,-0.1078,278
2026-07-03,1475,台灣業旺股份有限公司,TWSE,27.45,-0.3622,0.259,-0.2782,279
2026-07-03,1446,宏和精密紡織股份有限公司,TWSE,17.7,-0.3635,0.299,-0.2185,280
2026-07-03,5234,達興材料股份有限公司,TWSE,402.0,-0.3653,0.852,-0.1299,281
2026-07-03,4128,中天生物科技股份有限公司,OTC,17.15,-0.3685,0.289,-0.3454,282
2026-07-03,2630,亞洲航空股份有限公司,TWSE,55.8,-0.388,0.552,-0.2187,283
2026-07-03,6114,久威國際股份有限公司,OTC,32.9,-0.4021,0.485,-0.1806,284
2026-07-03,6185,幃翔精密股份有限公司,OTC,14.65,-0.403,0.372,-0.1439,285
2026-07-03,4162,智擎生技製藥股份有限公司,OTC,63.7,-0.405,0.236,-0.1369,286
