pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-02-27,4164,承業生醫投資控股股份有限公司,TWSE,54.23,0.5583,0.424,-0.0208,6,1
2025-02-27,3032,偉訓科技股份有限公司,TWSE,93.52,0.5509,0.627,-0.0699,7,1
2025-02-27,4526,東台精機股份有限公司,TWSE,35.1,0.4752,0.651,-0.1269,8,1
2025-02-27,2328,廣宇科技股份有限公司,TWSE,41.61,0.4669,0.751,-0.0136,9,1
2025-02-27,2891,中國信託金融控股股份有限公司,TWSE,38.61,0.4061,0.418,-0.0073,10,1
