pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-06-20,5876,上海商業儲蓄銀行股份有限公司,TWSE,45.37,0.3842,0.225,-0.0126,5,1
2025-06-20,2412,中華電信股份有限公司,TWSE,131.43,0.2224,0.159,-0.0036,6,1
2025-06-20,6593,台灣銘板股份有限公司,OTC,67.36,0.1605,0.922,-0.3493,7,1
2025-06-20,2892,第一金融控股股份有限公司,TWSE,26.88,0.0964,0.507,-0.0052,8,1
2025-06-20,3045,台灣大哥大股份有限公司,TWSE,112.82,0.0431,0.127,-0.0126,9,1
