pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-08-08,2412,中華電信股份有限公司,TWSE,134.0,0.2048,0.145,0.0,6,1
2025-08-08,2880,華南金融控股股份有限公司,TWSE,28.09,0.0872,0.457,-0.0067,7,1
2025-08-08,6278,台灣表面黏著科技股份有限公司,TWSE,109.0,0.0498,0.973,-0.046,8,1
2025-08-08,2633,台灣高速鐵路股份有限公司,TWSE,27.95,0.0443,0.306,-0.0295,9,1
2025-08-08,2034,允強實業股份有限公司,TWSE,22.25,0.0286,0.931,-0.1526,10,1
