pick_date,code,name,market,close,alpha120,beta120,d240h,rank
2026-04-30,3028,增你強股份有限公司,TWSE,65.56,0.845,0.994,-0.0353,27
2026-04-30,7556,意德士科技股份有限公司,OTC,305.5,0.7997,0.799,-0.0423,28
2026-04-30,3709,鑫聯大投資控股股份有限公司,OTC,82.5,0.7966,0.602,0.0,29
2026-04-30,1326,台灣化學纖維股份有限公司,TWSE,51.71,0.7278,0.819,-0.0421,30
2026-04-30,6664,群翊工業股份有限公司,OTC,464.5,0.7159,0.685,0.0,31
2026-04-30,4540,全球傳動科技股份有限公司,TWSE,68.5,0.6912,0.85,0.0,32
2026-04-30,4951,精拓科技股份有限公司,OTC,114.52,0.66,0.606,0.0,33
2026-04-30,6435,大中積體電路股份有限公司,OTC,193.0,0.6539,0.886,-0.0374,34
2026-04-30,4543,萬在工業股份有限公司,OTC,38.5,0.6434,0.736,0.0,35
2026-04-30,6405,悅城科技股份有限公司,TWSE,50.9,0.6431,0.893,0.0,36
2026-04-30,6224,聚鼎科技股份有限公司,TWSE,73.3,0.623,0.583,0.0,37
2026-04-30,6651,全宇昕科技股份有限公司,OTC,107.0,0.618,0.434,-0.0446,38
2026-04-30,3518,柏騰科技股份有限公司,TWSE,32.8,0.6158,0.567,0.0,39
2026-04-30,3057,喬鼎資訊股份有限公司,TWSE,20.15,0.5892,0.895,-0.1569,40
2026-04-30,5864,致和證券股份有限公司,OTC,25.37,0.5879,0.887,0.0,41
2026-04-30,2885,元大金融控股股份有限公司,TWSE,52.2,0.5867,0.444,-0.0019,42
2026-04-30,1590,亞德客國際集團,TWSE,1455.0,0.5818,0.681,-0.0235,43
2026-04-30,6278,台灣表面黏著科技股份有限公司,TWSE,168.0,0.5248,0.662,0.0,44
2026-04-30,3631,晟楠科技股份有限公司,OTC,38.3,0.5085,0.501,-0.0401,45
2026-04-30,2351,順德工業股份有限公司,TWSE,154.0,0.4941,0.917,-0.0723,46
2026-04-30,2233,宇隆科技股份有限公司,TWSE,300.0,0.4768,0.711,0.0,47
2026-04-30,2440,太空梭高傳真資訊科技(股)公司,TWSE,18.25,0.4453,0.492,-0.0188,48
2026-04-30,1516,川飛能源股份有限公司,TWSE,21.45,0.4172,0.093,-0.1588,49
2026-04-30,3526,凡甲科技股份有限公司,OTC,330.0,0.412,0.466,0.0,50
2026-04-30,6016,康和綜合證券股份有限公司,OTC,19.45,0.3769,0.672,0.0,51
2026-04-30,3016,嘉晶電子股份有限公司,TWSE,89.34,0.3705,0.916,0.0,52
2026-04-30,4706,大恭化學工業股份有限公司,OTC,32.7,0.3669,0.037,-0.0091,53
2026-04-30,2070,精湛光學科技股份有限公司,OTC,59.0,0.3607,0.694,0.0,54
2026-04-30,2049,上銀科技股份有限公司,TWSE,310.69,0.3372,0.693,0.0,55
2026-04-30,4807,日成控股股份有限公司,TWSE,20.75,0.315,0.086,0.0,56
2026-04-30,3051,力特光電科技股份有限公司,TWSE,28.35,0.2975,0.758,-0.055,57
2026-04-30,2855,統一綜合證券股份有限公司,TWSE,34.16,0.2936,0.798,-0.0028,58
2026-04-30,5464,霖宏科技股份有限公司,OTC,33.0,0.2755,0.314,0.0,59
2026-04-30,6021,美好證券股份有限公司,OTC,33.05,0.2534,0.702,0.0,60
2026-04-30,5543,桓鼎股份有限公司,OTC,29.75,0.2496,0.26,-0.1938,61
2026-04-30,3023,信邦電子股份有限公司,TWSE,283.5,0.2491,0.594,-0.0224,62
2026-04-30,6222,立軒開發建設股份有限公司,OTC,21.75,0.2433,0.111,-0.142,63
2026-04-30,1568,倉佑實業股份有限公司,TWSE,27.69,0.2378,0.355,-0.0372,64
2026-04-30,1463,強盛新投資控股股份有限公司,TWSE,18.9,0.2334,0.015,-0.1302,65
2026-04-30,2388,威盛電子股份有限公司,TWSE,78.55,0.2291,0.992,-0.0175,66
2026-04-30,6823,濾能股份有限公司,OTC,96.8,0.2117,0.671,0.0,67
2026-04-30,2883,凱基金融控股股份有限公司,TWSE,20.77,0.2068,0.606,-0.0205,68
2026-04-30,6441,廣錠科技股份有限公司,OTC,29.4,0.191,0.385,-0.1989,69
2026-04-30,8147,正淩精密工業股份有限公司,OTC,166.0,0.1906,0.833,-0.0178,70
2026-04-30,2850,新光產物保險股份有限公司,TWSE,126.47,0.1866,0.213,0.0,71
2026-04-30,6881,潤德室內裝修設計工程(股)公司,OTC,244.88,0.1833,0.149,0.0,72
2026-04-30,8083,瑞穎股份有限公司,OTC,167.0,0.1723,0.234,-0.0222,73
2026-04-30,5904,寶雅國際股份有限公司,OTC,575.0,0.1713,0.371,0.0,74
2026-04-30,7704,明遠精密科技股份有限公司,OTC,63.15,0.158,0.694,-0.0211,75
2026-04-30,6015,宏遠證券股份有限公司,OTC,14.2,0.1382,0.672,-0.0296,76
2026-04-30,3577,泓格科技股份有限公司,OTC,87.3,0.12,0.649,-0.1725,77
2026-04-30,4560,強信機械科技股份有限公司,TWSE,36.3,0.1163,0.27,-0.0944,78
2026-04-30,3580,友威科技股份有限公司,OTC,84.78,0.1146,0.91,-0.0012,79
2026-04-30,2882,國泰金融控股股份有限公司,TWSE,74.54,0.1127,0.386,-0.0314,80
2026-04-30,3224,三顧股份有限公司,OTC,50.6,0.1013,0.175,-0.0362,81
2026-04-30,6552,易華電子股份有限公司,TWSE,32.2,0.0774,0.688,-0.0487,82
2026-04-30,2107,厚生股份有限公司,TWSE,24.86,0.0681,0.188,0.0,83
2026-04-30,6026,福邦證券股份有限公司,OTC,14.08,0.0677,0.574,0.0,84
2026-04-30,6233,旺玖科技股份有限公司,OTC,27.41,0.0614,0.877,-0.0722,85
2026-04-30,1591,英屬開曼群島商駿吉控股(股)公司,OTC,64.9,0.0555,0.722,-0.0284,86
2026-04-30,4933,友輝光電股份有限公司,OTC,73.6,0.0549,0.417,-0.0595,87
2026-04-30,6597,立誠光電股份有限公司,OTC,61.54,0.0536,0.318,-0.3624,88
2026-04-30,3149,正達國際光電股份有限公司,TWSE,47.3,0.053,0.855,-0.2143,89
2026-04-30,6207,雷科股份有限公司,OTC,64.5,0.0243,0.621,-0.0531,90
2026-04-30,3088,艾訊股份有限公司,OTC,108.0,0.0059,0.751,0.0,91
2026-04-30,8455,蓋曼群島商日本大拓股份有限公司,OTC,23.7,0.0032,0.134,-0.1255,92
2026-04-30,3033,威健實業股份有限公司,TWSE,35.75,-0.0073,0.55,-0.0124,93
2026-04-30,2061,風青實業股份有限公司,OTC,19.35,-0.0252,0.062,-0.0444,94
2026-04-30,1454,台灣富綢纖維股份有限公司,TWSE,14.2,-0.0257,0.298,-0.148,95
2026-04-30,1341,富林塑膠工業(開曼)控股(股)公司,TWSE,57.25,-0.0332,0.096,-0.1257,96
2026-04-30,6197,佳必琪國際股份有限公司,TWSE,203.86,-0.0436,0.81,0.0,97
2026-04-30,1760,寶齡富錦生技股份有限公司,TWSE,66.2,-0.0618,0.222,-0.165,98
2026-04-30,1533,車王電子股份有限公司,TWSE,32.5,-0.0627,0.386,-0.1204,99
2026-04-30,7713,威力德生醫股份有限公司,OTC,67.9,-0.0659,0.041,-0.1198,100
2026-04-30,2542,興富發建設股份有限公司,TWSE,40.15,-0.067,0.216,-0.0538,101
2026-04-30,7732,金興精密工業股份有限公司,TWSE,36.75,-0.0729,0.328,-0.11,102
2026-04-30,2414,精技電腦股份有限公司,TWSE,45.7,-0.0742,0.367,-0.0183,103
2026-04-30,6242,立康生醫事業股份有限公司,OTC,36.43,-0.0763,0.019,-0.1048,104
2026-04-30,3605,宏致電子股份有限公司,TWSE,87.1,-0.0935,0.837,0.0,105
2026-04-30,5236,凌陽創新科技股份有限公司,OTC,155.37,-0.0938,0.678,-0.0268,106
2026-04-30,5487,通泰積體電路股份有限公司,OTC,29.4,-0.1032,0.091,-0.1198,107
2026-04-30,6170,統振股份有限公司,OTC,48.12,-0.1094,0.263,-0.0298,108
2026-04-30,3356,奇偶科技股份有限公司,TWSE,50.94,-0.1238,0.645,-0.023,109
2026-04-30,6556,勝品電通股份有限公司,OTC,70.0,-0.1241,0.178,-0.1424,110
2026-04-30,2832,台灣產物保險股份有限公司,TWSE,48.97,-0.1438,0.276,-0.0421,111
2026-04-30,8016,矽創電子股份有限公司,TWSE,220.86,-0.1486,0.555,-0.0437,112
2026-04-30,3567,逸昌科技股份有限公司,OTC,28.05,-0.1639,0.439,-0.1275,113
2026-04-30,2423,固緯電子實業股份有限公司,TWSE,55.7,-0.1922,0.446,-0.0433,114
2026-04-30,6414,樺漢科技股份有限公司,TWSE,310.37,-0.1926,0.593,-0.0123,115
2026-04-30,1806,冠軍建材股份有限公司,TWSE,8.6,-0.2146,0.158,-0.2182,116
2026-04-30,3303,岱稜科技股份有限公司,OTC,49.0,-0.2217,0.457,-0.043,117
2026-04-30,6240,松崗國際興業股份有限公司,OTC,19.1,-0.2223,0.409,-0.1975,118
2026-04-30,5299,杰力科技股份有限公司,OTC,88.9,-0.2447,0.617,0.0,119
2026-04-30,2881,富邦金融控股股份有限公司,TWSE,87.05,-0.2695,0.362,-0.0835,120
2026-04-30,8937,合騏工業股份有限公司,OTC,37.5,-0.2721,0.311,-0.1667,121
2026-04-30,2465,麗臺科技股份有限公司,TWSE,74.0,-0.2769,0.829,-0.0398,122
2026-04-30,6590,普鴻資訊股份有限公司,OTC,70.3,-0.2812,0.198,-0.0586,123
2026-04-30,3528,安馳科技股份有限公司,TWSE,79.9,-0.3083,0.666,-0.1397,124
2026-04-30,8462,柏文健康事業股份有限公司,TWSE,141.5,-0.3172,0.267,-0.1209,125
2026-04-30,8032,光菱電子股份有限公司,OTC,40.33,-0.338,0.611,-0.1676,126
2026-04-30,6872,浩宇生醫股份有限公司,OTC,19.0,-0.3402,0.252,-0.2339,127
2026-04-30,3021,鴻名企業股份有限公司,TWSE,17.2,-0.3557,0.548,-0.0934,128
2026-04-30,6743,安普新股份有限公司,TWSE,29.7,-0.3617,0.587,-0.1502,129
2026-04-30,4571,鈞興機電國際股份有限公司,TWSE,173.24,-0.3661,0.718,-0.1271,130
2026-04-30,6165,浪凡網路科技股份有限公司,TWSE,53.1,-0.3813,0.562,-0.1435,131
2026-04-30,3546,宇峻奧汀科技股份有限公司,OTC,67.52,-0.383,0.287,-0.3733,132
2026-04-30,6117,迎廣科技股份有限公司,TWSE,88.1,-0.3937,0.872,-0.173,133
2026-04-30,1598,岱宇國際股份有限公司,TWSE,20.26,-0.42,0.327,-0.151,134
2026-04-30,3511,矽瑪科技股份有限公司,OTC,22.85,-0.4282,0.723,-0.0597,135
2026-04-30,2924,開曼群島宏太股份有限公司,OTC,21.55,-0.4532,0.366,-0.3148,136
2026-04-30,3004,豐達科技股份有限公司,TWSE,116.5,-0.4623,0.915,-0.2596,137
2026-04-30,2480,敦陽科技股份有限公司,TWSE,135.87,-0.4958,0.299,-0.2121,138
2026-04-30,2377,微星科技股份有限公司,TWSE,97.7,-0.5033,0.471,-0.3354,139
2026-04-30,5493,三聯科技股份有限公司,OTC,89.0,-0.5221,0.872,-0.0671,140
2026-04-30,5410,國眾電腦股份有限公司,OTC,32.8,-0.5335,0.342,-0.1759,141
2026-04-30,7777,能率亞洲資本股份有限公司,OTC,26.93,-0.5443,0.928,-0.3361,142
2026-04-30,4563,百德機械股份有限公司,OTC,50.6,-0.618,0.883,-0.2936,143
2026-04-30,6922,宸曜科技股份有限公司,OTC,171.92,-0.6361,0.814,-0.219,144
2026-04-30,6961,旅天下聯合國際旅行社(股)公司,OTC,53.55,-0.6829,0.175,-0.282,145
2026-04-30,2365,昆盈企業股份有限公司,TWSE,35.9,-0.6983,0.874,-0.2905,146
2026-04-30,9105,泰金寶科技股份有限公司,TWSE,5.86,-0.7006,0.791,-0.1495,147
2026-04-30,6204,台灣艾華電子工業股份有限公司,OTC,71.5,-0.7085,0.722,-0.2211,148
2026-04-30,6695,芯鼎科技股份有限公司,TWSE,46.5,-0.7202,0.782,-0.1591,149
2026-04-30,6617,共信醫藥科技控股股份有限公司,OTC,74.9,-0.76,0.414,-0.3515,150
2026-04-30,6104,創惟科技股份有限公司,OTC,98.7,-0.781,0.949,-0.4251,151
2026-04-30,2328,廣宇科技股份有限公司,TWSE,48.64,-0.807,0.888,-0.2008,152
2026-04-30,2374,佳能企業股份有限公司,TWSE,78.4,-0.813,0.932,-0.1744,153
2026-04-30,5355,佳總興業股份有限公司,OTC,6.72,-0.9033,0.68,-0.4053,154
2026-04-30,3059,華晶科技股份有限公司,TWSE,40.3,-0.9584,0.826,-0.3603,155
2026-04-30,2726,雅茗天地股份有限公司,OTC,10.7,-0.9831,0.139,-0.5307,156
2026-04-30,8234,新漢股份有限公司,OTC,66.9,-1.0863,0.982,-0.4221,157
2026-04-30,3515,華擎科技股份有限公司,TWSE,224.43,-1.2309,0.834,-0.3022,158
2026-04-30,3032,偉訓科技股份有限公司,TWSE,64.0,-1.2424,0.85,-0.4514,159
2026-04-30,6614,資拓宏宇國際股份有限公司,TWSE,41.7,-1.2761,0.373,-0.4447,160
