pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-09-12,2633,台灣高速鐵路股份有限公司,TWSE,28.1,0.0502,0.301,-0.021,6,1
2025-09-12,1104,環球水泥股份有限公司,TWSE,29.02,-0.0203,0.662,-0.0312,7,1
2025-09-12,6016,康和綜合證券股份有限公司,OTC,13.15,-0.042,0.758,-0.0452,8,1
2025-09-12,2836,高雄銀行股份有限公司,TWSE,11.85,-0.046,0.549,-0.0063,9,1
2025-09-12,2501,國泰建設股份有限公司,TWSE,23.5,-0.107,0.863,-0.0753,10,1
