pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-01-03,6245,立端科技股份有限公司,OTC,94.11,0.3408,0.968,-0.1219,6,0
2025-01-03,6005,群益金鼎證券股份有限公司,TWSE,24.61,0.3101,0.763,0.0,7,1
2025-01-03,1536,和大工業股份有限公司,TWSE,67.54,0.216,0.973,-0.084,8,1
2025-01-03,3044,健鼎科技股份有限公司,TWSE,193.76,0.0675,0.855,-0.1201,9,1
2025-01-03,2356,英業達股份有限公司,TWSE,49.99,0.0098,0.991,-0.1259,10,1
