pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-08-22,1301,台灣塑膠工業股份有限公司,TWSE,39.92,0.0746,0.949,-0.236,6,1
2025-08-22,1584,精剛精密科技股份有限公司,OTC,25.16,0.0537,0.87,-0.3591,7,1
2025-08-22,2439,美律實業股份有限公司,TWSE,112.52,0.0177,0.878,-0.1336,8,1
2025-08-22,2515,中華工程股份有限公司,TWSE,11.28,-0.0214,0.865,-0.1536,9,1
2025-08-22,1312,國喬石油化學股份有限公司,TWSE,10.6,-0.0445,0.935,-0.2234,10,1
