pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-01-16,2472,立隆電子工業股份有限公司,TWSE,120.5,0.8257,0.465,-0.0041,6,1
2026-01-16,3060,銘異科技股份有限公司,TWSE,35.3,0.8147,0.904,-0.0342,7,1
2026-01-16,2645,長榮航太科技股份有限公司,TWSE,154.0,0.6943,0.296,-0.2395,8,1
2026-01-16,2492,華新科技股份有限公司,TWSE,133.5,0.5373,0.775,-0.0326,9,1
2026-01-16,4927,泰鼎國際股份有限公司,TWSE,38.55,0.5256,0.923,-0.1366,10,1
