pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-01-30,6005,群益金鼎證券股份有限公司,TWSE,29.7,0.3873,0.531,-0.0246,6,1
2026-01-30,6862,三集瑞科技國際集團股份有限公司,TWSE,194.87,0.2703,0.96,-0.0521,7,1
2026-01-30,6244,茂迪股份有限公司,OTC,23.3,0.222,0.708,-0.0251,8,1
2026-01-30,2038,海光企業股份有限公司,TWSE,16.55,0.1917,0.036,-0.1705,9,1
2026-01-30,3010,華立企業股份有限公司,TWSE,119.48,0.1605,0.407,0.0,10,1
