pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-01-22,5284,經寶精密控股股份有限公司,TWSE,175.25,0.8123,0.647,-0.2094,3,1
2025-01-22,2618,長榮航空股份有限公司,TWSE,42.73,0.6297,0.691,0.0,4,1
2025-01-22,1442,名軒開發股份有限公司,TWSE,76.48,0.496,0.766,-0.0156,5,1
2025-01-22,2892,第一金融控股股份有限公司,TWSE,26.22,-0.0391,0.369,-0.0125,6,1
2025-01-22,4960,誠美材料科技股份有限公司,TWSE,13.85,-0.2766,0.514,-0.2197,7,1
