pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-07-18,8926,台灣汽電共生股份有限公司,TWSE,43.52,0.2523,0.558,-0.021,6,1
2025-07-18,2801,彰化商業銀行股份有限公司,TWSE,19.1,0.2352,0.44,0.0,7,1
2025-07-18,8422,可寧衛股份有限公司,TWSE,18.1,0.1782,0.421,-0.0079,8,1
2025-07-18,2890,永豐金融控股股份有限公司,TWSE,23.86,0.1732,0.649,-0.0019,9,1
2025-07-18,3005,神基控股股份有限公司,TWSE,113.11,0.1344,0.965,-0.0327,10,1
