pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-12-05,2885,元大金融控股股份有限公司,TWSE,37.75,0.2782,0.284,0.0,6,1
2025-12-05,2486,一詮精密工業股份有限公司,TWSE,96.72,0.1534,0.653,-0.2072,7,1
2025-12-05,2834,臺灣中小企業銀行股份有限公司,TWSE,16.05,0.1489,0.219,0.0,8,1
2025-12-05,2891,中國信託金融控股股份有限公司,TWSE,44.55,0.1463,0.12,0.0,9,1
2025-12-05,9802,鈺齊國際股份有限公司,TWSE,112.32,0.1311,0.323,-0.212,10,1
