pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-04-02,2891,中國信託金融控股股份有限公司,TWSE,54.5,0.3703,0.317,-0.025,4,1
2026-04-02,6658,聯策科技股份有限公司,TWSE,72.53,0.3054,0.561,-0.1916,5,1
2026-04-02,3045,台灣大哥大股份有限公司,TWSE,109.5,0.03,0.048,-0.0417,6,1
2026-04-02,1218,泰山企業股份有限公司,TWSE,18.11,-0.029,0.137,-0.0842,7,1
2026-04-02,1227,佳格食品股份有限公司,TWSE,30.75,-0.0327,0.173,-0.1546,8,1
