pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-05-23,2385,群光電子股份有限公司,TWSE,149.89,0.3602,0.889,-0.1283,6,1
2025-05-23,3044,健鼎科技股份有限公司,TWSE,194.24,0.3339,0.928,-0.0711,7,1
2025-05-23,2891,中國信託金融控股股份有限公司,TWSE,40.55,0.3171,0.733,-0.0047,8,1
2025-05-23,1806,冠軍建材股份有限公司,TWSE,10.4,0.3144,0.396,-0.1922,9,1
2025-05-23,2607,長榮國際儲運股份有限公司,TWSE,52.75,0.2498,0.791,0.0,10,1
