pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-05-29,8932,智通科創股份有限公司,OTC,48.13,0.6678,0.827,-0.0305,3,0
2025-05-29,3090,日電貿股份有限公司,TWSE,72.1,0.3291,0.947,-0.0064,4,1
2025-05-29,6257,矽格股份有限公司,TWSE,72.15,0.3052,0.911,-0.062,5,1
2025-05-29,1504,東元電機股份有限公司,TWSE,49.09,0.1988,0.527,-0.0713,6,1
2025-05-29,4123,晟德大藥廠股份有限公司,OTC,37.61,-0.2425,0.791,-0.2876,7,0
