pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-11-07,8936,國統國際股份有限公司,OTC,62.1,0.1541,0.264,0.0,6,1
2025-11-07,6548,長華科技股份有限公司,OTC,40.4,0.1315,0.96,-0.0036,7,1
2025-11-07,2851,中央再保險股份有限公司,TWSE,23.71,0.0975,0.052,-0.0572,8,1
2025-11-07,3028,增你強股份有限公司,TWSE,33.79,0.086,0.205,-0.014,9,1
2025-11-07,3704,合勤投資控股股份有限公司,TWSE,35.84,0.0735,0.788,-0.1531,10,1
