pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-04-02,5515,建國工程股份有限公司,TWSE,27.27,0.5474,0.146,-0.0062,4,0
2025-04-02,5531,鄉林建設事業股份有限公司,TWSE,11.3,0.2607,0.108,-0.2098,5,0
2025-04-02,2412,中華電信股份有限公司,TWSE,125.17,0.0835,0.193,0.0,6,0
2025-04-02,2208,台灣國際造船股份有限公司,TWSE,17.65,0.0548,0.443,-0.0949,7,0
2025-04-02,2303,聯華電子股份有限公司,TWSE,41.79,-0.3388,0.36,-0.192,8,0
