pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-04-24,5871,中租控股股份有限公司,TWSE,121.5,0.2348,0.185,-0.0012,6,1
2026-04-24,3023,信邦電子股份有限公司,TWSE,290.0,0.1337,0.595,0.0,7,1
2026-04-24,6015,宏遠證券股份有限公司,OTC,13.65,0.0743,0.685,-0.0672,8,1
2026-04-24,4904,遠傳電信股份有限公司,TWSE,93.03,0.0626,0.038,-0.0163,9,1
2026-04-24,2387,精元電腦股份有限公司,TWSE,41.7,-0.0765,0.335,-0.0665,10,1
