pick_date,code,name,market,close,alpha120,beta120,d240h,rank
2026-06-18,6432,今展科技股份有限公司,OTC,86.9,1.2627,0.753,0.0,22
2026-06-18,3362,先進光電科技股份有限公司,OTC,211.0,1.2617,0.577,0.0,23
2026-06-18,4707,磐亞股份有限公司,OTC,23.0,1.2205,0.572,0.0,24
2026-06-18,6693,廣閎科技股份有限公司,OTC,214.48,1.1929,0.972,0.0,25
2026-06-18,6175,立敦科技股份有限公司,OTC,114.0,1.1656,0.63,0.0,26
2026-06-18,8926,台灣汽電共生股份有限公司,TWSE,76.75,1.1537,0.288,-0.005,27
2026-06-18,5011,久陽精密股份有限公司,OTC,21.6,1.1537,0.484,0.0,28
2026-06-18,6197,佳必琪國際股份有限公司,TWSE,340.59,1.1123,0.989,0.0,29
2026-06-18,3008,大立光電股份有限公司,TWSE,5195.0,1.0997,0.962,0.0,30
2026-06-18,1708,東南實業股份有限公司,TWSE,50.3,1.0979,0.009,0.0,31
2026-06-18,6446,藥華醫藥股份有限公司,TWSE,1060.0,1.0895,0.515,0.0,32
2026-06-18,3114,好德科技股份有限公司,OTC,47.75,1.0664,0.35,0.0,33
2026-06-18,6155,鈞寶電子工業股份有限公司,TWSE,97.59,1.0631,0.979,0.0,34
2026-06-18,6259,百徽股份有限公司,OTC,35.85,1.0223,0.551,0.0,35
2026-06-18,3285,微端科技股份有限公司,OTC,51.2,0.9898,0.272,0.0,36
2026-06-18,2491,吉祥全球實業股份有限公司,TWSE,41.0,0.9813,0.701,0.0,37
2026-06-18,7788,松川精密股份有限公司,TWSE,292.0,0.9812,0.791,0.0,38
2026-06-18,6613,朋億股份有限公司,OTC,373.74,0.9322,0.57,0.0,39
2026-06-18,5426,振發實業股份有限公司,OTC,37.9,0.9278,0.465,0.0,40
2026-06-18,2221,大甲永和機械工業股份有限公司,OTC,48.05,0.8969,0.309,-0.001,41
2026-06-18,6585,鼎基先進材料股份有限公司,TWSE,133.63,0.8816,0.056,-0.0036,42
2026-06-18,1568,倉佑實業股份有限公司,TWSE,46.05,0.8684,0.822,-0.0753,43
2026-06-18,6166,凌華科技股份有限公司,TWSE,155.5,0.8634,0.992,0.0,44
2026-06-18,4923,力士科技股份有限公司,OTC,57.7,0.8435,0.719,0.0,45
2026-06-18,6525,捷敏股份有限公司,TWSE,143.0,0.7946,0.662,0.0,46
2026-06-18,3556,禾瑞亞科技股份有限公司,OTC,74.0,0.7604,0.799,-0.0531,47
2026-06-18,1718,中國人造纖維股份有限公司,TWSE,9.86,0.7526,0.065,-0.014,48
2026-06-18,3048,益登科技股份有限公司,TWSE,72.36,0.7417,0.668,-0.0226,49
2026-06-18,4551,智伸科技股份有限公司,TWSE,221.5,0.6982,0.716,0.0,50
2026-06-18,2887,台新新光金融控股股份有限公司,TWSE,32.45,0.6699,0.422,-0.0046,51
2026-06-18,8105,凌巨科技股份有限公司,TWSE,21.9,0.6531,0.812,-0.0245,52
2026-06-18,2885,元大金融控股股份有限公司,TWSE,68.0,0.6484,0.535,0.0,53
2026-06-18,1563,巧新科技工業股份有限公司,TWSE,67.7,0.635,0.516,-0.0315,54
2026-06-18,2883,凱基金融控股股份有限公司,TWSE,29.71,0.6324,0.59,0.0,55
2026-06-18,2380,虹光精密工業股份有限公司,TWSE,23.86,0.631,0.159,-0.0571,56
2026-06-18,2241,艾姆勒科技股份有限公司,TWSE,50.6,0.6216,0.134,0.0,57
2026-06-18,3406,玉晶光電股份有限公司,TWSE,753.0,0.604,0.692,0.0,58
2026-06-18,6465,威潤科技股份有限公司,OTC,71.2,0.5966,0.945,0.0,59
2026-06-18,2882,國泰金融控股股份有限公司,TWSE,111.52,0.5922,0.454,0.0,60
2026-06-18,5227,蓋曼群島商立凱電能科技(股)公司,OTC,36.7,0.5909,0.225,-0.0268,61
2026-06-18,2347,聯強國際股份有限公司,TWSE,93.4,0.5692,0.382,0.0,62
2026-06-18,6220,岳豐科技股份有限公司,OTC,38.35,0.5574,0.262,-0.1534,63
2026-06-18,3516,亞帝歐光電股份有限公司,OTC,27.8,0.5412,0.226,-0.0071,64
2026-06-18,6021,美好證券股份有限公司,OTC,41.35,0.5395,0.637,-0.0666,65
2026-06-18,2414,精技電腦股份有限公司,TWSE,62.8,0.5358,0.353,-0.0032,66
2026-06-18,2379,瑞昱半導體股份有限公司,TWSE,819.0,0.5328,0.466,0.0,67
2026-06-18,8071,能率網通股份有限公司,OTC,29.4,0.5079,0.568,-0.0265,68
2026-06-18,5288,開曼商豐祥控股股份有限公司,TWSE,189.0,0.4928,0.325,-0.0105,69
2026-06-18,2851,中央再保險股份有限公司,TWSE,36.69,0.484,0.363,-0.0382,70
2026-06-18,2891,中國信託金融控股股份有限公司,TWSE,71.9,0.4501,0.448,0.0,71
2026-06-18,3537,堡達實業股份有限公司,OTC,89.6,0.4493,0.783,0.0,72
2026-06-18,6494,九齊科技股份有限公司,OTC,69.2,0.447,0.934,0.0,73
2026-06-18,2881,富邦金融控股股份有限公司,TWSE,133.47,0.4347,0.332,0.0,74
2026-06-18,5471,松翰科技股份有限公司,TWSE,60.9,0.4144,0.883,-0.0272,75
2026-06-18,1709,和益化學工業股份有限公司,TWSE,21.25,0.4084,0.106,-0.0047,76
2026-06-18,1904,正隆股份有限公司,TWSE,22.65,0.4081,0.137,-0.0022,77
2026-06-18,2066,世德工業股份有限公司,OTC,64.7,0.4036,0.207,-0.1409,78
2026-06-18,2428,興勤電子工業股份有限公司,TWSE,316.0,0.3852,0.857,0.0,79
2026-06-18,8476,台境企業股份有限公司,TWSE,21.57,0.3818,0.177,-0.1212,80
2026-06-18,1776,展宇科技材料股份有限公司,TWSE,18.75,0.3231,0.254,0.0,81
2026-06-18,3504,揚明光學股份有限公司,TWSE,91.2,0.3221,0.929,0.0,82
2026-06-18,6874,倍力資訊股份有限公司,OTC,85.1,0.3087,0.197,-0.0947,83
2026-06-18,3290,東浦精密光電股份有限公司,OTC,68.31,0.3087,0.632,0.0,84
2026-06-18,8163,達方電子股份有限公司,TWSE,44.95,0.3011,0.543,0.0,85
2026-06-18,6153,嘉聯益科技股份有限公司,TWSE,24.45,0.2975,0.736,0.0,86
2026-06-18,2937,集雅社股份有限公司,OTC,49.95,0.2967,0.073,0.0,87
2026-06-18,2030,彰源企業股份有限公司,TWSE,18.55,0.2933,0.391,-0.0072,88
2026-06-18,2890,永豐金融控股股份有限公司,TWSE,39.8,0.2747,0.468,0.0,89
2026-06-18,3268,海德威電子工業股份有限公司,OTC,21.85,0.2595,0.232,0.0,90
2026-06-18,9933,中鼎工程股份有限公司,TWSE,42.65,0.2517,0.364,-0.0184,91
2026-06-18,2850,新光產物保險股份有限公司,TWSE,142.0,0.2509,0.211,-0.011,92
2026-06-18,5536,聖暉工程科技股份有限公司,OTC,1252.17,0.2386,0.734,0.0,93
2026-06-18,1326,台灣化學纖維股份有限公司,TWSE,53.59,0.2367,0.849,-0.0407,94
2026-06-18,1742,台灣蠟品股份有限公司,OTC,15.6,0.2341,0.123,-0.1211,95
2026-06-18,3704,合勤投資控股股份有限公司,TWSE,47.84,0.2316,0.583,-0.0223,96
2026-06-18,2444,兆勁科技股份有限公司,TWSE,13.4,0.228,0.32,-0.1067,97
2026-06-18,3003,健和興端子股份有限公司,TWSE,69.9,0.2271,0.585,0.0,98
2026-06-18,4538,大詠城機械股份有限公司,OTC,18.85,0.226,0.109,0.0,99
2026-06-18,2520,冠德建設股份有限公司,TWSE,36.4,0.2249,0.047,-0.1991,100
2026-06-18,5468,凱鈺科技股份有限公司,OTC,30.0,0.2223,0.73,0.0,101
2026-06-18,2501,國泰建設股份有限公司,TWSE,26.85,0.2211,0.202,-0.0056,102
2026-06-18,2537,聯上開發股份有限公司,TWSE,12.0,0.1996,0.108,-0.0323,103
2026-06-18,3034,聯詠科技股份有限公司,TWSE,516.0,0.197,0.495,-0.0045,104
2026-06-18,1725,元禎企業股份有限公司,TWSE,36.3,0.1918,0.656,0.0,105
2026-06-18,1456,怡華實業股份有限公司,TWSE,15.5,0.1863,0.216,0.0,106
2026-06-18,9939,宏全國際股份有限公司,TWSE,127.48,0.1861,0.103,-0.1438,107
2026-06-18,6195,詩肯股份有限公司,OTC,26.38,0.1752,0.009,-0.0582,108
2026-06-18,3043,科風股份有限公司,TWSE,23.8,0.1732,0.096,-0.1361,109
2026-06-18,6024,群益期貨股份有限公司,TWSE,62.0,0.1711,0.208,-0.0048,110
2026-06-18,5324,士林開發股份有限公司,OTC,12.1,0.1683,0.12,-0.0202,111
2026-06-18,1460,宏遠興業股份有限公司,TWSE,7.2,0.1617,0.13,-0.0438,112
2026-06-18,5511,德昌營造股份有限公司,OTC,76.8,0.1594,0.161,0.0,113
2026-06-18,2727,王品餐飲股份有限公司,TWSE,246.5,0.155,0.152,-0.016,114
2026-06-18,5478,智冠科技股份有限公司,OTC,106.5,0.1463,0.183,-0.0062,115
2026-06-18,6204,台灣艾華電子工業股份有限公司,OTC,115.0,0.1457,0.787,0.0,116
2026-06-18,4706,大恭化學工業股份有限公司,OTC,32.1,0.1397,0.059,-0.0273,117
2026-06-18,5489,彩富電子股份有限公司,OTC,46.6,0.1305,0.185,-0.0409,118
2026-06-18,3303,岱稜科技股份有限公司,OTC,61.0,0.125,0.478,-0.0302,119
2026-06-18,6944,兆聯實業股份有限公司,TWSE,1045.0,0.1191,0.878,0.0,120
2026-06-18,9929,秋雨創新股份有限公司,TWSE,12.7,0.1171,0.382,-0.1533,121
2026-06-18,6154,順發電腦股份有限公司,OTC,13.8,0.1054,0.044,-0.052,122
2026-06-18,3546,宇峻奧汀科技股份有限公司,OTC,81.81,0.1047,0.078,-0.1226,123
2026-06-18,7777,能率亞洲資本股份有限公司,OTC,41.25,0.0995,0.854,-0.0398,124
2026-06-18,7718,友鋮股份有限公司,OTC,47.9,0.0944,0.194,-0.0821,125
2026-06-18,6859,伯特光電股份有限公司,OTC,136.78,0.0932,0.314,-0.0671,126
2026-06-18,1789,台灣神隆股份有限公司,TWSE,20.26,0.0916,0.34,-0.2726,127
2026-06-18,8433,弘帆股份有限公司,OTC,54.0,0.0835,0.231,-0.097,128
2026-06-18,9944,新麗企業股份有限公司,TWSE,17.45,0.0826,0.033,0.0,129
2026-06-18,6177,達麗建設事業股份有限公司,TWSE,50.4,0.0801,0.08,-0.0935,130
2026-06-18,2755,揚秦國際企業股份有限公司,OTC,138.5,0.069,0.202,-0.1829,131
2026-06-18,2892,第一金融控股股份有限公司,TWSE,32.6,0.0651,0.208,0.0,132
2026-06-18,2880,華南金融控股股份有限公司,TWSE,38.35,0.0595,0.381,0.0,133
2026-06-18,2832,台灣產物保險股份有限公司,TWSE,56.3,0.058,0.283,-0.0105,134
2026-06-18,3226,龍鋒科技股份有限公司,OTC,48.95,0.0481,0.228,-0.156,135
2026-06-18,2434,統懋半導體股份有限公司,TWSE,38.85,0.0467,0.444,-0.0226,136
2026-06-18,2390,云辰電子開發股份有限公司,TWSE,12.35,0.0462,0.481,-0.0573,137
2026-06-18,2377,微星科技股份有限公司,TWSE,138.5,0.044,0.637,-0.0705,138
2026-06-18,5302,太欣半導體股份有限公司,OTC,12.55,0.0439,0.707,-0.0704,139
2026-06-18,1236,宏亞食品股份有限公司,TWSE,25.8,0.0419,0.047,-0.0835,140
2026-06-18,6241,鑫永洋科技股份有限公司,OTC,14.35,0.0406,0.387,0.0,141
2026-06-18,1593,祺驊股份有限公司,OTC,30.45,0.0388,0.162,-0.0817,142
2026-06-18,9946,三發地產股份有限公司,TWSE,20.6,0.0332,0.22,0.0,143
2026-06-18,1817,凱撒衛浴股份有限公司,TWSE,38.38,0.0257,0.086,0.0,144
2026-06-18,4139,馬光保健控股股份有限公司,OTC,24.75,0.0256,0.024,-0.1466,145
2026-06-18,2547,日勝生活科技股份有限公司,TWSE,11.2,0.0236,0.08,-0.0671,146
2026-06-18,6517,保勝光學股份有限公司,OTC,78.1,0.0223,0.564,-0.0487,147
2026-06-18,2838,聯邦商業銀行股份有限公司,TWSE,22.75,0.0212,0.306,0.0,148
2026-06-18,1907,永豐餘投資控股股份有限公司,TWSE,28.2,0.0197,0.134,0.0,149
2026-06-18,8488,吉源控股股份有限公司,TWSE,10.55,0.0132,0.116,-0.1097,150
2026-06-18,3652,精聯電子股份有限公司,TWSE,40.2,0.0119,0.677,0.0,151
2026-06-18,2886,兆豐金融控股股份有限公司,TWSE,45.5,0.0104,0.179,0.0,152
2026-06-18,2546,根基營造股份有限公司,TWSE,96.4,0.0104,0.199,-0.0193,153
2026-06-18,3071,協禧電機股份有限公司,OTC,32.39,-0.0037,0.817,-0.0349,154
2026-06-18,2816,旺旺友聯產物保險股份有限公司,TWSE,33.45,-0.0056,0.38,-0.0045,155
2026-06-18,2107,厚生股份有限公司,TWSE,25.4,-0.006,0.177,0.0,156
2026-06-18,1788,杏昌生技股份有限公司,OTC,131.0,-0.0106,0.025,-0.0135,157
2026-06-18,2867,三商美邦人壽保險股份有限公司,TWSE,8.74,-0.0138,0.235,0.0,158
2026-06-18,8435,台灣鉅邁股份有限公司,OTC,54.0,-0.0145,0.17,-0.1459,159
2026-06-18,1537,廣隆光電科技股份有限公司,TWSE,127.5,-0.0163,0.056,-0.0556,160
2026-06-18,2010,春源鋼鐵工業股份有限公司,TWSE,22.75,-0.0204,0.37,-0.0368,161
2026-06-18,8906,花王企業股份有限公司,OTC,31.7,-0.022,0.158,-0.2055,162
2026-06-18,9905,大華金屬工業股份有限公司,TWSE,21.05,-0.0236,0.13,-0.041,163
2026-06-18,1737,臺鹽實業股份有限公司,TWSE,31.8,-0.0239,0.04,-0.017,164
2026-06-18,6023,元大期貨股份有限公司,OTC,100.0,-0.0295,0.114,-0.0196,165
2026-06-18,2820,中華票券金融股份有限公司,TWSE,16.94,-0.03,0.146,0.0,166
2026-06-18,6790,永豐餘消費品實業股份有限公司,TWSE,40.05,-0.0318,0.102,-0.0244,167
2026-06-18,1734,杏輝藥品工業股份有限公司,TWSE,31.9,-0.0327,0.1,-0.0124,168
2026-06-18,8481,政伸企業股份有限公司,TWSE,42.1,-0.0378,0.091,-0.0946,169
2026-06-18,5706,鳳凰國際旅行社股份有限公司,TWSE,49.24,-0.0385,0.199,-0.0801,170
2026-06-18,9949,琉園股份有限公司,OTC,24.5,-0.0403,0.128,-0.3324,171
2026-06-18,9912,偉聯科技股份有限公司,TWSE,12.65,-0.0409,0.075,-0.0194,172
2026-06-18,5520,力泰建設企業股份有限公司,OTC,82.3,-0.0418,0.014,-0.0905,173
2026-06-18,3296,勝德國際研發股份有限公司,TWSE,29.8,-0.042,0.454,0.0,174
2026-06-18,4721,美琪瑪國際股份有限公司,OTC,100.5,-0.0445,0.836,-0.005,175
2026-06-18,2834,臺灣中小企業銀行股份有限公司,TWSE,17.5,-0.0451,0.246,-0.0085,176
2026-06-18,4976,佳凌科技股份有限公司,TWSE,43.9,-0.0503,0.79,-0.2365,177
2026-06-18,2801,彰化商業銀行股份有限公司,TWSE,22.85,-0.051,0.234,-0.0044,178
2026-06-18,2509,全坤建設開發股份有限公司,TWSE,14.55,-0.0564,0.046,-0.1849,179
2026-06-18,6904,伯鑫工具股份有限公司,OTC,123.0,-0.0594,0.118,-0.0717,180
2026-06-18,3067,全域股份有限公司,OTC,19.5,-0.0599,0.186,-0.1755,181
2026-06-18,3284,太普高精密影像股份有限公司,OTC,22.7,-0.0604,0.269,-0.145,182
2026-06-18,4550,長佳機電工程股份有限公司,OTC,24.8,-0.061,0.177,-0.0821,183
2026-06-18,5548,安倉營造股份有限公司,OTC,23.85,-0.0612,0.055,-0.0774,184
2026-06-18,4754,國碳科技股份有限公司,OTC,37.45,-0.0615,0.121,-0.0179,185
2026-06-18,6556,勝品電通股份有限公司,OTC,73.5,-0.0637,0.181,-0.0892,186
2026-06-18,8097,常珵科技股份有限公司,OTC,60.3,-0.0638,0.02,-0.2509,187
2026-06-18,6121,新普科技股份有限公司,OTC,417.5,-0.064,0.406,-0.0118,188
2026-06-18,6242,立康生醫事業股份有限公司,OTC,36.65,-0.071,0.028,-0.0995,189
2026-06-18,7708,全家國際餐飲股份有限公司,OTC,94.0,-0.072,0.009,-0.0739,190
2026-06-18,1414,東和紡織股份有限公司,TWSE,17.5,-0.0791,0.097,-0.153,191
2026-06-18,1730,花仙子企業股份有限公司,TWSE,50.02,-0.0792,0.065,-0.0293,192
2026-06-18,6916,華凌光電股份有限公司,TWSE,22.3,-0.0799,0.612,0.0,193
2026-06-18,3489,森寶開發股份有限公司,OTC,22.95,-0.0804,0.127,-0.0727,194
2026-06-18,5481,新華泰富股份有限公司,OTC,22.75,-0.0818,0.132,-0.1026,195
2026-06-18,1402,遠東新世紀股份有限公司,TWSE,28.85,-0.0855,0.15,-0.1047,196
2026-06-18,5487,通泰積體電路股份有限公司,OTC,29.5,-0.0855,0.112,-0.1061,197
2026-06-18,1240,茂生農經股份有限公司,OTC,58.4,-0.0856,0.065,-0.0656,198
2026-06-18,8284,三竹資訊股份有限公司,OTC,60.7,-0.0907,0.126,-0.0636,199
2026-06-18,6730,常廣股份有限公司,OTC,36.46,-0.094,0.215,-0.244,200
2026-06-18,3321,同泰電子科技股份有限公司,TWSE,24.3,-0.0982,0.697,0.0,201
2026-06-18,6180,遊戲橘子數位科技股份有限公司,OTC,50.3,-0.0986,0.039,-0.2772,202
2026-06-18,7715,裕山環境工程股份有限公司,OTC,32.4,-0.0994,0.356,-0.1597,203
2026-06-18,2884,玉山金融控股股份有限公司,TWSE,33.96,-0.1002,0.234,-0.0028,204
2026-06-18,1731,美吾華股份有限公司,TWSE,20.58,-0.1016,0.092,-0.018,205
2026-06-18,9928,中國電視事業股份有限公司,TWSE,18.6,-0.1027,0.037,-0.11,206
2026-06-18,2415,錩新科技股份有限公司,TWSE,30.35,-0.1048,0.413,-0.0098,207
2026-06-18,4111,濟生醫藥生技股份有限公司,OTC,30.2,-0.1058,0.111,-0.0793,208
2026-06-18,7782,光速火箭股份有限公司,OTC,28.15,-0.1066,0.206,-0.3695,209
2026-06-18,4702,中美聯合實業股份有限公司,OTC,9.65,-0.1072,0.128,-0.0814,210
2026-06-18,6164,華興電子工業股份有限公司,TWSE,13.35,-0.1082,0.563,-0.0184,211
2026-06-18,2109,華豐橡膠工業股份有限公司,TWSE,14.65,-0.1229,0.121,-0.1036,212
2026-06-18,4907,富宇地產股份有限公司,OTC,42.5,-0.1239,0.175,-0.1617,213
2026-06-18,2511,太子建設開發股份有限公司,TWSE,8.22,-0.1255,0.141,-0.1347,214
2026-06-18,4442,開曼群島商竣邦國際股份有限公司,OTC,52.69,-0.1284,0.086,-0.2154,215
2026-06-18,2527,宏璟建設股份有限公司,TWSE,39.8,-0.1388,0.843,-0.0038,216
2026-06-18,5512,力麒建設股份有限公司,OTC,7.95,-0.1409,0.114,-0.1063,217
2026-06-18,4716,大立高分子工業股份有限公司,OTC,18.25,-0.1415,0.376,0.0,218
2026-06-18,2033,佳大世界股份有限公司,TWSE,15.75,-0.1421,0.145,-0.2808,219
2026-06-18,4946,紅心辣椒娛樂科技股份有限公司,OTC,110.5,-0.1453,0.395,-0.4289,220
2026-06-18,3360,尚立股份有限公司,OTC,16.25,-0.147,0.618,-0.0741,221
2026-06-18,6965,中傑投資控股股份有限公司,TWSE,77.0,-0.1476,0.093,-0.2545,222
2026-06-18,5209,新鼎系統股份有限公司,OTC,161.37,-0.1519,0.217,-0.0593,223
2026-06-18,2618,長榮航空股份有限公司,TWSE,40.54,-0.159,0.502,0.0,224
2026-06-18,2332,友訊科技股份有限公司,TWSE,20.05,-0.1606,0.649,0.0,225
2026-06-18,6625,必應創造股份有限公司,TWSE,79.2,-0.1612,0.265,-0.2115,226
2026-06-18,2910,統領百貨股份有限公司,TWSE,23.1,-0.1617,0.438,-0.0233,227
2026-06-18,6668,中揚光電股份有限公司,TWSE,47.2,-0.1636,0.631,-0.0416,228
2026-06-18,3484,崧騰企業股份有限公司,OTC,55.1,-0.1689,0.412,0.0,229
2026-06-18,4994,傳奇網路遊戲股份有限公司,TWSE,91.8,-0.1719,0.176,-0.0956,230
2026-06-18,3653,健策精密工業股份有限公司,TWSE,3965.0,-0.1726,0.993,-0.2718,231
2026-06-18,3607,谷崧精密工業股份有限公司,TWSE,16.05,-0.1771,0.555,-0.0792,232
2026-06-18,6542,隆中網絡股份有限公司,OTC,47.98,-0.1807,0.151,-0.1645,233
2026-06-18,5880,合作金庫金融控股股份有限公司,TWSE,24.75,-0.1844,0.182,-0.0049,234
2026-06-18,1434,福懋興業股份有限公司,TWSE,16.95,-0.1902,0.304,-0.0813,235
2026-06-18,6269,台郡科技股份有限公司,TWSE,79.6,-0.1909,0.923,-0.0038,236
2026-06-18,1452,宏益纖維工業股份有限公司,TWSE,10.95,-0.194,0.062,-0.2175,237
2026-06-18,1777,生泰合成工業股份有限公司,OTC,72.4,-0.1953,0.112,-0.1188,238
2026-06-18,1909,榮成紙業股份有限公司,TWSE,10.2,-0.1959,0.075,-0.1092,239
2026-06-18,2704,國賓大飯店股份有限公司,TWSE,45.6,-0.1975,0.28,-0.0108,240
2026-06-18,3511,矽瑪科技股份有限公司,OTC,24.95,-0.2012,0.682,-0.0759,241
2026-06-18,1453,大將開發股份有限公司,TWSE,11.8,-0.2029,0.179,-0.169,242
2026-06-18,1432,大魯閣實業股份有限公司,TWSE,15.64,-0.2033,0.13,-0.0904,243
2026-06-18,4126,太平洋醫材股份有限公司,OTC,80.6,-0.205,0.061,-0.1315,244
2026-06-18,1227,佳格食品股份有限公司,TWSE,29.1,-0.207,0.093,-0.1429,245
2026-06-18,9930,中聯資源股份有限公司,TWSE,66.01,-0.2073,0.165,-0.0604,246
2026-06-18,4972,湯石照明科技股份有限公司,OTC,16.9,-0.2073,0.034,-0.1421,247
2026-06-18,2836,高雄銀行股份有限公司,TWSE,12.35,-0.2091,0.194,-0.0426,248
2026-06-18,3419,譁裕實業股份有限公司,TWSE,14.4,-0.2139,0.414,-0.1978,249
2026-06-18,4560,強信機械科技股份有限公司,TWSE,33.1,-0.2213,0.242,-0.1465,250
2026-06-18,1733,五鼎生物技術股份有限公司,TWSE,29.3,-0.2243,0.209,-0.1832,251
2026-06-18,1465,偉全實業股份有限公司,TWSE,12.5,-0.2253,0.149,-0.0637,252
2026-06-18,2705,六福開發股份有限公司,TWSE,16.5,-0.2256,0.199,-0.12,253
2026-06-18,5312,寶島光學科技股份有限公司,OTC,90.75,-0.2334,0.133,-0.3313,254
2026-06-18,4736,泰博科技股份有限公司,TWSE,126.0,-0.2366,0.251,-0.0701,255
2026-06-18,2006,東和鋼鐵企業股份有限公司,TWSE,69.5,-0.2377,0.296,-0.116,256
2026-06-18,6666,羅麗芬控股股份有限公司,TWSE,42.95,-0.24,0.162,-0.3039,257
2026-06-18,9951,皇田工業股份有限公司,OTC,53.4,-0.2409,0.142,-0.1577,258
2026-06-18,2034,允強實業股份有限公司,TWSE,20.85,-0.245,0.293,-0.0795,259
2026-06-18,4541,晟田科技工業股份有限公司,OTC,49.44,-0.2472,0.656,-0.2084,260
2026-06-18,8112,至上電子股份有限公司,TWSE,94.18,-0.2517,0.982,-0.0061,261
2026-06-18,3672,康聯訊科技股份有限公司,OTC,12.05,-0.2555,0.114,-0.3035,262
2026-06-18,8432,東生華製藥股份有限公司,OTC,51.2,-0.2558,0.079,-0.0842,263
2026-06-18,4114,健喬信元醫藥生技股份有限公司,OTC,30.95,-0.2563,0.195,-0.2115,264
2026-06-18,1535,中宇環保工程股份有限公司,TWSE,50.4,-0.2577,0.146,-0.125,265
2026-06-18,2901,欣欣大眾市場股份有限公司,TWSE,23.85,-0.2594,0.136,-0.1072,266
2026-06-18,2008,高興昌鋼鐵股份有限公司,TWSE,30.8,-0.2609,0.331,-0.0016,267
2026-06-18,6690,安碁資訊股份有限公司,OTC,169.71,-0.2635,0.332,-0.0453,268
2026-06-18,2023,燁輝企業股份有限公司,TWSE,13.95,-0.2655,0.115,-0.1389,269
2026-06-18,2745,五福旅行社股份有限公司,OTC,108.0,-0.2658,0.299,-0.254,270
2026-06-18,2633,台灣高速鐵路股份有限公司,TWSE,26.15,-0.2666,0.144,-0.0889,271
2026-06-18,4102,永日化學工業股份有限公司,OTC,19.0,-0.2688,0.088,-0.1793,272
2026-06-18,4153,鈺緯科技開發股份有限公司,OTC,30.0,-0.2689,0.058,-0.2359,273
2026-06-18,1102,亞洲水泥股份有限公司,TWSE,35.8,-0.2694,0.129,-0.1351,274
2026-06-18,2425,承啟科技股份有限公司,TWSE,39.31,-0.2713,0.857,-0.0448,275
2026-06-18,6901,鑽石生技投資股份有限公司,TWSE,16.55,-0.2717,0.264,-0.2156,276
2026-06-18,2852,第一產物保險股份有限公司,TWSE,26.35,-0.2749,0.248,-0.0099,277
2026-06-18,2706,第一華僑大飯店股份有限公司,TWSE,12.5,-0.2752,0.177,-0.0739,278
2026-06-18,1612,宏泰電工股份有限公司,TWSE,35.72,-0.2773,0.466,-0.0578,279
2026-06-18,2889,國票金融控股股份有限公司,TWSE,15.25,-0.2884,0.173,-0.1335,280
2026-06-18,1808,潤隆建設股份有限公司,TWSE,32.25,-0.2909,0.319,-0.2521,281
2026-06-18,2596,綠意開發股份有限公司,OTC,30.8,-0.2923,0.115,-0.2203,282
2026-06-18,2949,欣新網股份有限公司,OTC,68.4,-0.2936,0.27,-0.0769,283
2026-06-18,2608,嘉里大榮物流股份有限公司,TWSE,29.1,-0.2949,0.114,-0.1218,284
2026-06-18,8462,柏文健康事業股份有限公司,TWSE,139.0,-0.2961,0.216,-0.1364,285
2026-06-18,2915,潤泰全球股份有限公司,TWSE,53.3,-0.2972,0.241,-0.0516,286
2026-06-18,2849,安泰商業銀行股份有限公司,TWSE,14.6,-0.2996,0.447,0.0,287
