pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-04-25,6165,浪凡網路科技股份有限公司,TWSE,52.5,0.538,0.765,-0.0398,1,0
2025-04-25,1616,億泰電線電纜股份有限公司,TWSE,23.22,0.5299,0.792,-0.1337,2,0
2025-04-25,3546,宇峻奧汀科技股份有限公司,OTC,76.25,0.473,0.25,0.0,3,0
2025-04-25,9907,統一實業股份有限公司,TWSE,15.87,0.4067,0.645,-0.0191,4,0
2025-04-25,2474,可成科技股份有限公司,TWSE,197.34,0.1695,0.687,-0.0814,5,0
