pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-07-25,4958,臻鼎科技控股股份有限公司,TWSE,115.21,0.026,0.977,-0.1263,5,1
2025-07-25,2845,遠東國際商業銀行股份有限公司,TWSE,12.52,0.0017,0.597,-0.0767,6,1
2025-07-25,3033,威健實業股份有限公司,TWSE,32.28,-0.0088,0.807,-0.0641,7,1
2025-07-25,1434,福懋興業股份有限公司,TWSE,16.1,-0.2534,0.798,-0.249,8,1
2025-07-25,9945,潤泰創新國際股份有限公司,TWSE,28.99,-0.6211,0.85,-0.4063,9,1
