pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-10-31,2421,建準電機工業股份有限公司,TWSE,146.05,0.562,0.93,0.0,6,1
2025-10-31,3221,台灣嘉碩科技股份有限公司,OTC,24.63,0.3671,0.605,-0.0132,7,1
2025-10-31,8131,福懋科技股份有限公司,TWSE,37.95,0.3449,0.807,-0.0331,8,1
2025-10-31,2441,超豐電子股份有限公司,TWSE,70.5,0.2621,0.521,-0.0195,9,1
2025-10-31,6603,富強鑫精密工業股份有限公司,OTC,19.55,0.1888,0.47,-0.0151,10,1
