pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-06-13,1612,宏泰電工股份有限公司,TWSE,32.33,0.1408,0.827,-0.0503,6,1
2025-06-13,3702,大聯大控股股份有限公司,TWSE,67.19,0.0983,0.827,-0.2767,7,1
2025-06-13,2890,永豐金融控股股份有限公司,TWSE,22.55,0.097,0.646,-0.0627,8,1
2025-06-13,2834,臺灣中小企業銀行股份有限公司,TWSE,14.15,0.0634,0.598,-0.1062,9,1
2025-06-13,2633,台灣高速鐵路股份有限公司,TWSE,27.79,0.0491,0.321,-0.0351,10,1
