pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-07-31,2892,第一金,TWSE,36.75,0.3847,0.189,0.0,6,0
2026-07-31,1907,永豐餘,TWSE,29.05,0.3538,0.098,-0.0051,7,0
2026-07-31,6214,精誠,TWSE,154.0,0.3233,0.477,0.0,8,0
2026-07-31,2801,彰銀,TWSE,25.2,0.3185,0.208,0.0,9,0
2026-07-31,2834,臺企銀,TWSE,18.2,0.229,0.183,-0.0027,10,0
