pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-04-17,3615,安可光電股份有限公司,OTC,34.9,0.3739,0.908,-0.0643,6,1
2026-04-17,2548,華固建設股份有限公司,TWSE,121.51,0.3443,0.298,0.0,7,1
2026-04-17,3205,佰研生化科技股份有限公司,OTC,62.1,0.2979,0.048,-0.0064,8,1
2026-04-17,9933,中鼎工程股份有限公司,TWSE,38.5,0.2868,0.393,-0.0228,9,1
2026-04-17,2880,華南金融控股股份有限公司,TWSE,36.15,0.2624,0.263,-0.0512,10,1
