pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-02-06,2883,凱基金融控股股份有限公司,TWSE,17.68,0.1217,0.36,-0.0054,6,1
2026-02-06,2897,王道商業銀行股份有限公司,TWSE,9.3,0.0048,0.044,-0.0223,7,1
2026-02-06,3587,閎康科技股份有限公司,OTC,213.5,-0.0444,0.919,-0.0452,8,1
2026-02-06,3437,榮創能源科技股份有限公司,TWSE,16.1,-0.151,0.64,-0.2715,9,1
2026-02-06,2618,長榮航空股份有限公司,TWSE,36.78,-0.1829,0.228,-0.0927,10,1
