pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-09-18,2890,永豐金,TWSE,45.25,0.6076,0.348,-0.0152,6,1
2026-09-18,3162,精確,OTC,76.9,0.4281,0.712,-0.1897,7,1
2026-09-18,3176,基亞,OTC,38.2,0.4033,0.141,-0.0426,8,1
2026-09-18,2006,東和鋼鐵,TWSE,87.6,0.3553,0.181,-0.0102,9,1
2026-09-18,3029,零壹,TWSE,125.0,0.3017,0.424,0.0,10,1
