pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-09-26,1313,聯成化學科技股份有限公司,TWSE,10.51,0.0087,0.918,-0.1319,6,1
2025-09-26,2887,台新新光金融控股股份有限公司,TWSE,17.8,-0.0015,0.639,0.0,7,1
2025-09-26,3481,群創光電股份有限公司,TWSE,14.07,-0.0759,0.691,-0.0578,8,1
2025-09-26,4904,遠傳電信股份有限公司,TWSE,83.88,-0.1331,0.281,-0.0311,9,1
2025-09-26,6116,瀚宇彩晶股份有限公司,TWSE,8.21,-0.1523,0.95,-0.1266,10,1
