pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-08-15,8926,台灣汽電共生股份有限公司,TWSE,45.66,0.2943,0.563,0.0,6,1
2025-08-15,1612,宏泰電工股份有限公司,TWSE,35.58,0.2622,0.853,0.0,7,1
2025-08-15,2820,中華票券金融股份有限公司,TWSE,15.47,0.2236,0.292,-0.0091,8,1
2025-08-15,2886,兆豐金融控股股份有限公司,TWSE,42.3,0.2086,0.319,-0.0117,9,1
2025-08-15,6505,台塑石化股份有限公司,TWSE,41.02,0.2012,0.929,-0.2694,10,1
