pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-07-10,3290,東浦,OTC,68.4,0.3378,0.645,-0.0198,6,1
2026-07-10,8932,智通*,OTC,118.5,0.3183,0.529,-0.0084,7,1
2026-07-10,6214,精誠,TWSE,143.5,0.2074,0.45,-0.0514,8,1
2026-07-10,2206,三陽工業,TWSE,64.2,0.1076,0.049,-0.0375,9,1
2026-07-10,5876,上海商銀,TWSE,42.8,0.0727,0.079,-0.052,10,1
