pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-07-24,2425,承啟,TWSE,46.85,0.3651,0.856,0.0,6,1
2026-07-24,5876,上海商銀,TWSE,46.15,0.3314,0.038,0.0,7,1
2026-07-24,3605,宏致,TWSE,91.0,0.3239,0.85,-0.037,8,1
2026-07-24,5490,同亨,OTC,32.7,0.2987,0.493,-0.0511,9,0
2026-07-24,2615,萬海,TWSE,87.0,0.239,0.219,-0.0134,10,1
