pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-09-04,2637,慧洋-KY,TWSE,99.8,0.7534,0.325,-0.0216,6,1
2026-09-04,6505,台塑化,TWSE,78.1,0.6659,0.2,-0.162,7,1
2026-09-04,2542,興富發,TWSE,48.55,0.5928,0.059,-0.0051,8,1
2026-09-04,2855,統一證,TWSE,50.7,0.588,0.895,-0.1059,9,1
2026-09-04,2886,兆豐金,TWSE,49.55,0.5863,0.044,-0.0321,10,1
