pick_date,code,name,market,close,alpha120,beta120,d240h,rank
2026-05-15,5285,界霖科技股份有限公司,TWSE,73.19,0.2987,0.538,-0.004,55
2026-05-15,8261,富鼎先進電子股份有限公司,TWSE,134.5,0.2822,0.599,-0.011,56
2026-05-15,6506,雙邦實業股份有限公司,OTC,19.3,0.273,0.205,-0.0178,57
2026-05-15,2065,世豐螺絲股份有限公司,OTC,33.5,0.2353,0.2,-0.1578,58
2026-05-15,6449,鈺邦科技股份有限公司,TWSE,260.42,0.235,0.991,0.0,59
2026-05-15,8105,凌巨科技股份有限公司,TWSE,15.7,0.2285,0.653,-0.0309,60
2026-05-15,7777,能率亞洲資本股份有限公司,OTC,34.99,0.2094,0.778,-0.1373,61
2026-05-15,3219,倚強科技股份有限公司,OTC,89.2,0.1914,0.987,-0.1854,62
2026-05-15,2542,興富發建設股份有限公司,TWSE,43.75,0.1852,0.164,0.0,63
2026-05-15,6277,宏正自動科技股份有限公司,TWSE,71.9,0.1743,0.288,-0.0137,64
2026-05-15,6227,茂綸股份有限公司,OTC,124.5,0.1581,0.6,0.0,65
2026-05-15,3236,千如電機工業股份有限公司,OTC,38.9,0.1575,0.995,-0.0323,66
2026-05-15,2483,百容電子股份有限公司,TWSE,24.05,0.1574,0.419,-0.0224,67
2026-05-15,3048,益登科技股份有限公司,TWSE,55.23,0.1527,0.918,0.0,68
2026-05-15,5215,科嘉(開曼)股份有限公司,TWSE,43.3,0.1523,0.284,-0.0648,69
2026-05-15,3516,亞帝歐光電股份有限公司,OTC,22.9,0.1512,0.223,-0.0984,70
2026-05-15,4106,雃博股份有限公司,TWSE,22.9,0.1224,0.063,-0.0317,71
2026-05-15,5220,萬達光電科技股份有限公司,OTC,22.42,0.1223,0.39,0.0,72
2026-05-15,2535,達欣工程股份有限公司,TWSE,75.1,0.1219,0.459,-0.0196,73
2026-05-15,2066,世德工業股份有限公司,OTC,60.7,0.1217,0.272,-0.2501,74
2026-05-15,2937,集雅社股份有限公司,OTC,46.2,0.1202,0.105,-0.0136,75
2026-05-15,3438,台灣類比科技股份有限公司,OTC,65.0,0.1201,0.639,-0.0441,76
2026-05-15,6432,今展科技股份有限公司,OTC,51.1,0.1156,0.831,0.0,77
2026-05-15,6579,研揚科技股份有限公司,TWSE,147.08,0.0994,0.53,0.0,78
2026-05-15,4904,遠傳電信股份有限公司,TWSE,94.66,0.0764,0.049,0.0,79
2026-05-15,4609,唐鋒實業股份有限公司,OTC,5.63,0.0759,0.066,-0.3438,80
2026-05-15,3441,聯一光電股份有限公司,OTC,43.76,0.0758,0.65,0.0,81
2026-05-15,5511,德昌營造股份有限公司,OTC,72.4,0.0726,0.232,-0.0372,82
2026-05-15,8415,大成國際鋼鐵股份有限公司,OTC,33.85,0.0717,0.036,-0.0248,83
2026-05-15,4432,銘旺實業股份有限公司,OTC,17.4,0.0715,0.164,-0.1257,84
2026-05-15,2414,精技電腦股份有限公司,TWSE,48.3,0.0714,0.353,-0.0123,85
2026-05-15,2762,世界健身股份有限公司,TWSE,82.0,0.0702,0.186,-0.0226,86
2026-05-15,2727,王品餐飲股份有限公司,TWSE,236.5,0.0508,0.17,-0.0559,87
2026-05-15,1583,程泰機械股份有限公司,TWSE,48.15,0.0169,0.253,-0.1509,88
2026-05-15,2027,大成不銹鋼工業股份有限公司,TWSE,39.85,0.0159,0.223,-0.0579,89
2026-05-15,2302,麗正國際科技股份有限公司,TWSE,24.62,0.0056,0.805,-0.0462,90
2026-05-15,1216,統一企業股份有限公司,TWSE,75.7,-0.0031,0.045,-0.0971,91
2026-05-15,3666,光耀科技股份有限公司,OTC,28.65,-0.0076,0.001,-0.1305,92
2026-05-15,4207,環泰企業股份有限公司,OTC,18.85,-0.0188,0.159,-0.0088,93
2026-05-15,6416,瑞祺電通股份有限公司,TWSE,89.3,-0.0207,0.465,-0.0507,94
2026-05-15,1817,凱撒衛浴股份有限公司,TWSE,37.48,-0.0276,0.064,-0.0591,95
2026-05-15,3305,昇貿科技股份有限公司,TWSE,138.5,-0.0287,0.924,-0.1006,96
2026-05-15,3317,尼克森微電子股份有限公司,OTC,75.3,-0.0339,0.935,0.0,97
2026-05-15,6464,台灣數位光訊科技股份有限公司,TWSE,77.6,-0.0493,0.144,-0.03,98
2026-05-15,8935,邦泰複合材料股份有限公司,OTC,19.8,-0.0504,0.393,-0.355,99
2026-05-15,1726,永記造漆工業股份有限公司,TWSE,76.8,-0.0529,0.118,-0.0129,100
2026-05-15,4966,譜瑞科技股份有限公司,OTC,800.0,-0.0535,0.629,-0.0566,101
2026-05-15,6654,天正國際精密機械股份有限公司,OTC,95.3,-0.0595,0.308,-0.0325,102
2026-05-15,4440,宜新實業股份有限公司,TWSE,18.65,-0.0674,0.133,-0.1115,103
2026-05-15,2908,特力股份有限公司,TWSE,20.27,-0.0676,0.129,-0.0072,104
2026-05-15,3094,聯傑國際股份有限公司,TWSE,32.44,-0.0748,0.907,-0.021,105
2026-05-15,4754,國碳科技股份有限公司,OTC,36.25,-0.0763,0.056,-0.0494,106
2026-05-15,2597,潤弘精密工程事業股份有限公司,TWSE,153.94,-0.0907,0.189,-0.1071,107
2026-05-15,3130,一零四資訊科技股份有限公司,TWSE,222.5,-0.0958,0.059,-0.0451,108
2026-05-15,6195,詩肯股份有限公司,OTC,25.42,-0.0998,0.044,-0.1039,109
2026-05-15,4571,鈞興機電國際股份有限公司,TWSE,204.79,-0.108,0.816,0.0,110
2026-05-15,9939,宏全國際股份有限公司,TWSE,118.92,-0.1195,0.167,-0.2013,111
2026-05-15,4912,聯德控股股份有限公司,TWSE,104.57,-0.1251,0.837,-0.0094,112
2026-05-15,1563,巧新科技工業股份有限公司,TWSE,44.75,-0.127,0.313,-0.221,113
2026-05-15,2064,晉椿工業股份有限公司,OTC,12.85,-0.1273,0.205,-0.1168,114
2026-05-15,2478,大毅科技股份有限公司,TWSE,83.5,-0.129,0.984,0.0,115
2026-05-15,2425,承啟科技股份有限公司,TWSE,34.52,-0.1323,0.711,-0.1032,116
2026-05-15,3531,先益電子工業股份有限公司,OTC,22.9,-0.1392,0.257,-0.0189,117
2026-05-15,2881,富邦金融控股股份有限公司,TWSE,92.95,-0.1454,0.321,-0.0214,118
2026-05-15,7708,全家國際餐飲股份有限公司,OTC,93.9,-0.1518,0.027,-0.0749,119
2026-05-15,2356,英業達股份有限公司,TWSE,52.2,-0.1578,0.794,-0.0188,120
2026-05-15,4111,濟生醫藥生技股份有限公司,OTC,30.15,-0.1625,0.166,-0.0808,121
2026-05-15,6598,Applied BioCode Corporation,TWSE,24.35,-0.1813,0.54,-0.0507,122
2026-05-15,4155,訊映光電股份有限公司,TWSE,14.3,-0.1928,0.148,-0.1774,123
2026-05-15,2852,第一產物保險股份有限公司,TWSE,24.87,-0.2002,0.252,-0.0654,124
2026-05-15,2241,艾姆勒科技股份有限公司,TWSE,34.3,-0.212,0.328,-0.1603,125
2026-05-15,2377,微星科技股份有限公司,TWSE,112.0,-0.2153,0.389,-0.2382,126
2026-05-15,1810,和成欣業股份有限公司,TWSE,18.62,-0.223,0.532,-0.2231,127
2026-05-15,8374,羅昇企業股份有限公司,TWSE,103.0,-0.2444,0.973,-0.1308,128
2026-05-15,1533,車王電子股份有限公司,TWSE,34.4,-0.2457,0.428,-0.069,129
2026-05-15,4583,台灣精銳科技股份有限公司,TWSE,774.0,-0.2597,0.815,-0.097,130
2026-05-15,3312,弘憶國際股份有限公司,TWSE,47.15,-0.2786,0.941,-0.0745,131
2026-05-15,4735,豪展醫療科技股份有限公司,OTC,29.81,-0.285,0.227,-0.1619,132
2026-05-15,8163,達方電子股份有限公司,TWSE,33.46,-0.3071,0.407,-0.1463,133
2026-05-15,910861,神州數碼控股有限公司,TWSE,5.09,-0.3088,0.126,-0.1845,134
2026-05-15,6585,鼎基先進材料股份有限公司,TWSE,88.89,-0.3261,0.315,-0.2582,135
2026-05-15,2376,技嘉科技股份有限公司,TWSE,326.5,-0.3348,0.89,-0.0015,136
2026-05-15,6695,芯鼎科技股份有限公司,TWSE,51.9,-0.339,0.765,-0.0615,137
2026-05-15,2947,振宇五金股份有限公司,OTC,78.5,-0.3423,0.229,-0.1579,138
2026-05-15,8932,智通科創股份有限公司,OTC,98.4,-0.3468,0.649,-0.1714,139
2026-05-15,6527,明達醫學科技股份有限公司,OTC,71.0,-0.3674,0.069,-0.2047,140
2026-05-15,3287,廣寰科技股份有限公司,OTC,32.0,-0.3752,0.409,-0.2054,141
2026-05-15,4747,強生化學製藥廠股份有限公司,OTC,56.79,-0.3806,0.157,-0.2468,142
2026-05-15,8341,日友環保科技股份有限公司,TWSE,72.58,-0.3933,0.277,-0.1639,143
2026-05-15,4974,亞泰影像科技股份有限公司,OTC,70.79,-0.3934,0.496,-0.2237,144
2026-05-15,5530,龍巖股份有限公司,OTC,48.1,-0.3999,0.402,-0.2745,145
2026-05-15,3596,智易科技股份有限公司,TWSE,183.5,-0.4028,0.61,-0.2252,146
2026-05-15,3646,艾恩特精密工業股份有限公司,OTC,23.8,-0.41,0.058,-0.1932,147
2026-05-15,8071,能率網通股份有限公司,OTC,19.0,-0.4182,0.609,-0.0865,148
2026-05-15,6204,台灣艾華電子工業股份有限公司,OTC,82.7,-0.4213,0.701,-0.0991,149
2026-05-15,6498,久禾光電股份有限公司,OTC,100.03,-0.4295,0.728,-0.1954,150
2026-05-15,5490,同亨科技股份有限公司,OTC,26.92,-0.4325,0.472,-0.2187,151
2026-05-15,2375,凱美電機股份有限公司,TWSE,99.4,-0.4339,0.967,-0.071,152
2026-05-15,6111,光聚晶電聯合股份有限公司,OTC,48.75,-0.438,0.522,-0.1432,153
2026-05-15,5484,慧友電子股份有限公司,TWSE,40.6,-0.4458,0.837,-0.2468,154
2026-05-15,4729,熒茂光學股份有限公司,OTC,20.75,-0.4678,0.542,-0.2272,155
2026-05-15,6629,泰金投資控股股份有限公司,OTC,125.23,-0.4746,0.45,-0.1476,156
2026-05-15,4192,杏國新藥股份有限公司,OTC,21.0,-0.4799,0.019,-0.3081,157
2026-05-15,6719,力智電子股份有限公司,TWSE,200.0,-0.4862,0.7,-0.0676,158
2026-05-15,3537,堡達實業股份有限公司,OTC,53.0,-0.4874,0.697,-0.0221,159
2026-05-15,6237,驊訊電子企業股份有限公司,OTC,45.7,-0.4921,0.822,-0.1022,160
2026-05-15,6844,諾貝兒寶貝股份有限公司,OTC,61.02,-0.5111,0.072,-0.3886,161
2026-05-15,3217,優群科技股份有限公司,OTC,184.0,-0.5202,0.597,-0.1024,162
2026-05-15,9921,巨大機械工業股份有限公司,TWSE,75.9,-0.5357,0.164,-0.3749,163
2026-05-15,2428,興勤電子工業股份有限公司,TWSE,206.0,-0.5512,0.939,-0.0283,164
2026-05-15,3479,安勤科技股份有限公司,OTC,98.78,-0.554,0.513,-0.1319,165
2026-05-15,5493,三聯科技股份有限公司,OTC,95.1,-0.5791,0.816,-0.0031,166
2026-05-15,6161,捷波資訊股份有限公司,OTC,45.55,-0.5836,0.508,-0.228,167
2026-05-15,2359,所羅門股份有限公司,TWSE,135.0,-0.6176,0.918,-0.1892,168
2026-05-15,9914,美利達工業股份有限公司,TWSE,70.1,-0.635,0.116,-0.4026,169
2026-05-15,2498,宏達國際電子股份有限公司,TWSE,44.81,-0.6808,0.779,-0.3919,170
2026-05-15,7642,昶瑞機電股份有限公司,OTC,68.11,-0.6893,0.342,-0.4496,171
2026-05-15,6573,虹揚發展科技股份有限公司,TWSE,13.45,-0.7262,0.478,-0.271,172
2026-05-15,3558,神準科技股份有限公司,OTC,121.0,-0.7791,0.62,-0.3566,173
2026-05-15,3032,偉訓科技股份有限公司,TWSE,80.4,-0.8762,0.749,-0.3108,174
2026-05-15,4585,達明機器人股份有限公司,TWSE,352.99,-0.8878,0.992,-0.5569,175
2026-05-15,2374,佳能企業股份有限公司,TWSE,82.2,-0.9265,0.946,-0.1343,176
