pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-02-11,2347,聯強國際股份有限公司,TWSE,68.7,0.1673,0.339,-0.0447,6,1
2026-02-11,2889,國票金融控股股份有限公司,TWSE,17.2,0.1644,0.06,-0.0029,7,1
2026-02-11,2006,東和鋼鐵企業股份有限公司,TWSE,67.87,0.1538,0.165,-0.04,8,1
2026-02-11,3209,全科科技股份有限公司,TWSE,37.4,0.1274,0.367,-0.005,9,1
2026-02-11,1708,東南實業股份有限公司,TWSE,33.69,-0.0067,0.223,-0.1334,10,1
