pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-05-09,1810,和成欣業股份有限公司,TWSE,17.84,0.3739,0.93,-0.1063,6,0
2025-05-09,2105,正新橡膠工業股份有限公司,TWSE,46.55,0.3417,0.345,-0.1336,7,0
2025-05-09,3036,文曄科技股份有限公司,TWSE,109.11,0.3296,0.811,-0.0444,8,0
2025-05-09,1312,國喬石油化學股份有限公司,TWSE,12.45,0.2788,0.878,-0.1968,9,0
2025-05-09,2412,中華電信股份有限公司,TWSE,126.13,0.1767,0.178,0.0,10,0
