pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-12-12,6127,九豪精密陶瓷股份有限公司,OTC,29.25,0.6568,0.952,-0.0831,6,1
2025-12-12,1608,華榮電線電纜股份有限公司,TWSE,38.35,0.6421,0.707,-0.046,7,1
2025-12-12,8390,金益鼎企業股份有限公司,OTC,86.9,0.6106,0.569,-0.0192,8,1
2025-12-12,2880,華南金融控股股份有限公司,TWSE,30.95,0.4607,0.016,0.0,9,1
2025-12-12,2887,台新新光金融控股股份有限公司,TWSE,19.4,0.348,0.254,-0.0202,10,1
