pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2026-08-07,2637,慧洋-KY,TWSE,87.9,0.3317,0.418,0.0,6,1
2026-08-07,2542,興富發,TWSE,44.3,0.3203,0.098,-0.0253,7,1
2026-08-07,2605,新興,TWSE,32.55,0.2832,0.25,-0.2232,8,1
2026-08-07,2618,長榮航,TWSE,44.4,0.1653,0.41,0.0,9,1
2026-08-07,2547,日勝生,TWSE,10.65,0.1002,0.089,-0.0106,10,1
