pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-01-17,3005,神基控股股份有限公司,TWSE,104.79,0.1565,0.667,-0.2249,6,1
2025-01-17,2880,華南金融控股股份有限公司,TWSE,25.96,0.0711,0.523,-0.0054,7,1
2025-01-17,2645,長榮航太科技股份有限公司,TWSE,99.52,0.0504,0.493,-0.0967,8,1
2025-01-17,2801,彰化商業銀行股份有限公司,TWSE,16.78,0.0482,0.304,0.0,9,1
2025-01-17,8033,雷虎科技股份有限公司,TWSE,65.9,-0.121,0.688,-0.2098,10,1
