pick_date,code,name,market,close,alpha120,beta120,d240h,rank
2026-06-12,5288,開曼商豐祥控股股份有限公司,TWSE,190.5,0.4326,0.37,-0.0026,59
2026-06-12,1709,和益化學工業股份有限公司,TWSE,21.35,0.4296,0.114,0.0,60
2026-06-12,2882,國泰金融控股股份有限公司,TWSE,97.03,0.4098,0.425,-0.0337,61
2026-06-12,2851,中央再保險股份有限公司,TWSE,34.95,0.3977,0.361,0.0,62
2026-06-12,4939,亞洲電材股份有限公司,OTC,66.2,0.3802,0.962,0.0,63
2026-06-12,2030,彰源企業股份有限公司,TWSE,18.45,0.3787,0.383,-0.0126,64
2026-06-12,1904,正隆股份有限公司,TWSE,22.45,0.3712,0.135,-0.0108,65
2026-06-12,3516,亞帝歐光電股份有限公司,OTC,24.65,0.3503,0.2,-0.0295,66
2026-06-12,2850,新光產物保險股份有限公司,TWSE,141.21,0.3279,0.212,-0.0166,67
2026-06-12,5450,南良國際股份有限公司,OTC,15.3,0.3169,0.045,-0.0347,68
2026-06-12,2066,世德工業股份有限公司,OTC,60.8,0.2988,0.199,-0.1927,69
2026-06-12,5227,蓋曼群島商立凱電能科技(股)公司,OTC,30.9,0.298,0.198,-0.0912,70
2026-06-12,3213,茂訊電腦股份有限公司,OTC,130.52,0.2973,0.455,-0.0036,71
2026-06-12,2542,興富發建設股份有限公司,TWSE,44.95,0.2732,0.132,-0.011,72
2026-06-12,6944,兆聯實業股份有限公司,TWSE,991.0,0.2706,0.877,0.0,73
2026-06-12,6615,慧智基因股份有限公司,OTC,35.5,0.2686,0.095,-0.0327,74
2026-06-12,8163,達方電子股份有限公司,TWSE,42.36,0.2686,0.516,-0.0035,75
2026-06-12,5871,中租控股股份有限公司,TWSE,121.5,0.2664,0.171,-0.0122,76
2026-06-12,2241,艾姆勒科技股份有限公司,TWSE,43.1,0.2653,0.101,0.0,77
2026-06-12,4538,大詠城機械股份有限公司,OTC,18.55,0.2336,0.107,0.0,78
2026-06-12,2428,興勤電子工業股份有限公司,TWSE,291.0,0.2323,0.851,-0.0051,79
2026-06-12,8210,勤誠興業股份有限公司,TWSE,1459.42,0.2255,0.983,-0.0514,80
2026-06-12,3022,威強電工業電腦股份有限公司,TWSE,87.1,0.2226,0.43,0.0,81
2026-06-12,2404,漢唐集成股份有限公司,TWSE,1310.0,0.2194,0.912,0.0,82
2026-06-12,2501,國泰建設股份有限公司,TWSE,26.5,0.2152,0.206,-0.0038,83
2026-06-12,4306,炎洲股份有限公司,TWSE,16.1,0.2132,0.115,0.0,84
2026-06-12,6024,群益期貨股份有限公司,TWSE,61.5,0.2093,0.213,0.0,85
2026-06-12,6153,嘉聯益科技股份有限公司,TWSE,22.25,0.2033,0.694,0.0,86
2026-06-12,8476,台境企業股份有限公司,TWSE,19.49,0.2013,0.151,-0.2061,87
2026-06-12,5324,士林開發股份有限公司,OTC,12.1,0.2001,0.124,-0.0202,88
2026-06-12,1593,祺驊股份有限公司,OTC,29.73,0.1887,0.157,-0.1033,89
2026-06-12,1423,利華羊毛工業股份有限公司,TWSE,41.48,0.1784,0.155,0.0,90
2026-06-12,8071,能率網通股份有限公司,OTC,24.5,0.1767,0.563,-0.018,91
2026-06-12,2897,王道商業銀行股份有限公司,TWSE,10.5,0.1754,0.132,0.0,92
2026-06-12,5511,德昌營造股份有限公司,OTC,76.2,0.1751,0.171,0.0,93
2026-06-12,2412,中華電信股份有限公司,TWSE,145.0,0.1739,0.065,0.0,94
2026-06-12,2727,王品餐飲股份有限公司,TWSE,246.5,0.1726,0.159,-0.016,95
2026-06-12,6951,青新環境工程股份有限公司,TWSE,79.6,0.1541,0.169,0.0,96
2026-06-12,1444,力麗企業股份有限公司,TWSE,7.25,0.1521,0.28,-0.0307,97
2026-06-12,6195,詩肯股份有限公司,OTC,26.43,0.1492,0.012,-0.0684,98
2026-06-12,5534,長虹建設股份有限公司,TWSE,83.4,0.1483,0.049,-0.0414,99
2026-06-12,2537,聯上開發股份有限公司,TWSE,11.4,0.1456,0.078,-0.0806,100
2026-06-12,9939,宏全國際股份有限公司,TWSE,127.01,0.1448,0.106,-0.147,101
2026-06-12,6996,力領科技股份有限公司,OTC,197.5,0.131,0.645,-0.0223,102
2026-06-12,3290,東浦精密光電股份有限公司,OTC,60.09,0.1272,0.611,-0.0346,103
2026-06-12,2520,冠德建設股份有限公司,TWSE,35.0,0.124,0.057,-0.2299,104
2026-06-12,6241,鑫永洋科技股份有限公司,OTC,13.9,0.1119,0.35,-0.0036,105
2026-06-12,3303,岱稜科技股份有限公司,OTC,58.9,0.1115,0.456,0.0,106
2026-06-12,9917,中興保全科技股份有限公司,TWSE,116.01,0.1057,0.173,0.0,107
2026-06-12,9949,琉園股份有限公司,OTC,23.8,0.0972,0.112,-0.3515,108
2026-06-12,6204,台灣艾華電子工業股份有限公司,OTC,109.5,0.0928,0.756,-0.0267,109
2026-06-12,3296,勝德國際研發股份有限公司,TWSE,25.2,0.0873,0.414,-0.027,110
2026-06-12,7718,友鋮股份有限公司,OTC,47.45,0.0859,0.2,-0.0907,111
2026-06-12,1722,台灣肥料股份有限公司,TWSE,48.4,0.0753,0.007,-0.0889,112
2026-06-12,9944,新麗企業股份有限公司,TWSE,17.11,0.0664,0.03,-0.0085,113
2026-06-12,2890,永豐金融控股股份有限公司,TWSE,34.15,0.063,0.431,-0.0029,114
2026-06-12,6154,順發電腦股份有限公司,OTC,13.5,0.0612,0.039,-0.0728,115
2026-06-12,1456,怡華實業股份有限公司,TWSE,14.2,0.0515,0.2,-0.0502,116
2026-06-12,2010,春源鋼鐵工業股份有限公司,TWSE,22.52,0.0472,0.36,-0.0465,117
2026-06-12,2107,厚生股份有限公司,TWSE,25.05,0.0451,0.177,-0.0019,118
2026-06-12,5519,隆大營建事業股份有限公司,TWSE,34.5,0.0428,0.158,-0.0227,119
2026-06-12,5876,上海商業儲蓄銀行股份有限公司,TWSE,42.5,0.0428,0.123,-0.0948,120
2026-06-12,2892,第一金融控股股份有限公司,TWSE,31.0,0.0382,0.197,0.0,121
2026-06-12,2546,根基營造股份有限公司,TWSE,97.0,0.038,0.199,0.0,122
2026-06-12,2114,鑫永銓股份有限公司,TWSE,90.0,0.0326,0.09,0.0,123
2026-06-12,2880,華南金融控股股份有限公司,TWSE,36.0,0.0276,0.363,-0.0551,124
2026-06-12,8083,瑞穎股份有限公司,OTC,164.15,0.023,0.213,-0.0389,125
2026-06-12,8424,惠普股份有限公司,OTC,69.7,0.0167,0.025,-0.0194,126
2026-06-12,1216,統一企業股份有限公司,TWSE,76.5,0.0161,0.05,-0.0876,127
2026-06-12,1236,宏亞食品股份有限公司,TWSE,25.7,0.0145,0.056,-0.087,128
2026-06-12,1307,三芳化學工業股份有限公司,TWSE,34.49,0.0128,0.326,0.0,129
2026-06-12,4609,唐鋒實業股份有限公司,OTC,5.78,0.0121,0.138,-0.3263,130
2026-06-12,4207,環泰企業股份有限公司,OTC,19.7,0.0082,0.14,0.0,131
2026-06-12,8446,華研國際音樂股份有限公司,OTC,88.6,0.0078,0.031,-0.0733,132
2026-06-12,3004,豐達科技股份有限公司,TWSE,133.5,0.0076,0.78,-0.0893,133
2026-06-12,3705,永信國際投資控股股份有限公司,TWSE,54.19,0.0045,0.036,-0.1159,134
2026-06-12,1531,高林股份有限公司,TWSE,13.0,0.004,0.229,-0.0299,135
2026-06-12,1232,大統益股份有限公司,TWSE,143.3,0.0027,0.065,-0.0195,136
2026-06-12,8435,台灣鉅邁股份有限公司,OTC,53.6,0.0018,0.172,-0.1522,137
2026-06-12,5356,協益電子股份有限公司,OTC,25.99,-0.0033,0.264,-0.0244,138
2026-06-12,2820,中華票券金融股份有限公司,TWSE,16.8,-0.0079,0.145,0.0,139
2026-06-12,2636,台驊國際控股股份有限公司,TWSE,71.2,-0.0094,0.218,-0.0313,140
2026-06-12,2886,兆豐金融控股股份有限公司,TWSE,43.4,-0.0118,0.162,-0.0034,141
2026-06-12,2801,彰化商業銀行股份有限公司,TWSE,22.6,-0.0124,0.229,0.0,142
2026-06-12,6670,復盛應用科技股份有限公司,TWSE,269.11,-0.0139,0.359,-0.0199,143
2026-06-12,6189,豐藝電子股份有限公司,TWSE,51.37,-0.0198,0.462,-0.1715,144
2026-06-12,3226,龍鋒科技股份有限公司,OTC,48.7,-0.0255,0.25,-0.1603,145
2026-06-12,2637,慧洋海運股份有限公司,TWSE,78.5,-0.0257,0.441,0.0,146
2026-06-12,2547,日勝生活科技股份有限公司,TWSE,11.1,-0.0311,0.088,-0.0828,147
2026-06-12,2867,三商美邦人壽保險股份有限公司,TWSE,8.24,-0.0319,0.216,-0.0036,148
2026-06-12,1737,臺鹽實業股份有限公司,TWSE,31.75,-0.0326,0.041,-0.0185,149
2026-06-12,5355,佳總興業股份有限公司,OTC,6.87,-0.0336,0.364,-0.392,150
2026-06-12,2838,聯邦商業銀行股份有限公司,TWSE,21.75,-0.0336,0.305,-0.0023,151
2026-06-12,3130,一零四資訊科技股份有限公司,TWSE,224.0,-0.0346,0.036,-0.0386,152
2026-06-12,9925,台灣新光保全股份有限公司,TWSE,40.75,-0.0347,0.041,-0.0097,153
2026-06-12,1734,杏輝藥品工業股份有限公司,TWSE,31.5,-0.0377,0.098,-0.0248,154
2026-06-12,6177,達麗建設事業股份有限公司,TWSE,47.15,-0.0389,0.07,-0.152,155
2026-06-12,4528,江興鍛壓工業股份有限公司,OTC,16.2,-0.0515,0.066,-0.2429,156
2026-06-12,6121,新普科技股份有限公司,OTC,411.5,-0.0567,0.404,-0.026,157
2026-06-12,2504,國產建材實業股份有限公司,TWSE,34.3,-0.0588,0.195,-0.1484,158
2026-06-12,6936,永鴻國際生技股份有限公司,TWSE,33.55,-0.0629,0.105,-0.1644,159
2026-06-12,2884,玉山金融控股股份有限公司,TWSE,32.95,-0.0649,0.224,-0.0214,160
2026-06-12,1259,安心食品服務股份有限公司,OTC,58.37,-0.0714,0.02,-0.0831,161
2026-06-12,7708,全家國際餐飲股份有限公司,OTC,94.0,-0.0738,0.01,-0.0739,162
2026-06-12,2903,遠東百貨股份有限公司,TWSE,22.55,-0.075,0.128,-0.0225,163
2026-06-12,2834,臺灣中小企業銀行股份有限公司,TWSE,17.3,-0.0802,0.249,0.0,164
2026-06-12,4754,國碳科技股份有限公司,OTC,36.81,-0.0839,0.115,-0.0346,165
2026-06-12,2723,開曼美食達人股份有限公司,TWSE,67.6,-0.0852,0.153,-0.2047,166
2026-06-12,2707,晶華國際酒店股份有限公司,TWSE,179.5,-0.0853,0.094,-0.0655,167
2026-06-12,4550,長佳機電工程股份有限公司,OTC,24.11,-0.0885,0.172,-0.1076,168
2026-06-12,1459,聯發紡織纖維股份有限公司,TWSE,11.8,-0.0903,0.147,-0.0394,169
2026-06-12,5489,彩富電子股份有限公司,OTC,40.65,-0.0956,0.133,-0.1634,170
2026-06-12,6904,伯鑫工具股份有限公司,OTC,119.5,-0.1001,0.113,-0.0981,171
2026-06-12,1731,美吾華股份有限公司,TWSE,20.53,-0.1013,0.094,-0.0203,172
2026-06-12,4721,美琪瑪國際股份有限公司,OTC,92.0,-0.1035,0.802,-0.0593,173
2026-06-12,3512,皇龍開發股份有限公司,OTC,20.8,-0.1052,0.048,-0.1954,174
2026-06-12,2511,太子建設開發股份有限公司,TWSE,8.19,-0.1071,0.143,-0.1379,175
2026-06-12,3672,康聯訊科技股份有限公司,OTC,11.85,-0.1076,0.115,-0.315,176
2026-06-12,3489,森寶開發股份有限公司,OTC,22.8,-0.1132,0.128,-0.0788,177
2026-06-12,1907,永豐餘投資控股股份有限公司,TWSE,25.8,-0.1173,0.12,-0.0703,178
2026-06-12,2031,新光鋼鐵股份有限公司,TWSE,39.25,-0.1183,0.366,-0.0691,179
2026-06-12,5512,力麒建設股份有限公司,OTC,7.92,-0.1241,0.114,-0.1097,180
2026-06-12,6901,鑽石生技投資股份有限公司,TWSE,16.2,-0.1258,0.253,-0.2322,181
2026-06-12,8341,日友環保科技股份有限公司,TWSE,77.04,-0.1261,0.235,-0.1126,182
2026-06-12,6662,樂斯科生物科技股份有限公司,OTC,30.2,-0.1281,0.079,-0.1091,183
2026-06-12,4442,開曼群島商竣邦國際股份有限公司,OTC,51.75,-0.1302,0.093,-0.2294,184
2026-06-12,4120,友華生技醫藥股份有限公司,OTC,46.35,-0.1304,0.203,-0.1794,185
2026-06-12,2545,皇翔建設股份有限公司,TWSE,35.67,-0.1377,0.201,-0.1719,186
2026-06-12,2845,遠東國際商業銀行股份有限公司,TWSE,12.95,-0.1408,0.183,-0.0038,187
2026-06-12,2832,台灣產物保險股份有限公司,TWSE,51.4,-0.151,0.27,-0.0108,188
2026-06-12,2836,高雄銀行股份有限公司,TWSE,12.25,-0.1534,0.189,-0.0504,189
2026-06-12,2739,寒舍餐旅管理顧問股份有限公司,TWSE,35.85,-0.1604,0.208,-0.1287,190
2026-06-12,5312,寶島光學科技股份有限公司,OTC,89.73,-0.1624,0.133,-0.3572,191
2026-06-12,4536,拓凱實業股份有限公司,TWSE,165.5,-0.1634,0.262,-0.1513,192
2026-06-12,2906,高林實業股份有限公司,TWSE,12.9,-0.1641,0.155,-0.1612,193
2026-06-12,3632,研勤科技股份有限公司,OTC,8.3,-0.1686,0.015,-0.2523,194
2026-06-12,5880,合作金庫金融控股股份有限公司,TWSE,24.05,-0.1691,0.173,-0.033,195
2026-06-12,8432,東生華製藥股份有限公司,OTC,50.8,-0.1702,0.068,-0.0914,196
2026-06-12,2753,八方雲集國際股份有限公司,TWSE,182.92,-0.1715,0.219,-0.1039,197
2026-06-12,9946,三發地產股份有限公司,TWSE,17.95,-0.1751,0.173,-0.108,198
2026-06-12,3703,欣陸投資控股股份有限公司,TWSE,20.97,-0.1763,0.15,-0.0963,199
2026-06-12,6965,中傑投資控股股份有限公司,TWSE,76.91,-0.1775,0.105,-0.2555,200
2026-06-12,3687,茂為歐買尬數位科技股份有限公司,OTC,79.3,-0.1797,0.225,-0.0671,201
2026-06-12,1227,佳格食品股份有限公司,TWSE,29.1,-0.1833,0.095,-0.1429,202
2026-06-12,2509,全坤建設開發股份有限公司,TWSE,13.8,-0.1899,0.052,-0.2269,203
2026-06-12,2506,太平洋建設股份有限公司,TWSE,9.07,-0.1907,0.101,-0.1108,204
2026-06-12,6666,羅麗芬控股股份有限公司,TWSE,43.6,-0.1944,0.191,-0.2934,205
2026-06-12,6517,保勝光學股份有限公司,OTC,66.6,-0.2026,0.568,-0.1888,206
2026-06-12,4153,鈺緯科技開發股份有限公司,OTC,29.9,-0.2037,0.056,-0.2385,207
2026-06-12,1434,福懋興業股份有限公司,TWSE,16.65,-0.2095,0.299,-0.0976,208
2026-06-12,1808,潤隆建設股份有限公司,TWSE,31.9,-0.2148,0.33,-0.2602,209
2026-06-12,1452,宏益纖維工業股份有限公司,TWSE,10.75,-0.2212,0.058,-0.2316,210
2026-06-12,1777,生泰合成工業股份有限公司,OTC,72.0,-0.2241,0.113,-0.1237,211
2026-06-12,1453,大將開發股份有限公司,TWSE,11.6,-0.2256,0.18,-0.1831,212
2026-06-12,4806,桂田文創娛樂股份有限公司,OTC,10.25,-0.2369,0.357,-0.486,213
2026-06-12,5306,桂盟國際股份有限公司,TWSE,87.63,-0.24,0.238,-0.0693,214
2026-06-12,1417,嘉裕股份有限公司,TWSE,8.49,-0.2431,0.132,-0.0752,215
2026-06-12,1909,榮成紙業股份有限公司,TWSE,9.87,-0.2441,0.064,-0.138,216
2026-06-12,3360,尚立股份有限公司,OTC,15.0,-0.2441,0.634,-0.1453,217
2026-06-12,1760,寶齡富錦生技股份有限公司,TWSE,60.1,-0.2466,0.131,-0.1667,218
2026-06-12,3015,全漢企業股份有限公司,TWSE,58.5,-0.2548,0.508,-0.119,219
2026-06-12,1432,大魯閣實業股份有限公司,TWSE,15.42,-0.2551,0.135,-0.1034,220
2026-06-12,4102,永日化學工業股份有限公司,OTC,18.8,-0.2557,0.084,-0.1879,221
2026-06-12,3646,艾恩特精密工業股份有限公司,OTC,23.9,-0.2575,0.094,-0.1898,222
2026-06-12,2534,宏盛建設股份有限公司,TWSE,17.08,-0.2626,0.111,-0.2689,223
2026-06-12,1102,亞洲水泥股份有限公司,TWSE,35.2,-0.2763,0.121,-0.1496,224
2026-06-12,2115,六暉控股股份有限公司,TWSE,21.04,-0.2977,0.121,-0.1918,225
2026-06-12,2706,第一華僑大飯店股份有限公司,TWSE,12.2,-0.3046,0.17,-0.0961,226
2026-06-12,2915,潤泰全球股份有限公司,TWSE,51.0,-0.3056,0.213,-0.0925,227
2026-06-12,2608,嘉里大榮物流股份有限公司,TWSE,28.55,-0.3162,0.103,-0.1384,228
2026-06-12,3321,同泰電子科技股份有限公司,TWSE,20.45,-0.3177,0.6,-0.0809,229
2026-06-12,8462,柏文健康事業股份有限公司,TWSE,138.17,-0.3178,0.226,-0.1416,230
2026-06-12,9940,信義房屋股份有限公司,TWSE,19.75,-0.3191,0.107,-0.2366,231
2026-06-12,2596,綠意開發股份有限公司,OTC,30.8,-0.3198,0.118,-0.2203,232
2026-06-12,8093,保銳科技股份有限公司,OTC,18.65,-0.3207,0.028,-0.4377,233
2026-06-12,9943,好樂迪股份有限公司,TWSE,53.84,-0.324,0.188,-0.2284,234
2026-06-12,4541,晟田科技工業股份有限公司,OTC,46.18,-0.3242,0.656,-0.2605,235
2026-06-12,9906,欣巴巴事業股份有限公司,TWSE,44.35,-0.3261,0.223,-0.3982,236
2026-06-12,6625,必應創造股份有限公司,TWSE,77.5,-0.3343,0.291,-0.2284,237
2026-06-12,2949,欣新網股份有限公司,OTC,65.0,-0.3395,0.261,-0.1228,238
2026-06-12,2812,台中商業銀行股份有限公司,TWSE,19.5,-0.3398,0.196,-0.1577,239
2026-06-12,2516,新亞建設開發股份有限公司,TWSE,13.5,-0.3418,0.106,-0.2105,240
2026-06-12,1231,聯華食品工業股份有限公司,TWSE,89.1,-0.342,0.15,-0.359,241
2026-06-12,1470,大統新創股份有限公司,TWSE,22.01,-0.3425,0.382,-0.0422,242
2026-06-12,2614,東森國際股份有限公司,TWSE,19.25,-0.3456,0.184,-0.186,243
2026-06-12,1321,大洋塑膠工業股份有限公司,TWSE,31.75,-0.3468,0.13,-0.1589,244
2026-06-12,2617,台灣航業股份有限公司,TWSE,30.0,-0.3521,0.297,-0.1018,245
2026-06-12,1104,環球水泥股份有限公司,TWSE,27.33,-0.3554,0.194,-0.1084,246
2026-06-12,2204,中華汽車工業股份有限公司,TWSE,56.6,-0.3556,0.294,-0.1156,247
2026-06-12,6997,博弘雲端科技股份有限公司,OTC,78.0,-0.3636,0.165,-0.2778,248
2026-06-12,3322,建舜電子製造股份有限公司,OTC,15.35,-0.3664,0.794,-0.1472,249
2026-06-12,4907,富宇地產股份有限公司,OTC,39.0,-0.3686,0.16,-0.2308,250
2026-06-12,3083,中華網龍股份有限公司,OTC,29.05,-0.3726,0.081,-0.2274,251
2026-06-12,6171,大城地產股份有限公司,OTC,23.95,-0.375,0.061,-0.2923,252
2026-06-12,1443,立益物流開發股份有限公司,TWSE,26.7,-0.3751,0.406,-0.1721,253
2026-06-12,9945,潤泰創新國際股份有限公司,TWSE,25.69,-0.3753,0.229,-0.1612,254
2026-06-12,8927,北基國際股份有限公司,OTC,20.75,-0.3799,0.109,-0.5464,255
2026-06-12,1437,勤益投資控股股份有限公司,TWSE,29.65,-0.3855,0.132,-0.1352,256
2026-06-12,2505,國揚實業股份有限公司,TWSE,18.8,-0.3856,0.362,-0.06,257
2026-06-12,2538,基泰建設股份有限公司,TWSE,10.1,-0.3866,0.171,-0.2226,258
2026-06-12,9907,統一實業股份有限公司,TWSE,15.52,-0.3949,0.151,-0.1712,259
2026-06-12,4552,力達控股有限公司,TWSE,21.3,-0.3977,0.205,-0.1377,260
2026-06-12,1446,宏和精密紡織股份有限公司,TWSE,16.8,-0.4037,0.285,-0.2814,261
2026-06-12,3266,昇陽建設企業股份有限公司,TWSE,13.2,-0.4058,0.32,-0.1247,262
2026-06-12,2101,南港輪胎股份有限公司,TWSE,33.35,-0.41,0.244,-0.2513,263
2026-06-12,6165,浪凡網路科技股份有限公司,TWSE,49.1,-0.4104,0.434,-0.208,264
2026-06-12,5403,中菲電腦股份有限公司,OTC,94.2,-0.4141,0.112,-0.204,265
2026-06-12,9914,美利達工業股份有限公司,TWSE,73.4,-0.4359,0.076,-0.3617,266
2026-06-12,8429,金麗集團控股有限公司,TWSE,6.67,-0.4395,0.19,-0.2181,267
2026-06-12,6645,金萬林企業股份有限公司,TWSE,14.15,-0.4493,0.042,-0.462,268
2026-06-12,5205,中茂能資系統整合科技(股)公司,OTC,24.95,-0.4532,0.112,-0.2912,269
2026-06-12,3484,崧騰企業股份有限公司,OTC,45.75,-0.4541,0.368,-0.152,270
2026-06-12,4192,杏國新藥股份有限公司,OTC,21.05,-0.4698,0.077,-0.2754,271
2026-06-12,4590,富田電機股份有限公司,TWSE,76.1,-0.4716,0.369,-0.2553,272
2026-06-12,8464,億豐綜合工業股份有限公司,TWSE,348.5,-0.4739,0.378,-0.2719,273
2026-06-12,2718,全心投資控股股份有限公司,OTC,47.9,-0.4788,0.224,-0.2002,274
2026-06-12,2524,京城建設股份有限公司,TWSE,36.8,-0.4794,0.285,-0.2868,275
2026-06-12,6612,應用奈米醫材科技股份有限公司,OTC,73.3,-0.4797,0.288,-0.3398,276
2026-06-12,3056,富華創新股份有限公司,TWSE,15.05,-0.4973,0.16,-0.397,277
2026-06-12,6128,上福全球科技股份有限公司,TWSE,20.8,-0.5016,0.385,-0.3092,278
2026-06-12,5468,凱鈺科技股份有限公司,OTC,21.75,-0.5045,0.659,-0.0705,279
2026-06-12,6496,科懋生物科技股份有限公司,OTC,24.4,-0.5168,0.167,-0.1921,280
2026-06-12,5516,雙喜營造股份有限公司,OTC,11.0,-0.5201,0.056,-0.3433,281
2026-06-12,2607,長榮國際儲運股份有限公司,TWSE,46.99,-0.5237,0.232,-0.2893,282
2026-06-12,4417,金洲海洋科技股份有限公司,OTC,46.5,-0.5255,0.16,-0.1813,283
2026-06-12,5278,尚凡國際創新科技股份有限公司,OTC,23.61,-0.5434,0.208,-0.4674,284
2026-06-12,9904,寶成工業股份有限公司,TWSE,25.26,-0.5504,0.266,-0.2009,285
