pick_date,code,name,market,close,alpha120,beta120,d240h,rank,regime
2025-12-19,2867,三商美邦人壽保險股份有限公司,TWSE,8.0,0.9777,0.118,0.0,6,1
2025-12-19,6282,康舒科技股份有限公司,TWSE,41.6,0.666,0.86,-0.1121,7,1
2025-12-19,1528,恩德科技股份有限公司,TWSE,16.05,0.4533,0.433,-0.2541,8,1
2025-12-19,2890,永豐金融控股股份有限公司,TWSE,29.1,0.4316,0.227,0.0,9,1
2025-12-19,2885,元大金融控股股份有限公司,TWSE,40.2,0.4271,0.246,0.0,10,1
